ahn_shipmentid,ahn_name,ahn_salesorderid,ahn_customerid,ahn_warehouse,ahn_sourcing,ahn_carrier,ahn_orderedtons,ahn_loadedtons,ahn_truckloads,ahn_stockreadyon,ahn_loadedon,ahn_dispatchedon,ahn_deliveredon,ahn_waybillnumber,ahn_podreceived,createdon,statecode,statuscode
4ee5d81e-d3af-435d-9b92-301bfc45b032,SHP-002093,fd7f6e17-87bc-42d9-8587-c928be21f5c7,5354f30f-409c-4120-a18a-ab8219e4d432,100000001,100000000,100000002,55.0,54.75,3,2025-03-01T12:49:34Z,2025-03-04T01:34:13Z,2025-03-04T03:12:58Z,2025-03-04T08:56:00Z,WB-002093,True,2025-03-01T09:20:00Z,1,2
7387b6db-d454-4add-9e01-91103b00b88c,SHP-002094,350d5005-e360-4cd5-b3a3-09559a51fd22,5354f30f-409c-4120-a18a-ab8219e4d432,100000001,100000000,100000002,95.0,94.8,4,2025-04-05T11:55:45Z,2025-04-06T02:59:15Z,2025-04-06T04:37:31Z,2025-04-06T10:22:00Z,WB-002094,True,2025-04-05T10:17:00Z,1,2
3edb5b5e-42d5-4482-8606-f8b9cb9999bb,SHP-002095,c99c2616-5f22-43aa-af8f-9d512f61bfca,5354f30f-409c-4120-a18a-ab8219e4d432,100000001,100000000,100000000,45.0,44.91,2,2025-05-26T14:48:52Z,2025-06-02T03:57:30Z,2025-06-02T05:09:50Z,2025-06-02T10:18:00Z,WB-002095,True,2025-05-26T12:11:00Z,1,2
ee53745f-0106-4b78-bd7d-bcf51cb776d5,SHP-002096,d66e99fd-0e22-4ef9-823f-947deb6322ca,5354f30f-409c-4120-a18a-ab8219e4d432,100000001,100000000,100000001,25.0,25.0,2,2025-12-09T13:14:56Z,2025-12-14T04:16:15Z,2025-12-14T05:33:27Z,2025-12-14T09:33:00Z,WB-002096,True,2025-12-09T10:55:00Z,1,2
5723c45a-bff3-460f-a32d-81ac2aff3f42,SHP-002097,00ef9828-944c-454d-b86a-f36a2f893b5a,5354f30f-409c-4120-a18a-ab8219e4d432,100000001,100000001,100000002,55.0,54.99,3,2026-06-26T10:12:17Z,2026-06-26T23:37:57Z,2026-06-27T00:59:01Z,2026-06-27T08:13:00Z,WB-002097,True,2026-06-23T11:42:00Z,1,2
0222ab98-e9a8-4afb-87a6-89389125ea45,SHP-002098,b846a043-6d2a-4933-b6c8-e9dd867a6375,44bb84b2-4a1e-4e91-933e-db88f9c2f1f5,100000003,100000000,100000000,30.0,29.86,2,2024-11-11T09:54:57Z,2024-11-12T00:23:34Z,2024-11-12T01:35:06Z,2024-11-12T06:48:00Z,WB-002098,True,2024-11-11T06:48:00Z,1,2
d963f11a-8d78-496a-8d71-5328cbda2d63,SHP-002099,d83e27ca-7439-4d84-be6c-3416fd7cb9ba,44bb84b2-4a1e-4e91-933e-db88f9c2f1f5,100000003,100000000,100000000,15.0,14.93,1,2025-04-29T15:44:36Z,2025-05-03T01:12:41Z,2025-05-03T02:46:26Z,2025-05-03T07:38:00Z,WB-002099,True,2025-04-29T13:58:00Z,1,2
11d1da5e-2afa-4a8f-ba1c-ccfbf83fe376,SHP-002100,b109b113-3427-4f13-a76a-b8e48d77be3e,44bb84b2-4a1e-4e91-933e-db88f9c2f1f5,100000003,100000000,100000002,190.0,189.94,8,2025-04-26T13:15:01Z,2025-04-28T23:11:48Z,2025-04-28T23:36:52Z,2025-04-29T07:55:00Z,WB-002100,True,2025-04-26T11:43:00Z,1,2
6a3d3b7e-9721-496e-9f06-339dfad78ba6,SHP-002101,3d52c5b9-31db-4b89-9ee4-43cae1808f63,44bb84b2-4a1e-4e91-933e-db88f9c2f1f5,100000003,100000000,100000000,45.0,45.27,2,2025-06-28T13:12:27Z,2025-07-01T00:20:32Z,2025-07-01T01:12:36Z,2025-07-01T09:57:00Z,WB-002101,True,2025-06-28T10:09:00Z,1,2
e875e38f-7a1b-4b0c-b15f-61526de2b3b2,SHP-002102,86f2c260-1f09-433b-9b6a-7b4fd127acca,44bb84b2-4a1e-4e91-933e-db88f9c2f1f5,100000003,100000000,100000002,20.0,19.94,1,2025-09-03T14:40:38Z,2025-09-04T02:43:11Z,2025-09-04T03:54:13Z,2025-09-04T12:21:00Z,WB-002102,True,2025-09-03T11:59:00Z,1,2
69597c00-a8d6-4d2e-a43a-b68fe959eb14,SHP-002103,f583f748-b5cb-4032-ae1a-67ab9bb3ab0d,44bb84b2-4a1e-4e91-933e-db88f9c2f1f5,100000003,100000000,100000000,40.0,40.13,2,2026-05-19T13:29:29Z,2026-05-20T01:03:22Z,2026-05-20T01:49:13Z,2026-05-20T08:58:00Z,WB-002103,True,2026-05-19T10:49:00Z,1,2
bb7d736d-bab8-4a74-b5d1-c9ddb48cbde9,SHP-002104,2df439b0-c50c-4098-9af3-91b9e7e51c16,44bb84b2-4a1e-4e91-933e-db88f9c2f1f5,100000003,100000000,100000002,50.0,49.95,3,2026-05-16T12:25:45Z,2026-05-18T05:34:39Z,2026-05-18T07:20:25Z,2026-05-18T11:20:00Z,WB-002104,True,2026-05-16T12:04:00Z,1,2
73a9d505-921d-4971-8604-f0f917c77561,SHP-002105,24e61dee-2707-411d-a46d-4513395e6b7a,e06c5f09-f6c4-4c4a-9a81-7d76d0a2c065,100000003,100000000,100000000,35.0,34.79,2,2025-03-27T10:15:12Z,2025-03-31T05:43:27Z,2025-03-31T07:38:28Z,2025-03-31T12:46:00Z,WB-002105,True,2025-03-27T09:33:00Z,1,2
d22c2822-9638-4e1b-8a60-fc34e695e159,SHP-002106,b0b0658d-3ee3-4d27-811e-cc74c547cb92,e06c5f09-f6c4-4c4a-9a81-7d76d0a2c065,100000003,100000001,100000000,25.0,24.99,2,2025-08-01T01:08:11Z,2025-08-02T05:59:51Z,2025-08-02T06:55:20Z,2025-08-02T11:19:00Z,WB-002106,True,2025-07-26T06:45:00Z,1,2
1a19d0a7-be02-48c9-9a62-c2a23901d320,SHP-002107,3c1727ed-1fa5-4ea5-b621-369a18b58e01,e06c5f09-f6c4-4c4a-9a81-7d76d0a2c065,100000003,100000000,100000000,30.0,30.01,2,2026-04-14T05:14:25Z,2026-04-21T04:15:03Z,2026-04-21T04:59:07Z,2026-04-21T09:49:00Z,WB-002107,True,2026-04-14T05:38:00Z,1,2
8f837f6f-3a2b-4cd8-8ba2-602cc1a24c92,SHP-002108,18fbaa79-e559-4de9-8789-509f19a301cc,e06c5f09-f6c4-4c4a-9a81-7d76d0a2c065,100000003,100000000,100000002,20.0,20.03,1,2026-05-30T13:44:19Z,2026-05-30T23:27:46Z,2026-05-31T01:15:01Z,2026-05-31T06:35:00Z,WB-002108,True,2026-05-30T11:02:00Z,1,2
b5cba027-8d9e-461c-a3a0-c00fe11456b5,SHP-002109,e24d686d-b005-44f0-b77d-7abdfbbbeb49,e06c5f09-f6c4-4c4a-9a81-7d76d0a2c065,100000003,100000000,100000000,55.0,54.79,3,2026-06-07T11:17:16Z,2026-06-14T02:00:00Z,2026-06-14T03:06:49Z,2026-06-14T09:16:00Z,WB-002109,True,2026-06-07T07:34:00Z,1,2
9796c7e9-4eef-4a64-9f19-3bc1ce4b604e,SHP-002110,85c87c24-00f4-4428-8f6d-1dd391efde5b,6c32e888-f4bd-4373-9e04-aa492f166543,100000000,100000000,100000001,45.0,44.85,2,2025-07-05T11:07:25Z,2025-07-06T23:25:46Z,2025-07-07T01:09:01Z,2025-07-07T08:29:00Z,WB-002110,True,2025-07-05T09:17:00Z,1,2
47c0623f-6015-4e5b-ac23-d90f4f17561f,SHP-002111,87832c03-856b-4a08-b58e-76b594775528,6c32e888-f4bd-4373-9e04-aa492f166543,100000000,100000001,100000002,35.0,35.14,2,2025-09-14T18:20:52Z,2025-09-16T00:42:50Z,2025-09-16T01:30:46Z,2025-09-16T08:02:00Z,WB-002111,True,2025-09-10T08:02:00Z,1,2
b5f70034-7857-4848-b642-9d84d36d8dee,SHP-002112,00061ef9-a69b-4000-8f54-0339046739ca,6c32e888-f4bd-4373-9e04-aa492f166543,100000000,100000000,100000001,110.0,109.79,5,2026-01-24T06:28:12Z,2026-01-26T20:30:36Z,2026-01-26T22:26:56Z,2026-01-27T06:10:00Z,WB-002112,True,2026-01-24T04:45:00Z,1,2
37532cec-0d07-4d04-ba79-b28030f26690,SHP-002113,72b4446f-8a6a-4146-b12d-8dfdb98b4626,6c32e888-f4bd-4373-9e04-aa492f166543,100000000,100000001,100000000,45.0,45.0,2,2026-03-19T22:03:18Z,2026-03-20T23:46:20Z,2026-03-21T00:58:53Z,2026-03-21T06:19:00Z,WB-002113,True,2026-03-17T08:11:00Z,1,2
eba8fa06-5fcb-4350-b264-dd9c2ae77345,SHP-002114,aafd5c5c-5fae-4292-a443-c8da55bf9cda,6c32e888-f4bd-4373-9e04-aa492f166543,100000000,100000000,100000000,10.0,10.0,1,2026-06-01T08:47:47Z,2026-06-02T21:40:12Z,2026-06-02T23:25:15Z,2026-06-03T05:32:00Z,WB-002114,True,2026-06-01T06:43:00Z,1,2
8f40deda-37f4-4e24-bc09-0f97038effde,SHP-002115,3c6d525d-2538-40be-9585-9de485b8c373,0290220b-9e7e-4520-b1ec-3c1c04947595,100000000,100000000,100000000,45.0,44.99,2,2024-12-03T08:55:18Z,2024-12-04T07:46:37Z,2024-12-04T09:03:19Z,2024-12-04T12:44:00Z,WB-002115,True,2024-12-03T08:27:00Z,1,2
1d12aef2-5df2-48f9-bd69-b3e747140016,SHP-002116,47aff91f-370f-41cc-81bf-eef0809e5296,0290220b-9e7e-4520-b1ec-3c1c04947595,100000000,100000000,100000001,40.0,39.95,2,2024-11-30T09:00:31Z,2024-12-01T23:10:37Z,2024-12-01T23:52:22Z,2024-12-02T04:38:00Z,WB-002116,False,2024-11-30T08:04:00Z,1,2
5db7590b-551d-4a51-8d4a-46246083c23a,SHP-002117,aa36c9f4-cfae-47c7-9009-85a0ab8063b2,0290220b-9e7e-4520-b1ec-3c1c04947595,100000000,100000000,100000001,50.0,49.92,3,2025-03-02T13:21:51Z,2025-03-04T01:50:39Z,2025-03-04T02:30:08Z,2025-03-04T07:30:00Z,WB-002117,True,2025-03-02T12:27:00Z,1,2
27f6a2e6-66c1-49ff-bcbd-859751558286,SHP-002118,5f78beeb-6c12-4efd-b44d-9e7bd6b0c549,0290220b-9e7e-4520-b1ec-3c1c04947595,100000000,100000000,100000000,55.0,55.1,3,2025-05-08T10:39:10Z,2025-05-11T05:38:52Z,2025-05-11T06:27:40Z,2025-05-11T10:26:00Z,WB-002118,True,2025-05-08T07:42:00Z,1,2
66329bd2-f479-46b2-810f-5806e97204d0,SHP-002119,685af429-50a3-450f-b050-a28210050bdf,0290220b-9e7e-4520-b1ec-3c1c04947595,100000000,100000000,100000000,100.0,100.35,5,2025-08-12T14:08:53Z,2025-08-14T03:36:48Z,2025-08-14T04:15:00Z,2025-08-14T11:03:00Z,WB-002119,True,2025-08-12T12:42:00Z,1,2
d6277aeb-0219-46d1-8b5a-52e2a6456156,SHP-002120,9a62d47d-16a8-4832-a3b5-1505c6c0f037,0290220b-9e7e-4520-b1ec-3c1c04947595,100000000,100000000,100000000,95.0,95.29,4,2025-11-19T10:05:33Z,2025-11-24T05:41:03Z,2025-11-24T06:15:17Z,2025-11-24T10:57:00Z,WB-002120,True,2025-11-19T09:48:00Z,1,2
4c20a8d3-f823-45d6-a7c3-d1254284c11a,SHP-002121,58515365-342c-466f-8547-18268855ec77,0290220b-9e7e-4520-b1ec-3c1c04947595,100000000,100000001,100000000,35.0,34.94,2,2026-02-28T12:32:06Z,2026-03-02T02:10:42Z,2026-03-02T03:36:01Z,2026-03-02T07:41:00Z,WB-002121,True,2026-02-24T10:46:00Z,1,2
f0adf793-39ed-4b62-ae99-596974000780,SHP-002122,e53d2090-407e-4f8d-bfd0-7b2da55e0a94,0290220b-9e7e-4520-b1ec-3c1c04947595,100000000,100000000,100000001,45.0,44.86,2,2026-03-14T13:06:47Z,2026-03-15T02:33:22Z,2026-03-15T04:31:54Z,2026-03-15T10:08:00Z,WB-002122,False,2026-03-14T10:40:00Z,1,2
635091fe-00bf-445e-a258-8f2dc3fc9539,SHP-002123,776d7f61-fc30-4c1a-a8e0-a4182f0f19d3,0290220b-9e7e-4520-b1ec-3c1c04947595,100000000,100000000,100000000,60.0,59.91,3,2026-06-23T11:52:23Z,2026-06-27T02:19:00Z,2026-06-27T04:05:13Z,2026-06-27T09:21:00Z,WB-002123,True,2026-06-23T11:00:00Z,1,2
16e424fb-fc09-4301-9884-75a69d00714c,SHP-002124,1806b370-21df-4b8f-9154-18fe1cc1ce15,45044404-fb7a-4a14-bc87-b2c32c779434,100000001,100000000,100000000,60.0,60.05,3,2025-05-06T15:42:31Z,2025-05-10T06:12:44Z,2025-05-10T07:20:53Z,2025-05-10T13:19:00Z,WB-002124,True,2025-05-06T12:54:00Z,1,2
2611cf74-e1d3-41e4-af56-cd2043936478,SHP-002125,f36a480f-9044-4630-9536-16ce7f28b8bb,45044404-fb7a-4a14-bc87-b2c32c779434,100000001,100000000,100000002,135.0,134.45,6,2025-11-25T10:26:08Z,2025-11-26T05:18:06Z,2025-11-26T06:23:24Z,2025-11-26T10:15:00Z,WB-002125,True,2025-11-25T07:25:00Z,1,2
e03448d6-b2ec-4871-a0ed-4c92f7ce9fe0,SHP-002126,06c0031c-4041-4326-9842-b9285ab5a5bb,45044404-fb7a-4a14-bc87-b2c32c779434,100000001,100000000,100000000,70.0,69.82,3,2026-05-03T08:33:33Z,2026-05-06T07:51:48Z,2026-05-06T08:31:21Z,2026-05-06T11:20:00Z,WB-002126,True,2026-05-03T06:52:00Z,1,2
b18e016c-0a27-4d0d-8c0e-71d6788428b0,SHP-002127,83f4f696-8b09-4b89-b16d-f4d8f54ceef1,6342d18d-fd5c-4a5b-93c7-6f0835025f9c,100000003,100000000,100000001,140.0,140.21,6,2024-11-25T11:02:48Z,2024-11-30T03:48:47Z,2024-11-30T04:51:41Z,2024-11-30T11:09:00Z,WB-002127,True,2024-11-25T08:51:00Z,1,2
18bae5ab-8fb7-4cda-b91c-382a24dd69cb,SHP-002128,d0eb62ed-3514-4dba-97be-3535f6033de5,6342d18d-fd5c-4a5b-93c7-6f0835025f9c,100000003,100000000,100000000,60.0,60.14,3,2025-01-18T08:58:59Z,2025-01-25T02:45:10Z,2025-01-25T03:54:12Z,2025-01-25T09:24:00Z,WB-002128,True,2025-01-18T08:39:00Z,1,2
23cc79fc-07f5-472c-bbff-8ce97aecbf20,SHP-002129,7ab2441b-afbf-44ab-8c41-569a96442c78,6342d18d-fd5c-4a5b-93c7-6f0835025f9c,100000003,100000000,100000000,140.0,140.15,6,2025-02-20T11:23:29Z,2025-02-25T21:32:25Z,2025-02-25T22:57:32Z,2025-02-26T04:38:00Z,WB-002129,True,2025-02-20T07:51:00Z,1,2
bba2a315-c71e-447e-86f0-8688043a870b,SHP-002130,1c220f42-090d-49db-b674-b191bc6552b1,6342d18d-fd5c-4a5b-93c7-6f0835025f9c,100000003,100000000,100000000,115.0,115.07,5,2025-07-12T08:31:52Z,2025-07-14T05:18:31Z,2025-07-14T05:59:07Z,2025-07-14T10:25:00Z,WB-002130,True,2025-07-12T08:26:00Z,1,2
c0f468ee-fcd9-41a7-bf54-c66c65c7f241,SHP-002131,05ef3e05-042d-47de-95f7-0628ab68351e,6342d18d-fd5c-4a5b-93c7-6f0835025f9c,100000003,100000000,100000001,190.0,189.71,8,2025-08-28T06:12:34Z,2025-09-03T05:07:48Z,2025-09-03T05:42:27Z,2025-09-03T12:14:00Z,WB-002131,True,2025-08-28T05:14:00Z,1,2
a96dad74-d3a6-4d40-835e-5441a475fe38,SHP-002132,55750d28-c0b5-4802-86db-e44b8b8b09fb,6342d18d-fd5c-4a5b-93c7-6f0835025f9c,100000003,100000000,100000001,110.0,109.56,5,2025-09-21T07:25:24Z,2025-09-26T21:57:28Z,2025-09-26T23:12:29Z,2025-09-27T08:18:00Z,WB-002132,True,2025-09-21T07:02:00Z,1,2
e2b54ecb-ea2a-45b9-8a5d-dd937ce29061,SHP-002133,fc0d7cab-2abe-408c-ad2d-2604ea85afa2,fe8702cd-7a9b-4f90-a059-f07ac1d10053,100000001,100000001,100000000,175.0,175.45,8,2025-05-28T11:15:30Z,2025-05-31T03:40:56Z,2025-05-31T04:22:44Z,2025-05-31T09:51:00Z,WB-002133,True,2025-05-24T10:18:00Z,1,2
89dd0a67-ab5d-437f-8efb-c9dbe03d43df,SHP-002134,274132b0-d7b3-4b3b-bebd-912c9dcbc18f,fe8702cd-7a9b-4f90-a059-f07ac1d10053,100000001,100000001,100000001,195.0,193.65,9,2025-10-02T23:24:38Z,2025-10-04T03:26:12Z,2025-10-04T03:59:38Z,2025-10-04T08:39:00Z,WB-002134,True,2025-09-27T10:37:00Z,1,2
bebf2244-d6dc-4f47-ba9b-610d837374c8,SHP-002135,dada81fb-4bf9-461b-a6b6-d7578b728897,8b17251e-7f11-4d61-b24c-7474030aaf26,100000000,100000000,100000000,60.0,59.88,3,2024-11-11T09:06:22Z,2024-11-12T06:12:57Z,2024-11-12T07:31:26Z,2024-11-12T11:49:00Z,WB-002135,True,2024-11-11T08:44:00Z,1,2
d5c50702-77d0-4203-b3e9-8907d276e653,SHP-002136,7ef26cb7-8be0-41f0-9088-74a6be8820e7,8b17251e-7f11-4d61-b24c-7474030aaf26,100000000,100000000,100000000,325.0,324.56,14,2024-12-21T08:37:35Z,2024-12-26T02:40:31Z,2024-12-26T03:42:21Z,2024-12-26T06:49:00Z,WB-002136,True,2024-12-21T09:04:00Z,1,2
908b7b93-d9fc-4abe-9878-0e2541b5748f,SHP-002137,9a004793-b104-4488-95ed-b05627a67522,8b17251e-7f11-4d61-b24c-7474030aaf26,100000000,100000000,100000003,70.0,70.05,3,2025-01-25T13:22:48Z,2025-01-26T06:39:18Z,2025-01-26T07:13:03Z,2025-01-26T12:37:00Z,WB-002137,True,2025-01-25T12:06:00Z,1,2
997f85ef-13ac-4e4d-8c75-96fb34cdce63,SHP-002138,54f996b7-ca9d-41ef-813e-bcded088a9a6,8b17251e-7f11-4d61-b24c-7474030aaf26,100000000,100000000,100000000,100.0,100.0,5,2025-03-03T13:59:39Z,2025-03-08T06:17:05Z,2025-03-08T08:10:43Z,2025-03-08T11:44:00Z,WB-002138,False,2025-03-03T13:55:00Z,1,2
5c01db84-ac24-438f-9459-ca6778d053a5,SHP-002139,dac80c0c-8b20-49f0-a585-6c77b7318622,8b17251e-7f11-4d61-b24c-7474030aaf26,100000000,100000000,100000001,155.0,154.79,7,2025-02-23T11:14:21Z,2025-03-02T02:01:23Z,2025-03-02T02:54:09Z,2025-03-02T07:46:00Z,WB-002139,True,2025-02-23T10:46:00Z,1,2
875bbeca-f3a8-4522-91d0-4e32f8ab8e8b,SHP-002140,19c3c1cc-5b8f-4080-90e5-0f67321023d1,8b17251e-7f11-4d61-b24c-7474030aaf26,100000000,100000000,100000000,165.0,165.19,7,2025-03-06T10:09:53Z,2025-03-07T21:10:39Z,2025-03-07T22:45:38Z,2025-03-08T04:39:00Z,WB-002140,True,2025-03-06T06:57:00Z,1,2
07bfecf3-d21e-46c1-8ab9-822202a5c106,SHP-002141,c8b516d4-bd63-4106-ad3a-c07723cbb1ed,8b17251e-7f11-4d61-b24c-7474030aaf26,100000000,100000000,100000000,120.0,120.06,5,2025-12-13T12:03:46Z,2025-12-20T04:40:39Z,2025-12-20T05:47:07Z,2025-12-20T10:38:00Z,WB-002141,True,2025-12-13T10:28:00Z,1,2
25aa73f6-2ddb-4c0c-b4a0-86befd6ff544,SHP-002142,474d4374-f180-40a9-b04b-0212a73470a3,8b17251e-7f11-4d61-b24c-7474030aaf26,100000000,100000000,100000000,100.0,99.78,5,2026-04-12T14:23:42Z,2026-04-17T22:21:05Z,2026-04-17T23:00:23Z,2026-04-18T05:15:00Z,WB-002142,True,2026-04-12T12:53:00Z,1,2
6d5866b3-4b00-4765-8fd7-5e29c5dc39d1,SHP-002143,cb705093-9e5b-40de-904f-5d95e7911982,8b17251e-7f11-4d61-b24c-7474030aaf26,100000000,100000000,100000000,145.0,144.79,7,2026-04-11T06:31:17Z,2026-04-15T21:59:11Z,2026-04-15T23:52:24Z,2026-04-16T04:34:00Z,WB-002143,True,2026-04-11T06:50:00Z,1,2
4025277f-3bef-41b7-a8c5-edea5ed67b79,SHP-002144,7fd384ba-6198-4505-85d4-93b1b301a2dd,8b17251e-7f11-4d61-b24c-7474030aaf26,100000000,100000000,100000000,190.0,190.52,8,2026-05-05T10:59:40Z,2026-05-07T03:30:29Z,2026-05-07T04:07:42Z,2026-05-07T09:57:00Z,WB-002144,True,2026-05-05T10:38:00Z,1,2
a9cd5bde-a56c-44a7-8912-7bbfab1ad0bc,SHP-002145,42817187-0e11-4dfb-a380-478d950a79ff,8b17251e-7f11-4d61-b24c-7474030aaf26,100000000,100000000,100000002,115.0,115.25,5,2026-05-10T12:23:26Z,2026-05-12T04:16:09Z,2026-05-12T05:10:59Z,2026-05-12T09:44:00Z,WB-002145,True,2026-05-10T11:46:00Z,1,2
ec48560e-e5f6-45cf-aefb-40b1115535b0,SHP-002146,4a3781cd-c42b-46a8-b777-76a8099a4665,8b17251e-7f11-4d61-b24c-7474030aaf26,100000000,100000000,100000000,150.0,,7,2026-06-28T06:07:47Z,,,,,,2026-06-28T05:46:00Z,0,100000000
a7dd5843-da06-4d28-ab2b-74ec1d9b2732,SHP-002147,bb03120a-ad5c-47b5-ac41-9c0d14bc3de0,eb105574-3b8e-4686-a9ec-f49c5224bc01,100000000,100000001,100000000,175.0,175.2,8,2025-02-27T22:33:31Z,2025-02-28T22:56:02Z,2025-03-01T00:39:33Z,2025-03-01T04:51:00Z,WB-002147,True,2025-02-24T11:33:00Z,1,2
0a0cb589-2ce8-469b-b392-06c4b04a7874,SHP-002148,dbf6145e-a86b-4a66-8d8f-309c8de73ae8,eb105574-3b8e-4686-a9ec-f49c5224bc01,100000000,100000000,100000000,335.0,334.77,14,2025-03-25T13:33:05Z,2025-03-27T09:01:26Z,2025-03-27T09:47:37Z,2025-03-27T13:21:00Z,WB-002148,True,2025-03-25T10:34:00Z,1,2
3fe007b6-705b-4a59-a98f-47153421e2f5,SHP-002149,6051f060-643d-4910-b2d0-55d4cc2b92ae,eb105574-3b8e-4686-a9ec-f49c5224bc01,100000000,100000000,100000000,70.0,70.04,3,2025-03-09T09:09:12Z,2025-03-13T03:16:27Z,2025-03-13T03:45:47Z,2025-03-13T07:29:00Z,WB-002149,False,2025-03-09T06:37:00Z,1,2
1b6e631d-5120-4f45-b970-221c51f22e7a,SHP-002150,8131e052-60b4-471e-ad42-30e184aa05a0,eb105574-3b8e-4686-a9ec-f49c5224bc01,100000000,100000000,100000000,55.0,55.1,3,2025-07-02T13:07:38Z,2025-07-05T01:58:57Z,2025-07-05T03:13:00Z,2025-07-05T06:55:00Z,WB-002150,True,2025-07-02T10:47:00Z,1,2
40ccc715-c2cf-4def-a04b-70d600f5b7b6,SHP-002151,48a355b7-61bd-41d8-bd91-c9a00af75eca,eb105574-3b8e-4686-a9ec-f49c5224bc01,100000000,100000000,100000000,210.0,210.65,9,2025-12-08T12:34:08Z,2025-12-11T00:51:25Z,2025-12-11T01:48:06Z,2025-12-11T08:45:00Z,WB-002151,True,2025-12-08T09:47:00Z,1,2
6b000dd9-dfd5-4138-81a9-6ba9e3ae1ed4,SHP-002152,98e2880c-527a-407e-8e54-0c3e9b15ad64,eb105574-3b8e-4686-a9ec-f49c5224bc01,100000000,100000001,100000002,165.0,165.3,7,2025-12-26T02:22:56Z,2025-12-27T01:39:08Z,2025-12-27T03:33:13Z,2025-12-27T10:22:00Z,WB-002152,True,2025-12-23T06:53:00Z,1,2
b27783eb-f811-4619-b11c-a95e0f3ae22d,SHP-002153,41058096-b27d-4a09-a2ea-0fe6ed0bc387,eb105574-3b8e-4686-a9ec-f49c5224bc01,100000000,100000001,100000002,180.0,179.7,8,2026-06-05T08:38:24Z,2026-06-06T05:40:58Z,2026-06-06T06:30:33Z,2026-06-06T10:44:00Z,WB-002153,True,2026-05-31T07:21:00Z,1,2
ff6d9a95-1430-411f-bf58-4b34a41c24bd,SHP-002154,0e4ea033-da73-4088-a311-7ec806c839da,8d35e4a3-fac0-475a-8c84-a54dd3bbe9cf,100000001,100000000,100000001,35.0,34.97,2,2025-03-29T13:41:53Z,2025-03-30T06:34:04Z,2025-03-30T08:18:19Z,2025-03-30T13:07:00Z,WB-002154,True,2025-03-29T11:49:00Z,1,2
53d689f0-b39b-4cb5-b4f6-615536055f7f,SHP-002155,ff8f5b75-d03b-4ce7-8690-a6d599706c0f,8d35e4a3-fac0-475a-8c84-a54dd3bbe9cf,100000001,100000000,100000001,20.0,20.02,1,2025-06-03T09:21:19Z,2025-06-05T00:31:36Z,2025-06-05T01:34:38Z,2025-06-05T06:26:00Z,WB-002155,True,2025-06-03T08:19:00Z,1,2
a47222b5-bac0-4155-8814-08b30f4d8718,SHP-002156,de425272-b0c7-4fd0-9337-786cca4a16a9,8d35e4a3-fac0-475a-8c84-a54dd3bbe9cf,100000001,100000001,100000001,40.0,39.88,2,2025-07-17T12:37:12Z,2025-07-18T23:01:43Z,2025-07-19T00:22:26Z,2025-07-19T04:44:00Z,WB-002156,True,2025-07-14T13:08:00Z,1,2
822bb7dc-8ee7-4044-97db-f85eda447260,SHP-002157,82562124-ef7a-45be-acc5-735fc3a52da5,8d35e4a3-fac0-475a-8c84-a54dd3bbe9cf,100000001,100000000,100000000,55.0,54.95,3,2025-11-20T09:37:19Z,2025-11-21T21:44:59Z,2025-11-21T23:19:40Z,2025-11-22T04:52:00Z,WB-002157,False,2025-11-20T09:19:00Z,1,2
cb2792e9-fc33-41a1-8507-1fa156c53064,SHP-002158,de7b0197-b113-47dc-b781-75c6e3746923,0187074b-e16d-4a59-8971-42bcbe1a45f7,100000000,100000000,100000000,20.0,20.01,1,2025-04-19T12:48:16Z,2025-04-24T03:51:31Z,2025-04-24T04:52:07Z,2025-04-24T12:36:00Z,WB-002158,True,2025-04-19T11:47:00Z,1,2
be5a1406-99d8-483d-aefe-3712b5ff21f4,SHP-002159,195c878d-0b86-4c3f-ab81-28aede10bf93,0187074b-e16d-4a59-8971-42bcbe1a45f7,100000000,100000000,100000002,40.0,39.99,2,2026-03-02T16:10:41Z,2026-03-05T04:04:47Z,2026-03-05T05:59:25Z,2026-03-05T13:29:00Z,WB-002159,True,2026-03-02T12:50:00Z,1,2
d6788acb-c375-484a-b51b-154cd40646d6,SHP-002160,7027f7bd-cb03-4308-a4c4-4dff8f271552,0187074b-e16d-4a59-8971-42bcbe1a45f7,100000000,100000000,100000001,25.0,25.0,2,2026-03-05T08:46:06Z,2026-03-07T03:04:08Z,2026-03-07T04:31:42Z,2026-03-07T11:39:00Z,WB-002160,True,2026-03-05T08:07:00Z,1,2
a139c1ae-9898-44f8-818f-5e373e30482f,SHP-002161,87362836-ac55-48fc-abb8-22f0abbfb0c7,0187074b-e16d-4a59-8971-42bcbe1a45f7,100000000,100000000,100000000,40.0,40.07,2,2026-03-31T07:06:55Z,2026-04-05T03:54:16Z,2026-04-05T05:18:34Z,2026-04-05T12:34:00Z,WB-002161,True,2026-03-31T06:10:00Z,1,2
eb78e91e-ea7c-4bbf-8c8c-368f2dff7bcc,SHP-002162,ee0ef974-f224-4dbe-9716-ef371b4db095,0187074b-e16d-4a59-8971-42bcbe1a45f7,100000000,100000001,100000000,25.0,24.84,2,2026-06-09T03:00:44Z,2026-06-10T01:27:23Z,2026-06-10T02:28:05Z,2026-06-10T08:18:00Z,WB-002162,True,2026-06-07T07:22:00Z,1,2
