invoiceid,invoicenumber,salesorderid,opportunityid,customerid,customeridtype,ownerid,createdon,duedate,totalamount,paymenttermscode,ahn_paidon,statecode,statuscode,transactioncurrencyid
87737d2c-fb30-4729-a4c5-fe76b6b1fe2c,INV-001808,f83c6747-dad7-4d10-89c6-f558bed0a84f,f8f324e7-923b-402d-8b59-491230b061eb,4c618a43-6f04-4c76-b3e6-922da5044925,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-04-03T06:12:00Z,2025-05-03,39003658000,1,2025-04-30T11:49:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
26422e5b-2cba-4546-8c35-ddc3eff8140a,INV-001809,8f493cb1-568d-48c8-ad34-0a5cc2038132,7f1943e5-c2d7-4138-a4c5-b651e2aed498,4c618a43-6f04-4c76-b3e6-922da5044925,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-05-14T11:17:00Z,2025-06-13,32455895000,1,2025-06-14T08:12:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9b178805-2101-4f7a-a865-6aa6465f546a,INV-001810,07d073c1-cec7-4c2c-b3d6-99fac23e5ca9,cfe236cc-d0e5-4fb5-9abc-66440ebaeaa6,4c618a43-6f04-4c76-b3e6-922da5044925,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-10-04T11:05:00Z,2025-11-03,11137123000,1,2025-11-08T11:08:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e40074ce-b3e5-4f24-b1d5-2c25cbaabc7c,INV-001811,01bcdf07-64c4-4a9c-924e-1e88ca7ce0b7,43221de3-379a-4af9-b00d-9cd5dc6952a0,4c618a43-6f04-4c76-b3e6-922da5044925,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-10-11T06:00:00Z,2025-11-10,27457329000,1,2025-11-15T09:08:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
36b0a548-d8e7-4b98-a379-5318248ad350,INV-001812,98f19104-cb81-49cf-8a6c-3d2c7ce99234,02dc30fa-7a42-4c93-ad3d-44bb431d86a9,4c618a43-6f04-4c76-b3e6-922da5044925,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2026-01-31T13:03:00Z,2026-03-02,38778102000,1,2026-03-22T09:06:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c5b6fc92-c064-4875-951d-f522f18678e4,INV-001813,9bb9c8e1-77bf-4af3-9b88-b170dc6eb338,8b2f1f26-f64b-4b12-818b-757b1ed76f58,2bee2fff-8b5f-43fe-b75d-dff45d123e9b,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2026-04-12T10:48:00Z,2026-05-12,73361465000,1,2026-05-09T07:59:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0980d2cc-3659-42ce-9feb-08de906c7eb3,INV-001814,fd893917-b1e5-43ef-acd3-57d085034d94,876b30cc-32b6-4acb-a725-020c187c8fbf,e92915a3-85cd-44bf-901c-93a3b1f22be5,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-12-08T05:28:00Z,2026-02-06,31762837000,4,2026-02-12T09:57:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6fbe2e28-3be7-4f97-a301-becf5390001a,INV-001815,6519cb1e-42a6-4678-aadf-5802eb62b652,34a4a681-a662-4359-b54b-9f0732041e37,e92915a3-85cd-44bf-901c-93a3b1f22be5,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-12-13T06:38:00Z,2026-02-11,21517125000,4,2026-02-21T12:11:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d7704ff4-cada-47ec-b6fd-1005aa3266c6,INV-001816,9a662c23-cf4c-458f-87c9-f4603578a99a,23c4cdc1-9352-4404-be27-cc16d64883bb,e92915a3-85cd-44bf-901c-93a3b1f22be5,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-05-23T12:44:00Z,2026-07-22,24978698000,4,,0,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
167786ec-49f5-4c50-a01d-3437ad8033bc,INV-001817,14daeec3-8f46-477c-82aa-7c0b6abe7d37,e4422438-2b75-4df9-b3ea-6c594eb2f84f,e92915a3-85cd-44bf-901c-93a3b1f22be5,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-06-27T07:55:00Z,2026-08-26,30506168000,4,,0,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
93468620-4fce-4d45-8543-425fe71670a0,INV-001818,1e07c0e0-1a7d-40d5-a922-fd4d451336d1,c5abf054-7a7d-44af-bb68-30b8f91ad558,e92915a3-85cd-44bf-901c-93a3b1f22be5,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-06-17T13:22:00Z,2026-08-16,65190850000,4,,0,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4210e060-7f87-40d0-bc6b-2aa8ba2d7b7f,INV-001819,e7741e3e-d0e9-4dc9-b997-c7258baab379,553842aa-aa65-4bb4-bcd2-d28fb6aebdb9,371831f3-d527-489b-9b28-65da4cb9be7b,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2026-05-03T07:46:00Z,2026-05-03,15840374000,100000000,2026-04-30T07:46:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c0841af6-981f-4c61-8996-497aff240240,INV-001820,872cdb90-17f1-4a8a-9de3-35de727434b6,57c39fd0-9200-4c1e-9d38-72bc97fe05fb,705faecd-2edf-402e-b531-8081b4effa29,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-06-27T08:31:00Z,2026-09-25,53698348000,100000001,,0,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f1276fd4-8d92-4293-8369-fae7a8d0de2d,INV-001821,76a6e6db-d80c-428b-8d30-abd582185234,bb24352a-7181-4435-8b99-0e653591c069,f2ca2002-f650-4852-82bc-e2e0dfd5988e,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2026-01-21T04:46:00Z,2026-03-22,96598886000,4,2026-03-23T05:13:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ffe06ebd-dc8d-4ca4-96a3-66d3b8004f98,INV-001822,3cd6a2ed-d37a-4570-ad25-d105f71e6ee2,4d2a7b91-bf9b-4bfe-99a8-1f5eabceaa32,f2ca2002-f650-4852-82bc-e2e0dfd5988e,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2026-05-23T05:52:00Z,2026-07-22,30589124000,4,,0,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2ef7104a-8be3-47ec-85b6-8120525d924b,INV-001823,8769cf7a-cb0e-4be1-9840-867c6e1683af,52606080-181b-44a9-9238-b37869fb2ff1,baff361a-b37e-4c41-9a62-75f5cf590b8e,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-04-04T07:40:00Z,2026-04-04,28924812000,100000000,2026-04-04T07:40:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f91d4eae-d2cc-4f9c-9d19-d17edb5e8aca,INV-001824,7bf0e7bf-3174-4357-b13a-315f0bc23f89,21dc0fb0-33c5-4b3c-8aa4-34805ad11fa0,959677e9-35c4-4e08-86a4-7588a676ace1,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-02-01T10:37:00Z,2026-04-02,251642205000,4,,0,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bda42e13-c6ff-424a-884d-ff567181f311,INV-001825,a5125332-58ac-4ccd-b5ab-8536405b553f,f4d06969-388d-4376-89c1-b00e436cc8be,959677e9-35c4-4e08-86a4-7588a676ace1,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-02-28T04:32:00Z,2026-04-29,39185630000,4,,0,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
cc6a7faa-1fa8-4957-a530-07b0ecbe0b73,INV-001826,202c1935-dba7-4d83-beba-6f95d22ff6b3,fd1d6a50-ccd2-4ff4-8c24-fe6cffac0501,959677e9-35c4-4e08-86a4-7588a676ace1,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-06-13T06:17:00Z,2026-08-12,24548208000,4,,0,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
89e7201e-c385-43d1-a425-d9e2438416f1,INV-001827,74ea3c2f-9a16-4117-ab7e-09e314ddf7d4,8840a662-bdda-4999-9827-a791e2abc67b,959677e9-35c4-4e08-86a4-7588a676ace1,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-06-30T10:25:00Z,2026-08-29,42120138000,4,,0,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d9f5f214-c18f-44e5-894a-55881aa4007f,INV-001828,d2fe201f-3e18-40e3-a303-96ec98da1fcf,56e137b9-a189-4ce4-a5c2-99cbd77e4ef8,959677e9-35c4-4e08-86a4-7588a676ace1,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-06-18T04:47:00Z,2026-08-17,74594107000,4,,0,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
60bb5304-e300-4c5e-8ba5-861b164f4de5,INV-001829,585deda6-5438-4334-af34-74bc585d5cf3,bf44ef29-984e-4d32-a042-289a25161d71,fae2d4a8-a475-4fa7-8d30-69bfca6628a8,account,5304317f-af42-412f-b838-b3268e944239,2026-03-03T05:08:00Z,2026-04-02,17948319000,1,2026-03-31T10:39:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5ee5e79b-89f4-442e-892e-daa438a8ad0d,INV-001830,264f47e6-5173-4344-87a1-592a36f375c7,c4b0654d-d71e-4b82-8de3-5ebedaacdfb5,89eb56c1-7f42-4889-8ca1-7f756b2d470a,account,5304317f-af42-412f-b838-b3268e944239,2025-08-21T10:39:00Z,2025-09-20,34676236000,1,2025-09-20T10:19:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
87cc1b60-1e27-418f-b953-f231f62e2314,INV-001831,1ab52f9f-d528-4fad-9a8f-eea113f39fdf,bf0a9163-207f-465d-b44f-225560779708,89eb56c1-7f42-4889-8ca1-7f756b2d470a,account,5304317f-af42-412f-b838-b3268e944239,2025-07-12T04:45:00Z,2025-08-11,27171803000,1,2025-08-09T05:22:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
706d85d6-00d0-4402-83e7-65c8323b9b21,INV-001832,f67d7589-3cc9-4a1e-9954-bcae3ed19cc5,d93c7281-f793-48b8-9f8e-e0ab73191c43,89eb56c1-7f42-4889-8ca1-7f756b2d470a,account,5304317f-af42-412f-b838-b3268e944239,2025-09-27T11:20:00Z,2025-10-27,23451562000,1,2025-10-25T07:53:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
fb627dd3-ad34-46db-b84e-b30bf8808c3a,INV-001833,f050ddc4-4169-4b9d-beba-de37d4d2a015,d5e2e854-b935-46d8-afb2-de39ff72b56b,89eb56c1-7f42-4889-8ca1-7f756b2d470a,account,5304317f-af42-412f-b838-b3268e944239,2025-11-12T06:55:00Z,2025-12-12,13318375000,1,2025-12-15T10:36:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e14289b5-7780-4588-add5-12196aa7da09,INV-001834,890e278b-dd58-4692-8a0b-a70ab5d006e9,0abd091a-d2a8-44ef-afde-dd7c06f69219,89eb56c1-7f42-4889-8ca1-7f756b2d470a,account,5304317f-af42-412f-b838-b3268e944239,2026-01-19T08:21:00Z,2026-02-18,62618107000,1,2026-02-28T05:58:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4e0b8db0-34aa-49f3-b003-f01ea696c091,INV-001835,0ec22dcc-2c1b-4d85-8b34-260102c66759,d70b0eb6-e196-47d9-84a4-438148507933,2233212a-f526-4ea2-b953-3cb78ef1a114,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-07-30T11:39:00Z,2025-07-30,37537755000,100000000,2025-07-28T11:39:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a39d164c-a9ba-4bd4-8eb5-14a766743d45,INV-001836,16fdccd6-2e09-41c5-a069-2db02c3a5ccc,1f228bda-54f9-42ac-805c-27ff861df916,2233212a-f526-4ea2-b953-3cb78ef1a114,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-10-21T11:37:00Z,2025-10-21,31673835000,100000000,2025-10-21T11:37:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e42993ea-6208-4a27-a3c3-88014c7e38e3,INV-001837,342b541c-d480-46d8-9646-4d212729d4a0,d4d3ac9b-7103-47f7-8a50-dec4d5af56e6,2233212a-f526-4ea2-b953-3cb78ef1a114,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-11-13T08:38:00Z,2025-11-13,33194020000,100000000,2025-11-13T08:38:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e02b66c6-ebbb-4fc6-95dd-2b9606501492,INV-001838,b1893cfa-f34f-4fc8-af3c-9e7f11c31dda,3de2387a-c77b-4b8c-ade7-dfba8f1bb665,2233212a-f526-4ea2-b953-3cb78ef1a114,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-01-13T11:42:00Z,2026-01-13,55853829000,100000000,2026-01-11T11:42:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9cfb4814-ef95-444c-9594-90687dcadc94,INV-001839,9beeebf7-35c2-4b9b-9b2b-9131b755a88f,14181dec-3bd0-42ad-93ba-5d362a2ada59,2233212a-f526-4ea2-b953-3cb78ef1a114,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-02-28T08:28:00Z,2026-02-28,40037351000,100000000,2026-02-25T08:28:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a5e873f6-8bae-4e77-b5fe-62b9208b2e75,INV-001840,9dc4f7a0-47d3-4a10-a13c-15a0a2a8b6ec,0f2e7d79-b19a-44b2-9e9e-cbf56a85961a,2233212a-f526-4ea2-b953-3cb78ef1a114,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-03-08T11:30:00Z,2026-03-08,89501566000,100000000,2026-03-05T11:30:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5b7dad6c-30b3-421a-85da-de92b22c2507,INV-001841,1ffb428c-1bed-47d1-b35a-be87ec805884,3d0c2a21-edef-47f3-b6d7-891b7b1508c5,2233212a-f526-4ea2-b953-3cb78ef1a114,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-06-22T11:52:00Z,2026-06-22,100803137000,100000000,2026-06-19T11:52:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bda5e36a-7da5-4be8-b4be-f6b4d23a359f,INV-001842,e2507fab-ea7a-4db4-a57d-7ff57808bd63,7986cbfc-2686-4ebf-9b71-69ac0d20f880,f9da4f55-bef9-4394-928f-af652f068e12,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-05-12T09:28:00Z,2025-05-12,61723823000,100000000,2025-05-11T09:28:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
10d02498-6efc-4163-b7e4-c35c00acc841,INV-001843,d864345f-f830-490a-bce4-90d4d06da906,f86deaf3-2d6d-4b75-8136-630021a28707,f9da4f55-bef9-4394-928f-af652f068e12,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-10-30T11:35:00Z,2025-10-30,121668625000,100000000,2025-10-29T11:35:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
628a59da-50a4-416f-9bee-2d2fe9ac9732,INV-001844,f5dd33a6-d8fc-4290-b8ee-1546579dfb77,57bb42df-7b8f-406a-86ec-5ef8fe5318ed,f9da4f55-bef9-4394-928f-af652f068e12,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-01-06T12:21:00Z,2026-01-06,26635139000,100000000,2026-01-05T12:21:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8fedea65-7b82-4719-bd81-add607051a2d,INV-001845,47c48ff0-583a-4417-aedc-cccacae45390,2e4e3c11-7a7d-4585-a3e4-5bd1db71bdea,f9da4f55-bef9-4394-928f-af652f068e12,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-05-04T11:11:00Z,2026-05-04,80042415000,100000000,2026-05-04T11:11:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0bd41747-00b7-45d2-9009-2e24a3df5f1b,INV-001846,9ecee699-2cee-46c3-8f40-54201f6426ec,ca77bfe8-be32-4d42-ae09-bc1f5296b92e,f9da4f55-bef9-4394-928f-af652f068e12,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-05-10T13:24:00Z,2026-05-10,58866976000,100000000,2026-05-07T13:24:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9a0e410d-05ef-4b3f-8332-e662772636a7,INV-001847,e6063b1d-7ca1-41d5-9428-332577cfffd8,4e7c5ea3-9989-494b-9924-24ce4c9544e4,da948cdf-6637-4dc7-91f4-48bb28802cff,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-06-14T09:36:00Z,2025-08-13,38146984000,4,2025-08-19T07:13:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ee2b2feb-4d3e-4c8e-86c4-e612cc9a2cec,INV-001848,14b8cb05-1da8-447d-9d86-50992c242e0c,9bf52479-2fab-4ec3-a1b1-4844a02ea041,da948cdf-6637-4dc7-91f4-48bb28802cff,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-11-04T11:12:00Z,2026-01-03,49314960000,4,2026-01-01T07:07:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1821aba6-fbf2-4fd4-adee-ba66623561a2,INV-001849,413cda92-193c-4ad6-8262-65131cfe9e24,ab8ecc74-a6d0-4592-8a30-c000cff08942,da948cdf-6637-4dc7-91f4-48bb28802cff,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2026-01-03T07:58:00Z,2026-03-04,32357682000,4,2026-03-04T08:36:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
797af2ff-b4a7-40a5-93bd-d60ee0e4aad0,INV-001850,0da4527e-f673-4990-b05f-a292cc00c069,ae7e3191-13a1-41e9-9794-deeec142902b,4087be6a-4514-4416-ac44-821eaf051764,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-02-19T12:46:00Z,2025-05-20,50799427000,100000001,2025-05-21T05:29:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d55a018a-bd1a-4d58-ae6e-9ff39dbe70b3,INV-001851,39402923-00c2-4e0f-be9f-034fcdbc09ad,d342777d-9b80-40a6-85bb-f53ed8aca28e,4087be6a-4514-4416-ac44-821eaf051764,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-07-07T06:49:00Z,2025-10-05,17742539000,100000001,2025-10-05T11:12:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a779679a-ca2e-42d7-8c43-975508d53249,INV-001852,cfc38f24-dcfe-44a2-adae-7ac6481eb6e2,1f18d3d8-feb3-4e0c-a167-315e72d379ef,4087be6a-4514-4416-ac44-821eaf051764,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-08-07T06:31:00Z,2025-11-05,45277829000,100000001,2025-11-03T08:06:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5580d13e-2186-4a54-bccc-18e54f39335e,INV-001853,dea8ba8c-047b-4324-a846-0fec76ce834a,b351c955-3f9d-40bb-96f3-91da50bef215,4087be6a-4514-4416-ac44-821eaf051764,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-08-14T05:45:00Z,2025-11-12,5572220000,100000001,2025-11-15T06:25:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
602f13de-4741-415c-80de-a73e6db3a7fc,INV-001854,1973a552-5089-4d81-91bf-80e6f7a318b5,7b3f62bf-752a-4bbe-acaf-d7f94aa0ff2a,4087be6a-4514-4416-ac44-821eaf051764,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-07-19T12:00:00Z,2025-10-17,31582902000,100000001,2026-05-02T12:32:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3030186a-797d-4c59-a0eb-34d158b8ea1a,INV-001855,6f41a006-0e50-4283-a2c3-3c8c6aa092fd,795e11ca-968e-40c1-b32d-6a2532698c4a,4087be6a-4514-4416-ac44-821eaf051764,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-12-23T09:59:00Z,2026-03-23,20522660000,100000001,2026-03-21T07:19:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0c77917c-b434-4cbd-a6c9-eddec23d46c0,INV-001856,923b0123-13fb-4d10-afe6-31990d6397ce,610f7a71-057a-4568-8873-81eed11917ab,4087be6a-4514-4416-ac44-821eaf051764,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-04-02T08:39:00Z,2026-07-01,15083274000,100000001,,0,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
697b0b3a-75d4-410d-80df-ab9fb556a64e,INV-001857,1ba6390f-9c24-4686-8008-3e9e496a0071,eb464ace-aaa4-4592-83fe-443a7da45764,4087be6a-4514-4416-ac44-821eaf051764,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-04-22T05:48:00Z,2026-07-21,21403208000,100000001,,0,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
eef9c826-171d-4b67-81f7-ed91e348a4d2,INV-001858,472b041f-a760-4990-8ab8-16ce21dddc2c,53ec3b24-792a-4934-966f-2586fa2e7457,4087be6a-4514-4416-ac44-821eaf051764,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-04-18T05:38:00Z,2026-07-17,30653091000,100000001,,0,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9ca16e60-6555-4127-b85f-5c23bf844736,INV-001859,d4baab52-d5b7-47a1-a2b2-1c76b6c298fb,fa11dbc6-3cca-43be-81fc-2a1fd69ac56e,4087be6a-4514-4416-ac44-821eaf051764,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-05-27T10:17:00Z,2026-08-25,31834849000,100000001,,0,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
53d69df8-6529-46fd-9f57-94fea0966da8,INV-001860,26985000-960e-4e5a-aa7a-5d45a509a258,ab604467-0c86-46d6-b6fc-01da219cfd54,4087be6a-4514-4416-ac44-821eaf051764,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-06-20T10:19:00Z,2026-09-18,51819463000,100000001,,0,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6ac39bd7-877c-462c-8cb8-f5e7a67f0b39,INV-001861,566a84c2-9756-40b6-8278-dfe003bbb194,cf86230a-9c8e-4db4-9bee-1aaede11eb59,ee93a4d0-cd24-420c-8d34-6977d41bd8bf,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-06-14T05:32:00Z,2025-07-14,9387392000,1,2025-07-12T13:07:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8bcc8db7-90df-44f3-a358-b1bdcba38ca4,INV-001862,87fa8704-2f58-4667-84b1-2eafca91590a,1ee84496-7f68-41b0-9c02-30086a7797b6,ee93a4d0-cd24-420c-8d34-6977d41bd8bf,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-06-11T05:15:00Z,2026-07-11,22360670000,1,,0,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
aa43dd9d-69cd-4768-97f4-3211a520479d,INV-001863,96cc3f31-7c34-4760-a96c-52a590a87d89,db40d87d-474a-4d1c-ac75-c3c90feace54,77902ddf-4b58-4ceb-a6e4-86bf8d2eea22,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-12-27T08:49:00Z,2025-12-27,14246772000,100000000,2025-12-26T08:49:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6aaa2c59-5314-44ca-9c35-60446c86c8e9,INV-001864,3852136f-b1bb-42b6-9461-f023c9e1974f,d76cd2cd-d3e1-4822-80ad-3ad59c0143a0,77902ddf-4b58-4ceb-a6e4-86bf8d2eea22,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-12-18T06:41:00Z,2025-12-18,24665111000,100000000,2025-12-15T06:41:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
eda70776-ea21-4328-a146-5f9b989e8d69,INV-001865,5c7294c8-9383-40b9-a811-fac21e336c47,1e86c475-ecf7-4068-b3b8-29ed703cccf0,77902ddf-4b58-4ceb-a6e4-86bf8d2eea22,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-03-01T10:33:00Z,2026-03-01,22501157000,100000000,2026-02-27T10:33:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
80aba730-c164-4f75-afa7-6e13e4b782c5,INV-001866,420a4527-b0ca-4da0-b994-1fa259ffbd3c,75e478e6-69ba-4f2f-9483-b6c22e5c8e06,77902ddf-4b58-4ceb-a6e4-86bf8d2eea22,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-03-29T08:02:00Z,2026-03-29,16218580000,100000000,2026-03-29T08:02:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0a3b32d9-3afc-4314-86e0-95add145f348,INV-001867,1dd838c6-ea2f-4ab2-bac1-af9d0daacb17,300adea0-2e47-4fe7-81d8-23b6867b32e7,c425d020-4389-4f66-9780-29e939d00762,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2026-03-07T07:14:00Z,2026-05-06,202759404000,4,2026-06-07T06:40:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9a2b48c8-cf13-4aaa-b64b-91170541ac02,INV-001868,ab3ba952-6f12-43db-bc6b-6e55e6a52753,3f968f1f-27ae-4c4c-88bc-007d2d8b042f,7cd6572f-301b-4b4e-a293-4e8ed189f750,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-12-28T09:03:00Z,2026-01-27,22009161000,1,2026-04-11T11:50:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0f052021-7be3-43da-8f19-de7bad0d91b7,INV-001869,1fa737b8-fc42-442d-ba39-8cea5068314c,059f9496-7f58-4f50-9115-56f7f9d76c52,7cd6572f-301b-4b4e-a293-4e8ed189f750,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-02-07T11:34:00Z,2026-03-09,24042056000,1,2026-03-18T13:20:00Z,2,100001,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
