accountid,name,accountnumber,industrycode,customertypecode,address1_stateorprovince,address1_country,territoryid,ownerid,paymenttermscode,creditlimit,transactioncurrencyid,originatingleadid,createdon,modifiedon,statecode,statuscode
7ede0a0a-aa0f-4335-8fb7-1ca6a4ec1371,Mahan Agri-Steel Group,ACC-000794,100000006,3,Mazandaran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,1,6000000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,20dc25c9-aa2c-44ac-b5a9-f2b302c02fbc,2025-08-18T12:35:00Z,2025-08-18T12:35:00Z,0,1
6719f379-a846-49fe-9428-3c61f97790b2,Nikan-Fardis Builders,ACC-000795,100000000,3,Hormozgan,Iran,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4,28400000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,47d2151e-392d-4cda-b964-9f94d40b6abc,2025-09-13T06:13:00Z,2025-09-13T06:13:00Z,0,1
97ee66ea-b54d-43d4-8422-5042eb1be442,Zarrin-Ofogh Fabrication Works,ACC-000796,100000001,3,Khuzestan,Iran,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,1,16400000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,d9738a63-c262-4e44-afdd-42c0484c6265,2025-08-28T04:40:00Z,2025-08-28T04:40:00Z,0,1
792e3062-b383-4ee1-b428-941d47cec420,Zarrin Construction Group,ACC-000797,100000000,3,Khuzestan,Iran,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,100000000,12700000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,425e03bc-5c57-4283-b639-be00ceec6f6d,2025-09-13T11:14:00Z,2025-09-13T11:14:00Z,0,1
99860656-3699-46ab-a951-9a0f060f22eb,Javid Appliance Components Ltd.,ACC-000798,100000003,3,Khuzestan,Iran,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,100000001,16500000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,8772066c-1b41-44c0-bab6-8460707fb8c6,2025-08-20T11:57:00Z,2025-08-20T11:57:00Z,0,1
2fe63cc8-9416-4854-bf05-c5ccc50d751e,Orang Press Works Industries,ACC-000799,100000003,3,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,5304317f-af42-412f-b838-b3268e944239,1,20700000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,8520a938-70c2-4fe8-b727-d5942218fd32,2025-08-16T11:47:00Z,2025-08-16T11:47:00Z,0,1
56ba4154-9673-4276-8140-3584fdab152c,Hirad Steel Trading Group,ACC-000800,100000004,8,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,1,51200000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,7e5e33b2-6c56-41fd-8bd7-ab16a011eba5,2025-08-27T12:27:00Z,2025-08-27T12:27:00Z,0,1
93849550-3803-453a-b6b8-c9383477e35b,Kaspian Loleh Sazi Group,ACC-000801,100000002,8,Mazandaran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1,36400000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,785a2c89-8025-4913-80cc-06cd9ab77887,2025-12-10T08:49:00Z,2025-12-10T08:49:00Z,0,1
66e0e965-1946-4804-a456-61c215a308fc,Arvand-Farazan Contracting,ACC-000802,100000000,8,Isfahan,Iran,29a3b2e9-5d65-4441-9588-42dea2bc372f,9132b63e-f162-47e4-a9c3-49e03602f8ac,4,30300000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,8c4d6a49-6aed-475b-90ce-7c734bf496e6,2025-12-13T07:03:00Z,2025-12-13T07:03:00Z,0,1
40685469-5a88-43ed-a686-1921057de4d0,Navid Steel Merchants Industries,ACC-000803,100000004,8,Khuzestan,Iran,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,1,29200000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,143807de-e597-48c0-8512-ce3ad21fc6d0,2025-11-26T07:19:00Z,2025-11-26T07:19:00Z,0,1
e2a4ae18-cd3c-460f-a4b1-8f8b3228381d,Shahab-Jahan Sazeh,ACC-000804,100000000,8,Isfahan,Iran,29a3b2e9-5d65-4441-9588-42dea2bc372f,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,4,16900000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,9a4e4d76-ef2c-4b0d-acb0-80bddc5797c9,2025-12-02T07:21:00Z,2025-12-02T07:21:00Z,0,1
a1169da6-76a0-41bb-8e6e-8d63a1aca513,Nima-Hamoon Omran,ACC-000805,100000000,3,Mazandaran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,5304317f-af42-412f-b838-b3268e944239,1,33100000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,c2990524-b0a5-4755-a803-f0ba25b900fe,2025-11-22T07:51:00Z,2025-11-22T07:51:00Z,0,1
d523e33f-a539-464f-a29d-c738cdf3c682,Tirdad-Sabalan Fabrication Works,ACC-000806,100000001,3,Isfahan,Iran,29a3b2e9-5d65-4441-9588-42dea2bc372f,9132b63e-f162-47e4-a9c3-49e03602f8ac,1,12600000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,44922815-30cc-4415-bdbf-633c944d2520,2025-11-22T06:16:00Z,2025-11-22T06:16:00Z,0,1
45f46772-9980-4a4d-9dfc-e905b56c8e75,Zagros Greenhouse Structures Industries,ACC-000807,100000006,3,East Azerbaijan,Iran,aefcfad8-efc8-4849-b3aa-7efe4458a885,beb79919-3f22-4af8-a3be-d01d43cf2fde,100000000,6000000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,b7e94075-1156-4bed-ac52-c5f9ead7dce2,2025-11-25T06:54:00Z,2025-11-25T06:54:00Z,0,1
f3fb6e3e-a445-4061-823e-c6ef24ac36be,Sepehr Ahan Forooshi Ltd.,ACC-000808,100000004,3,East Azerbaijan,Iran,aefcfad8-efc8-4849-b3aa-7efe4458a885,beb79919-3f22-4af8-a3be-d01d43cf2fde,100000000,35100000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,4d1f738b-af52-4383-a4ae-ac271ffbbdcc,2025-11-23T09:26:00Z,2025-11-23T09:26:00Z,0,1
4b94b930-393a-4207-b19c-c375a599252d,Nima-Rastin Construction,ACC-000809,100000000,3,Khuzestan,Iran,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,4,18800000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,71604819-3847-4730-ba7f-14d66db968a6,2025-11-26T13:14:00Z,2025-11-26T13:14:00Z,0,1
be21481a-f23e-45f3-9720-c1ba0171771f,Persis-Laleh Abadgaran,ACC-000810,100000000,8,Fars,Iran,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4,23200000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,136dd4ff-3e76-4bb2-99dd-89b03383998c,2025-12-20T06:59:00Z,2025-12-20T06:59:00Z,0,1
012154e0-e0a1-4e5c-aab6-4bad828236bc,Espadana-Gohar Sakhteman,ACC-000811,100000000,3,Khuzestan,Iran,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,1,36500000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,d1a65ede-af20-4ad1-9f62-8f0b9f9caf6f,2026-04-30T07:13:00Z,2026-04-30T07:13:00Z,0,1
4765c1f0-236e-4f2d-9c0c-7c79e2bfa75a,Tirdad-Tirdad Builders,ACC-000812,100000000,8,Khuzestan,Iran,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,1,16900000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,34e1b06d-daa6-486e-bdb5-1e16b02aa367,2026-04-30T06:35:00Z,2026-04-30T06:35:00Z,0,1
0cf01d6d-62f8-4ed8-b031-69394c4d6aa7,Elham Press Works Ltd.,ACC-000813,100000003,8,Hormozgan,Iran,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,e27a984d-6548-41d0-bfcd-9eb1a7cad415,100000001,22300000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,686477b3-8a36-4a15-99b6-0b282c30c392,2026-05-17T04:37:00Z,2026-05-17T04:37:00Z,0,1
da815f02-ed2a-490c-a9ee-043c9d85b47a,Tirdad Metal Center Group,ACC-000814,100000004,3,Fars,Iran,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1,61000000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,462cd446-862f-42ea-a4c8-0949f899a35f,2026-04-22T12:34:00Z,2026-04-22T12:34:00Z,0,1
a0616b25-638c-4d8e-aa9a-0de2061ead52,Nima-Tarava Construction,ACC-000815,100000000,8,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,5304317f-af42-412f-b838-b3268e944239,100000000,14300000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,e6ca51f9-2254-4864-9215-f840e42634c1,2026-04-25T09:48:00Z,2026-04-25T09:48:00Z,0,1
ddca2d0b-ccb5-40a8-ab4a-ce2e901aa87a,Diba-Sahand Fabrication Works,ACC-000816,100000001,8,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,5304317f-af42-412f-b838-b3268e944239,1,9100000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,932d5e1f-7480-4a96-8135-9f0814a0d222,2026-05-09T11:32:00Z,2026-05-09T11:32:00Z,0,1
65cbb014-763c-4109-a83e-68ebb8235d5e,Atlas Press Works Ltd.,ACC-000817,100000003,8,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,100000001,27900000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,b0038c52-0605-4b82-aab1-b5d19b846e70,2026-05-17T12:20:00Z,2026-05-17T12:20:00Z,0,1
62212db5-e165-43d1-8e54-8df8798cc079,Diba Press Works Group,ACC-000818,100000003,3,Mazandaran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,100000001,29000000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,caa603bf-80c2-4c49-a9d3-b9355e566c56,2026-05-10T09:40:00Z,2026-05-10T09:40:00Z,0,1
b7f93b2d-9e4f-4a00-9358-6f3092fe32e5,Pardis Metals Supply Co.,ACC-000819,100000004,8,Hormozgan,Iran,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,e27a984d-6548-41d0-bfcd-9eb1a7cad415,100000000,64500000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,371a937a-6f3c-470d-8992-cf45844bbc08,2026-05-11T09:50:00Z,2026-05-11T09:50:00Z,0,1
a0ec7f33-ec02-476a-bb94-3cdd28fbc2dd,Laleh-Navid Sakhteman,ACC-000820,100000000,8,Fars,Iran,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1,10200000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,b0156679-eea3-4c22-9fa7-324a32067a62,2026-05-06T10:50:00Z,2026-05-06T10:50:00Z,0,1
bcce1509-d9b9-41bd-8f4f-3cf0aa08460b,Arvand Profile Works Industries,ACC-000821,100000002,8,Fars,Iran,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1,50200000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,31a28b9e-e4ce-4b2a-b9e8-38b75fe3721c,2026-05-07T08:39:00Z,2026-05-07T08:39:00Z,0,1
1412a377-abb3-4a24-8de5-e9029f03d1c1,Shahab Iron & Steel Supply Co.,ACC-000822,100000004,8,Fars,Iran,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,e27a984d-6548-41d0-bfcd-9eb1a7cad415,100000000,33900000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,25c6d4ba-f317-4b9f-b092-8aeb2e955825,2026-05-07T05:48:00Z,2026-05-07T05:48:00Z,0,1
2a22997b-713a-45e1-89d6-edbaf2131de4,Farazan-Tous Omran,ACC-000823,100000000,8,Khorasan Razavi,Iran,ab9099a4-35a2-40ae-9af3-05535ec42e08,24933b83-7577-40a9-a491-f0b2ea1fca65,100000000,10900000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,8d17e0ba-9584-4ad4-b40b-417d51c9f33a,2026-04-30T09:56:00Z,2026-04-30T09:56:00Z,0,1
3445b47c-8079-42ec-abdc-2c9daef7c60b,Vista-Mahtab Abadgaran,ACC-000824,100000000,8,Khuzestan,Iran,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,1,20300000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,373b723c-87db-4ecc-9f3a-039387787ad4,2026-04-26T09:19:00Z,2026-04-26T09:19:00Z,0,1
682f4a0a-b5cf-4e9d-946d-e3a8a173ba1a,Espadana Ahan Bazar Group,ACC-000825,100000004,8,Khorasan Razavi,Iran,ab9099a4-35a2-40ae-9af3-05535ec42e08,24933b83-7577-40a9-a491-f0b2ea1fca65,100000000,58500000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,a59b7d72-45ab-4c0d-82b8-f53b2f192ad2,2024-10-05T07:45:00Z,2024-10-05T07:45:00Z,0,1
80471ddd-9709-4584-b3d1-07d7038fb640,Tina Press Works Group,ACC-000826,100000003,8,Khuzestan,Iran,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,4,24300000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,72a42452-f1fa-407f-8080-910b945d5cbb,2024-09-22T04:40:00Z,2024-09-22T04:40:00Z,0,1
5354f30f-409c-4120-a18a-ab8219e4d432,Iman Appliance Components Ltd.,ACC-000827,100000003,3,Isfahan,Iran,29a3b2e9-5d65-4441-9588-42dea2bc372f,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,100000001,17800000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,6135d80a-4b47-4a0b-8baa-b659a06fda4b,2024-10-15T08:23:00Z,2024-10-15T08:23:00Z,0,1
2c164dac-6508-4414-b3d2-57938025eb36,Arvand Profile Works Co.,ACC-000828,100000002,8,Mazandaran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,4,34800000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,706ee9a0-5ea4-49df-a749-7654fecdd103,2024-09-28T06:29:00Z,2024-09-28T06:29:00Z,0,1
0971bee4-553d-4bba-aada-3e53e58b2476,Ilia Foolad Trading Group,ACC-000829,100000004,8,Khuzestan,Iran,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,100000000,48600000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,d3b4dfe7-f198-4627-b015-275161f5a5ff,2024-09-21T07:09:00Z,2024-09-21T07:09:00Z,0,1
935d1c24-0246-4d11-97ab-d79712886be9,Kavir Sabz Rail & Road Projects Group,ACC-000830,100000005,3,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,100000001,59700000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,1f75214a-f058-4d1b-817e-26a4888a711c,2024-10-13T11:21:00Z,2024-10-13T11:21:00Z,0,1
44bb84b2-4a1e-4e91-933e-db88f9c2f1f5,Karun Press Works Ltd.,ACC-000831,100000003,3,Khorasan Razavi,Iran,ab9099a4-35a2-40ae-9af3-05535ec42e08,24933b83-7577-40a9-a491-f0b2ea1fca65,4,29100000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,c0a7fa27-7532-4c23-b4d5-7cd5a3e1de7c,2024-09-21T05:30:00Z,2024-09-21T05:30:00Z,0,1
e06c5f09-f6c4-4c4a-9a81-7d76d0a2c065,Elham-Ilia Eskelet Felezi,ACC-000832,100000001,3,Khorasan Razavi,Iran,ab9099a4-35a2-40ae-9af3-05535ec42e08,24933b83-7577-40a9-a491-f0b2ea1fca65,4,11800000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,7eb212b7-e283-4ffc-a31f-f2e958b95614,2024-10-12T08:41:00Z,2024-10-12T08:41:00Z,0,1
6c32e888-f4bd-4373-9e04-aa492f166543,Darya-Sahand Steel Structures,ACC-000833,100000001,3,Alborz,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,5304317f-af42-412f-b838-b3268e944239,100000000,8300000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,ffb377bc-9078-4212-8983-fd671075ac32,2024-09-29T10:46:00Z,2024-09-29T10:46:00Z,0,1
0290220b-9e7e-4520-b1ec-3c1c04947595,Gohar-Tirdad Fabrication Works,ACC-000834,100000001,3,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,4,24100000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,af976123-8684-4d76-8dcd-7f27322abec8,2024-10-14T11:47:00Z,2024-10-14T11:47:00Z,0,1
9db51ce2-8797-4353-97d6-7d9288c55582,Pardis Ahan Bazar Ltd.,ACC-000835,100000004,3,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,1,68700000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,837f9bc8-4911-4cde-be10-654048d7f57e,2024-10-03T07:20:00Z,2024-10-03T07:20:00Z,0,1
45044404-fb7a-4a14-bc87-b2c32c779434,Golestan Appliance Components Group,ACC-000836,100000003,3,Isfahan,Iran,29a3b2e9-5d65-4441-9588-42dea2bc372f,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,4,36300000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,8bcbc7d2-745b-49ba-84ad-0ca199a3b137,2024-10-16T12:55:00Z,2024-10-16T12:55:00Z,0,1
0c7b981e-1d93-4e25-84b4-fa5643bf9523,Pouya-Rahyab Builders,ACC-000837,100000000,8,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,4,16500000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,009af9ba-8015-4e13-b4e4-9cb1966a58d6,2024-10-16T06:19:00Z,2024-10-16T06:19:00Z,0,1
6342d18d-fd5c-4a5b-93c7-6f0835025f9c,Sabalan Foolad Trading Group,ACC-000838,100000004,3,Khorasan Razavi,Iran,ab9099a4-35a2-40ae-9af3-05535ec42e08,24933b83-7577-40a9-a491-f0b2ea1fca65,1,128700000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,01d39216-2f82-4fd6-93ae-22403573fdb6,2024-09-29T06:41:00Z,2024-09-29T06:41:00Z,0,1
fe8702cd-7a9b-4f90-a059-f07ac1d10053,Arvand Foolad Trading Ltd.,ACC-000839,100000004,3,Isfahan,Iran,29a3b2e9-5d65-4441-9588-42dea2bc372f,9132b63e-f162-47e4-a9c3-49e03602f8ac,100000000,44400000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,1c036ebe-4384-4061-ae9f-59935c8bfec4,2024-10-05T06:11:00Z,2024-10-05T06:11:00Z,0,1
a450fbaa-3948-42a0-ae6c-d8491aae8a21,Espadana Loleh Sazi Industries,ACC-000840,100000002,8,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1,47700000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,a5445a7d-52d6-49e8-8774-f12408a2b53b,2024-09-23T11:05:00Z,2024-09-23T11:05:00Z,0,1
8b17251e-7f11-4d61-b24c-7474030aaf26,Tous Steel Depot Group,ACC-000841,100000004,3,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,100000000,80800000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,3dfa3c12-ca2d-4883-a282-1da3be2a1c20,2024-09-18T06:01:00Z,2024-09-18T06:01:00Z,0,1
f20eda5a-5f7a-4611-b00e-aba654032982,Kavir Sabz-Kian Sakhteman,ACC-000842,100000000,8,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,5304317f-af42-412f-b838-b3268e944239,1,25800000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,a2fafb69-e35d-4d8b-a8e2-6a151a1b31b1,2024-09-28T08:07:00Z,2024-09-28T08:07:00Z,0,1
eb105574-3b8e-4686-a9ec-f49c5224bc01,Diba Pipe Works Group,ACC-000843,100000002,3,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1,59200000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,4e630ebf-2b46-430a-a54b-d7ea443ec2bb,2024-09-25T04:41:00Z,2024-09-25T04:41:00Z,0,1
41e3d824-84e6-44c0-8f30-33315bfe6588,Parsian-Orang Contracting,ACC-000844,100000000,8,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,100000000,34100000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,92273baf-04e4-4e45-ba8f-b1a4a14cd08f,2024-09-21T12:00:00Z,2024-09-21T12:00:00Z,0,1
d9ae029a-edff-4902-9693-090fde366fb7,Fardis-Dena Eskelet Felezi,ACC-000845,100000001,8,Hormozgan,Iran,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1,19400000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,9a068ba9-5474-463b-90ee-d2a25e3e21ee,2024-09-30T12:06:00Z,2024-09-30T12:06:00Z,0,1
ebbb547d-e8d4-43a2-87bf-f1a5f8ae4471,Pouya Steel Trading Group,ACC-000846,100000004,8,Fars,Iran,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,e27a984d-6548-41d0-bfcd-9eb1a7cad415,100000000,56700000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,faa875f1-5319-442c-b78f-e9f5bf87d19f,2024-09-22T11:38:00Z,2024-09-22T11:38:00Z,0,1
d32b8be3-eaac-4c80-bb37-ae6af749f998,Rayan-Kaspian Fabrication Works,ACC-000847,100000001,8,Isfahan,Iran,29a3b2e9-5d65-4441-9588-42dea2bc372f,9132b63e-f162-47e4-a9c3-49e03602f8ac,100000000,14500000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,7c24d03b-6a69-44b7-baf4-3e26d3016a71,2025-03-12T11:12:00Z,2025-03-12T11:12:00Z,0,1
07f7009a-8a51-419f-9c31-5267cf9ad7aa,Karun-Omid Abadgaran,ACC-000848,100000000,3,East Azerbaijan,Iran,aefcfad8-efc8-4849-b3aa-7efe4458a885,beb79919-3f22-4af8-a3be-d01d43cf2fde,1,26200000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,fb860a16-a526-4123-a1a3-969bbc41ef3c,2025-03-04T13:08:00Z,2025-03-04T13:08:00Z,0,1
cd4dc526-65ea-47dd-94bf-4ad39a688294,Vista Metals Supply Group,ACC-000849,100000004,8,Alborz,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,100000000,37200000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,999def8a-c530-4d91-a78b-40c3a4346b81,2025-03-03T07:44:00Z,2025-03-03T07:44:00Z,0,1
9cf8e2e0-9c5d-49d7-a85a-36df5a3ab332,Tina-Saba Steel Structures,ACC-000850,100000001,8,Fars,Iran,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,e27a984d-6548-41d0-bfcd-9eb1a7cad415,100000000,29500000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,c7b09cf4-c205-44a7-acf3-7d53b752ed69,2025-03-05T13:10:00Z,2025-03-05T13:10:00Z,0,1
8d35e4a3-fac0-475a-8c84-a54dd3bbe9cf,Omid Appliance Components Co.,ACC-000851,100000003,3,Isfahan,Iran,29a3b2e9-5d65-4441-9588-42dea2bc372f,9132b63e-f162-47e4-a9c3-49e03602f8ac,100000001,21000000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,90d073ec-4a17-4a92-b1af-ec00e1921247,2025-02-26T06:22:00Z,2025-02-26T06:22:00Z,0,1
da798e97-b612-475d-8e9e-ed95d47e2d34,Karun-Bamdad Eskelet Felezi,ACC-000852,100000001,8,Tehran,Iran,7412b293-4729-4739-a14f-f3d719db3ad0,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4,17100000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,8ae052d3-5765-4ec2-bfe2-970a455620f8,2025-03-13T10:43:00Z,2025-03-13T10:43:00Z,0,1
4202a016-da4c-4126-9667-07757df5733d,Persis Appliance Components Industries,ACC-000853,100000003,8,Fars,Iran,3eabedcb-baa8-4dd4-88bd-64072bcfbe01,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1,23700000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,bf047ab2-a9b5-40f6-8371-95e7e0713459,2025-02-23T07:07:00Z,2025-02-23T07:07:00Z,0,1
f27efe6c-0564-4530-8e6c-3463f6ea1983,Saba-Saba Steel Structures,ACC-000854,100000001,3,East Azerbaijan,Iran,aefcfad8-efc8-4849-b3aa-7efe4458a885,beb79919-3f22-4af8-a3be-d01d43cf2fde,1,13500000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,c9eaa200-d3cc-40be-8ede-02cf8fcf4d2a,2025-02-15T05:54:00Z,2025-02-15T05:54:00Z,0,1
