opportunitycompetitorid,opportunityid,competitorid
3e588e28-8362-4317-9576-019474522eda,596d8059-4a1a-46c2-883b-2f2b73bd5015,97674900-4651-4367-8bdc-43184d85a3d2
a6f71e89-3d1c-48c0-a126-16fb495d4d37,d24bfa0f-980f-4133-a7e0-b08d81fdfb7d,12fe28bf-81e0-4489-9a18-e2a30e614bcd
b81799fb-8c88-44b1-a8e1-92b0a9b55e30,5c370287-68cf-44ad-a7e9-0f0fc4b46447,a1a27485-7134-4c2a-b80b-3657117b355b
6bd34ace-d800-4722-b8bc-8d5623f86afa,73a83d26-d5fc-4816-8a04-f70fd935f973,70944bdb-26a5-44e3-90ee-7a92a09151e0
c90d44f1-f04b-445c-8a78-9a0faaf5ab38,2202255a-3b3a-4a78-a0bf-54b55ee37610,a1a27485-7134-4c2a-b80b-3657117b355b
b044cc7b-9a27-4b66-8b79-56146d8325d6,bb971fe3-c72d-4569-a332-04b04d129483,70944bdb-26a5-44e3-90ee-7a92a09151e0
e7ea85d8-95fc-4e19-8b43-b01975498dae,9468bcfa-e2b2-4769-b137-b6576097e74d,97674900-4651-4367-8bdc-43184d85a3d2
a1914369-91dd-4ecd-bd11-38f7084ba929,13bc5910-cce6-42c6-a5ad-58e5d9e52b42,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
8696465d-aa80-40b8-9d8d-ac2801d2df83,63467bab-44be-4f6a-ba14-959231c9f8b5,12fe28bf-81e0-4489-9a18-e2a30e614bcd
48d3e2fd-0d75-4a3b-88ea-53158c58ca73,0d367e48-ebe2-4ffd-8a0c-81982e11845a,a1a27485-7134-4c2a-b80b-3657117b355b
b9ebe1be-3fef-479a-927f-7acb9ef11d69,ab1333e9-3450-42cc-8231-eac667eb6201,a1a27485-7134-4c2a-b80b-3657117b355b
674f77cd-d369-4719-b331-f05f3dc4c44b,fc3b4a09-f3e0-4f9c-8b15-db155c23e6ce,97674900-4651-4367-8bdc-43184d85a3d2
c9110eef-a3e5-4646-ac09-130558d092f8,9dc65bbb-44f9-499f-92d8-5da5d7d13cd6,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
2abd3f45-f75a-4519-86ff-346e78e71663,a204b32f-f713-40a2-bbd3-785f9e9d08ad,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
ccdfb802-9ce5-48ae-a9a4-f9c147708b8a,b9560e8a-a463-48ec-ab64-162a674b6c88,12fe28bf-81e0-4489-9a18-e2a30e614bcd
7365bb78-4d31-4160-842e-1cd70f48efde,4cf25908-84b1-474a-aa76-818f7d56ef82,12fe28bf-81e0-4489-9a18-e2a30e614bcd
66ad8598-e00e-430e-a60f-2c599f5a7bac,feba9a9f-fe20-4d93-8d70-88ec129938bf,a1a27485-7134-4c2a-b80b-3657117b355b
baeea2c7-52f5-40fe-b331-6b125a30edb8,95b70f37-59be-47bd-b734-7b4b97da3d52,12fe28bf-81e0-4489-9a18-e2a30e614bcd
222f0ea2-ae70-4f31-9e6b-ea13bf396bac,d4a5983c-b1c5-4e8b-8350-e9aa26a693f5,70944bdb-26a5-44e3-90ee-7a92a09151e0
63f47b03-fa56-4acb-8d6c-2b3a0216ca89,f0429e6c-f958-49c1-960f-4ed92e9bc698,70944bdb-26a5-44e3-90ee-7a92a09151e0
e4a58d8b-5903-45f4-aba8-3a2a5358ac7b,73697892-088c-477b-a0e4-5aae5d0e4149,97674900-4651-4367-8bdc-43184d85a3d2
738b1e53-e626-4079-a133-4388256d72ff,402371b5-c6f3-4fe8-bb36-872967063070,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
20e062be-09d4-43ec-9c61-168677ea5314,b4969d6c-a8ea-48f2-81c5-6cca7c4e5888,12fe28bf-81e0-4489-9a18-e2a30e614bcd
2efd3130-ec92-4ecc-a8a6-f0611e675646,1ea86e93-b5f9-4647-98c7-31c802513bd1,70944bdb-26a5-44e3-90ee-7a92a09151e0
ca5fdcf1-1a5c-4923-ad03-e3506fc66605,682a0ae0-0542-46b2-8ee1-0fc071cd1890,a1a27485-7134-4c2a-b80b-3657117b355b
3be5fbbd-d9d4-4df5-8a48-361142c6936b,62712073-b660-4144-a37c-b590cf364ea9,a1a27485-7134-4c2a-b80b-3657117b355b
e02803cc-3466-4a5b-8a60-24f6a486f47b,6c222fb2-0437-4e61-a4ea-39bfdb52fe76,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
cdcdb209-07a7-4cea-abca-762d17f5dd48,11aabd4d-323e-4564-a383-69977fdee495,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
a8fb5e57-30fe-49ab-b173-e6b1fdd9bfe7,0a47e665-6175-420a-925b-22cc563c71eb,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
062f4025-7f2a-4b65-b125-8cc1b90a28cf,88b3a718-bbf3-4da3-93a8-1b4fe12e7540,70944bdb-26a5-44e3-90ee-7a92a09151e0
410e0486-41f0-46bf-be05-4b90359549cf,dc489579-6f10-4568-9194-cdf3414345b0,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
c53e9628-79b9-41b2-870d-4645769dbb0f,1619cefa-844a-4cef-8a9c-47c3c6164304,12fe28bf-81e0-4489-9a18-e2a30e614bcd
b453def2-3ad8-49ca-8cb9-a2ef9adb993c,70b2816e-cfd0-44c3-bfef-5032a6f88cb3,a1a27485-7134-4c2a-b80b-3657117b355b
3c1e9cd1-84fe-4d65-8a02-e1cca9420cd2,49d3bc6d-eaf2-4465-a60c-66ba632564cd,12fe28bf-81e0-4489-9a18-e2a30e614bcd
b0718388-f22b-430f-b32e-ab19ab23cf42,f6f5552d-266e-4626-9723-559884bd25ec,70944bdb-26a5-44e3-90ee-7a92a09151e0
10b92d22-721c-41f4-8ebd-734eebcf0e3b,a9ae9004-c968-4dd4-a33b-54fcc95139b9,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
65eef2fd-c6a7-4206-8cf7-d4ddb1359046,8347e62b-bcc5-4e86-9cf7-b04dc960f596,70944bdb-26a5-44e3-90ee-7a92a09151e0
893ddeb3-2c1a-4662-8386-f81318a295e6,bd5d710e-7ba2-4cf8-9175-5bc6a8f50ccc,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
f14bc820-efeb-4da2-b272-210b10858c9b,4b8a7264-c538-4878-a8d7-3bde691f7de3,12fe28bf-81e0-4489-9a18-e2a30e614bcd
d770f789-06ad-4ab4-8528-eda10aaa1d5b,58542a23-bb18-4f29-9023-fe882be9dd59,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
74c93571-6290-4ba5-b710-01f833de8ae4,6c56dc90-ef03-45d3-98ae-9f821625ae5c,a1a27485-7134-4c2a-b80b-3657117b355b
2aa6151f-2d74-48fe-b040-94465a4d0b5a,3ecc0459-0156-4ddb-829b-dcb10377376f,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
ba54a821-93a7-47d7-833a-f8ece53f2d00,96c95373-8a94-4bd4-80a2-6c804c625f3f,a1a27485-7134-4c2a-b80b-3657117b355b
9e352fd6-67a0-4048-bd5f-8ae41a466e48,eafe700e-952b-4ddc-a6d1-6f37063927d0,a1a27485-7134-4c2a-b80b-3657117b355b
17602469-dffd-4e87-924f-ebf4802ce44f,f7eb9432-12de-4769-adaf-03e7b9e4c95c,70944bdb-26a5-44e3-90ee-7a92a09151e0
0cb9b9bc-c281-4217-8036-b19e5089c938,63f730b6-555c-498c-9b12-d76ea67aca16,a1a27485-7134-4c2a-b80b-3657117b355b
e9e2bba7-9e82-49be-a444-873c05618b47,809b89eb-97b9-4d59-9de9-41b9afc797db,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
ac845e8d-ff88-4cc3-9ad9-aba14450f9fa,3e87ec07-6b33-48a3-a3cd-f4cda9e819f9,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
2d0e9522-1831-42a6-9ed5-d677b1701fd1,4f816d11-3441-411e-9c69-ac49769784f1,70944bdb-26a5-44e3-90ee-7a92a09151e0
f9268365-7c72-49c4-bf36-13a90d9ffbb3,39aaeb3f-07b2-4271-8f42-e91151022ba2,a1a27485-7134-4c2a-b80b-3657117b355b
5bc6e92c-568c-4d81-ab06-2321879b01b0,480da845-5b76-47f0-9942-976194354c47,97674900-4651-4367-8bdc-43184d85a3d2
0ddaf65a-aa4a-41d8-ae11-a14512963484,b332082f-72e9-4486-a1c0-fae74cb2e9ce,a1a27485-7134-4c2a-b80b-3657117b355b
d4f941d2-ef3d-455c-8a57-935530240a12,1095be2e-61b6-4a14-b437-dcca6bf4f524,70944bdb-26a5-44e3-90ee-7a92a09151e0
b85b5737-354e-4ca5-8d08-be916e80ab0b,4517723a-555c-49a1-88b5-846f89584798,a1a27485-7134-4c2a-b80b-3657117b355b
fd5f6e5f-acae-4508-9396-2be6f278cac8,522b347b-8ea9-4f8c-aa23-9a0757aed077,12fe28bf-81e0-4489-9a18-e2a30e614bcd
ddc1f12e-81e3-43b0-9b22-5a86291cadb0,80b92e6d-9fef-40f8-83fc-a272d7c1923b,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
7d137b68-295d-4a24-a2d8-cdfcf4087d98,9f41c0be-c1d0-4d08-960c-65e1ccbaa54a,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
e9e7e25a-2c80-4ca9-8810-d58cde9df62a,a5e6e70a-1174-4ed6-a812-3bdb140eb9e8,a1a27485-7134-4c2a-b80b-3657117b355b
535d74d4-ed4b-418b-9e2f-3c591405c121,3f41ea6a-b538-4419-845c-f40d7e4562e5,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
68779915-311e-4a4f-8efc-2b04aa05c895,c52ea6ab-2bf1-47ce-b804-c797eaf02936,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
f78eaa9e-a5ff-4240-b29c-4b57d3efd9e1,a278b836-2e7c-4ea4-a985-e7e3ea34b4a8,70944bdb-26a5-44e3-90ee-7a92a09151e0
aa8ec016-33b2-483f-9c73-4092e30f9070,ac700a4d-db5c-412b-adfc-48e0f4e42f99,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
4d45e3c3-d1a2-4901-a532-7167956804a7,d548c7b3-98a0-4c69-b4bb-30df48da88fb,a1a27485-7134-4c2a-b80b-3657117b355b
72e07801-ad0b-4218-9bcf-45300cd4e283,ff0452c3-6d23-48e2-8fc6-97ab70875829,70944bdb-26a5-44e3-90ee-7a92a09151e0
2247cdbb-c671-4b03-8f85-c870d2130316,37262b27-6a90-4be0-9355-a8ae5e2e87a2,97674900-4651-4367-8bdc-43184d85a3d2
9661f345-e8e0-45fc-9a04-0b83237b42f3,3803df5d-ad53-438f-aadb-31543b4e4c71,a1a27485-7134-4c2a-b80b-3657117b355b
b9dd41c9-7205-4d2d-ad4b-84cca4115f77,471f278c-7a25-49c0-8f09-7d1fb70aacd1,a1a27485-7134-4c2a-b80b-3657117b355b
a114e18c-f8bb-4fdc-97fc-aa4ce9ee6a82,35c7b8ff-c54c-494a-a2d6-99a0d1b58b05,12fe28bf-81e0-4489-9a18-e2a30e614bcd
2d1ce9b2-c703-4fbb-8143-d3812af1bd75,c83cf583-05fb-405b-9d41-61441d12620e,12fe28bf-81e0-4489-9a18-e2a30e614bcd
8878ce27-0f63-4904-b36d-6d709f7690f0,667d9ac4-5a7e-4675-bdd1-41022df15811,a1a27485-7134-4c2a-b80b-3657117b355b
af596fa4-d3e0-4466-a562-b7c68b2a6ea4,f8f324e7-923b-402d-8b59-491230b061eb,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
f1ed7faf-b739-4677-a431-cf252b1497d0,926ab9f4-72e1-418f-964f-dc0d5b57064d,70944bdb-26a5-44e3-90ee-7a92a09151e0
cea0a0e0-b021-429a-a171-31d1e1829fdf,1be58ff6-4b0b-4b93-a6c3-e142bfae700a,97674900-4651-4367-8bdc-43184d85a3d2
3dddb482-fbe4-4c4f-8eeb-eb2df2253989,ab91a285-c790-4324-9625-b94fc73db256,a1a27485-7134-4c2a-b80b-3657117b355b
bca203a3-2ac4-4793-8491-2c7c8046020f,98e0771d-3fd8-4185-89fa-dcf7f66270b9,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
0d06cceb-ada2-416d-8790-2ac3da0015a5,8b2f1f26-f64b-4b12-818b-757b1ed76f58,70944bdb-26a5-44e3-90ee-7a92a09151e0
874669a8-ef06-4e5b-b93c-c02b82203612,876b30cc-32b6-4acb-a725-020c187c8fbf,a1a27485-7134-4c2a-b80b-3657117b355b
79cac5ff-9e39-4c6b-ae89-99ddfbd4d5a6,34a4a681-a662-4359-b54b-9f0732041e37,97674900-4651-4367-8bdc-43184d85a3d2
326207f3-3087-4b1d-9137-4afe610d5932,23c4cdc1-9352-4404-be27-cc16d64883bb,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
38871c58-2f58-44b0-a2c5-7457e343d9b7,c5abf054-7a7d-44af-bb68-30b8f91ad558,70944bdb-26a5-44e3-90ee-7a92a09151e0
2d53ca9a-2e6e-47e3-b7f3-6c7110b1aae0,67340cb5-11c1-4e0b-bde6-80edf9f0cee6,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
aff02b9a-2d90-44bd-9686-976317cdcdaa,0eb9e012-d807-4ee7-bd45-fffed236b1ce,12fe28bf-81e0-4489-9a18-e2a30e614bcd
58862879-c362-4266-8a46-18f0ed297fe0,57c39fd0-9200-4c1e-9d38-72bc97fe05fb,97674900-4651-4367-8bdc-43184d85a3d2
eb6eef74-b10c-47ec-92c9-9dd5fa92cf97,bb24352a-7181-4435-8b99-0e653591c069,97674900-4651-4367-8bdc-43184d85a3d2
499fa79e-d4b1-499c-a735-1be47c20bcdd,4d2a7b91-bf9b-4bfe-99a8-1f5eabceaa32,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
7a7fbe72-dc46-49d4-91b5-68449d15d650,c3d92441-de52-434f-9d6f-5ca1dea515e0,70944bdb-26a5-44e3-90ee-7a92a09151e0
cb52d98d-3937-4ae4-82cd-ca05a10b38c0,52606080-181b-44a9-9238-b37869fb2ff1,12fe28bf-81e0-4489-9a18-e2a30e614bcd
7a70d73f-a1d8-47bf-99fc-7cc56b7062d0,d2cb30b4-bb27-4341-932e-37e9ae5dd1f9,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
f1dd4ba8-e05c-4516-84b6-5a3994e50b99,2b9ea515-f684-4772-a834-c3a96a1762b1,97674900-4651-4367-8bdc-43184d85a3d2
ea75da93-daee-4756-9d8d-4c2d6bd77e36,065d07dc-31c6-4414-9aa5-a6ade50fb90f,a1a27485-7134-4c2a-b80b-3657117b355b
9973473e-013b-4998-a7e8-83ffbd01293f,21dc0fb0-33c5-4b3c-8aa4-34805ad11fa0,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
290a67ae-ce0a-44c3-85c7-7b093a248250,fd1d6a50-ccd2-4ff4-8c24-fe6cffac0501,a1a27485-7134-4c2a-b80b-3657117b355b
d06e0b1a-a8c2-4e22-b972-309ff2394973,bf44ef29-984e-4d32-a042-289a25161d71,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
edeafe28-7c6d-4a3a-9338-032f77900491,bf0a9163-207f-465d-b44f-225560779708,70944bdb-26a5-44e3-90ee-7a92a09151e0
76793a35-ee67-4efd-8ef3-d10107cfc7ff,0abd091a-d2a8-44ef-afde-dd7c06f69219,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
48b2ffb5-77e2-489d-b51d-4de8f02e7152,3a361df9-0b01-4e07-855d-39df22a499bc,70944bdb-26a5-44e3-90ee-7a92a09151e0
fa2c1865-f5eb-4020-bb05-345aac0876eb,bb2fb412-f3cb-40b2-a960-d3ec72a97f57,70944bdb-26a5-44e3-90ee-7a92a09151e0
fccf9a32-1402-4a40-849f-9de37331e83a,d70b0eb6-e196-47d9-84a4-438148507933,70944bdb-26a5-44e3-90ee-7a92a09151e0
d6654844-c681-4a5c-9e0c-97ce074b6599,107d2a13-642d-438a-942a-fafe318aea83,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
f235b229-aecc-4250-8a9a-1de5518d4361,d4d3ac9b-7103-47f7-8a50-dec4d5af56e6,97674900-4651-4367-8bdc-43184d85a3d2
30ae4418-0e5a-4d9c-b115-d07f5bcff413,3de2387a-c77b-4b8c-ade7-dfba8f1bb665,70944bdb-26a5-44e3-90ee-7a92a09151e0
e5fa3f0d-e10e-4631-8e88-566ba275d89d,af93db35-85ac-43d2-aef1-55e9bf554375,a1a27485-7134-4c2a-b80b-3657117b355b
cbecb05f-2be8-4abf-ad3e-7f09b9678175,ed26c29c-6d42-46ca-bea2-85de0d837609,70944bdb-26a5-44e3-90ee-7a92a09151e0
9f33ccf4-1926-4c93-8846-e51473e9b151,3d0c2a21-edef-47f3-b6d7-891b7b1508c5,70944bdb-26a5-44e3-90ee-7a92a09151e0
48e68d41-6db3-46a6-aefc-4d04ff6cb326,2e84fbda-7bef-4754-b0fc-4e2fe0c84631,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
5c65961c-2faa-473c-9d91-0c80b3500c53,7986cbfc-2686-4ebf-9b71-69ac0d20f880,70944bdb-26a5-44e3-90ee-7a92a09151e0
f3d0325d-e503-4f06-9143-e0e79bc740d2,e8e59aef-4e6b-406f-9712-eeef5b13f754,a1a27485-7134-4c2a-b80b-3657117b355b
a909cbce-4c7e-4eee-a2fe-2ac0d9b23ff2,f86deaf3-2d6d-4b75-8136-630021a28707,12fe28bf-81e0-4489-9a18-e2a30e614bcd
c83a5465-e899-49dc-ad48-3acfd3de9724,57bb42df-7b8f-406a-86ec-5ef8fe5318ed,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
894257b0-7b4b-4789-b4bc-9663bcc7039e,b0dd24a3-c347-4d39-92ff-d849f62fd448,97674900-4651-4367-8bdc-43184d85a3d2
70190af8-b2a7-4d6c-a464-cf3e1c23c511,5ab9e98b-214d-4473-a8c1-d1cd4035ad28,a1a27485-7134-4c2a-b80b-3657117b355b
d5097fda-2a95-4d9d-b96c-221f5c854e26,2e4e3c11-7a7d-4585-a3e4-5bd1db71bdea,12fe28bf-81e0-4489-9a18-e2a30e614bcd
509b8bc9-541a-44c2-9ca4-8afc4dd9a096,4e7c5ea3-9989-494b-9924-24ce4c9544e4,a1a27485-7134-4c2a-b80b-3657117b355b
59285ee1-6f66-4f4a-ad04-00589e56a5ed,2976a0fa-b853-4ab4-8634-0dd953e81659,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
9d4f58be-2475-4e2c-bf5e-d98829f16d3c,9bf52479-2fab-4ec3-a1b1-4844a02ea041,70944bdb-26a5-44e3-90ee-7a92a09151e0
513685ff-e482-458b-88fe-7c1c7d255a04,ab8ecc74-a6d0-4592-8a30-c000cff08942,97674900-4651-4367-8bdc-43184d85a3d2
aec4a738-436b-4738-a227-b8de59a9e6bd,165fca02-738d-48fa-8819-1cf1bcf08388,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
3df06c0c-8793-42ae-b5c6-96395870253d,ae7e3191-13a1-41e9-9794-deeec142902b,12fe28bf-81e0-4489-9a18-e2a30e614bcd
7e2d1c45-0480-40b9-ae6e-4a233750282f,b351c955-3f9d-40bb-96f3-91da50bef215,a1a27485-7134-4c2a-b80b-3657117b355b
9c47cd26-b977-4852-a3d7-44b2da493490,eb464ace-aaa4-4592-83fe-443a7da45764,a1a27485-7134-4c2a-b80b-3657117b355b
f7fd1ba4-5bfc-45e6-a702-f4fb78d1ce7f,53ec3b24-792a-4934-966f-2586fa2e7457,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
f197ec8b-3e9b-4da5-b70d-58f466b0391e,ab604467-0c86-46d6-b6fc-01da219cfd54,a1a27485-7134-4c2a-b80b-3657117b355b
ae23a9ee-07af-44fa-974a-15aa516b09d8,1ee84496-7f68-41b0-9c02-30086a7797b6,a1a27485-7134-4c2a-b80b-3657117b355b
6408c861-0356-4790-8cdb-a9456282acf0,d76cd2cd-d3e1-4822-80ad-3ad59c0143a0,a1a27485-7134-4c2a-b80b-3657117b355b
ff52244c-a9dd-4b34-8acf-4d24f63ea7ec,1e86c475-ecf7-4068-b3b8-29ed703cccf0,a1a27485-7134-4c2a-b80b-3657117b355b
1c0a10d5-3c35-4d21-a2f2-2acdf8ce19a9,300adea0-2e47-4fe7-81d8-23b6867b32e7,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
fe9b780c-a9ed-4ac2-b3bf-9f7f9569c9cd,875ff759-234d-4ed2-bf6f-ea8831201241,70944bdb-26a5-44e3-90ee-7a92a09151e0
38fe9c53-30bc-4a40-8c40-50a26e4c5de9,059f9496-7f58-4f50-9115-56f7f9d76c52,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
fea70062-a2cf-48e0-8658-8adb6885a933,28559c89-8484-45fe-a37e-d516a6231554,12fe28bf-81e0-4489-9a18-e2a30e614bcd
40055f96-aeab-4e7c-9970-3edfabe93d2d,b6bced64-655f-486f-b5de-0d23258297c9,70944bdb-26a5-44e3-90ee-7a92a09151e0
2bdfe4d3-a80d-4f88-8df4-18758f438353,aea7029f-0334-44ce-b1a8-e3bf8a19b105,97674900-4651-4367-8bdc-43184d85a3d2
a92ff254-d4a1-4394-b235-dba52fdac2a6,09b822d0-a202-46b0-8344-68ce40ba788a,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
f97a12a2-eb6a-4c99-b2cd-bfd2fc70b731,807fd06e-4e6a-4504-8ca2-0b3605519082,97674900-4651-4367-8bdc-43184d85a3d2
c693f042-369a-4220-8edb-9f9eec235ac5,c442a28a-ff1f-4799-a855-0f28fd069d22,12fe28bf-81e0-4489-9a18-e2a30e614bcd
bac92a7d-f55e-49cd-91d2-8c1a35ec256c,3c9551fa-cdf3-4212-8bfe-d901566c44f8,12fe28bf-81e0-4489-9a18-e2a30e614bcd
bf80e0ea-a479-4537-af1b-73018990ce5f,8ce2fc6a-916f-4810-be8e-9fd5e26c709b,97674900-4651-4367-8bdc-43184d85a3d2
79cc667f-251e-4bf8-b43d-3e60a10655fc,418a3ff8-ed96-41bf-a074-f56114996e1c,12fe28bf-81e0-4489-9a18-e2a30e614bcd
058a196b-8beb-488b-b93f-47fcd98ac30d,b6587150-d66d-47a0-8223-97d2ce16a494,70944bdb-26a5-44e3-90ee-7a92a09151e0
e9903e71-4053-477f-922a-d4b7344e985e,76026018-bf79-456a-9f46-5125250e46c7,97674900-4651-4367-8bdc-43184d85a3d2
e48f249b-f226-49ef-8708-6ed911430b9e,984ff547-5df8-44c7-8d7f-2a16b249b71f,a1a27485-7134-4c2a-b80b-3657117b355b
ad63fab3-0a88-4529-986c-dc7424137215,27c28707-c7a2-424e-8704-5f5a77e80a8e,70944bdb-26a5-44e3-90ee-7a92a09151e0
47730b74-06a2-481a-88e0-bf747eaed702,7c38b590-6542-4acb-9684-2b80d659bebd,a1a27485-7134-4c2a-b80b-3657117b355b
5a5c24c6-fd87-490b-8651-ddc3a1998f28,ea99e25f-d94e-42d7-930e-c9c7b21018bc,a1a27485-7134-4c2a-b80b-3657117b355b
2514b15a-1875-4b85-9b18-cac41b8e6079,b66a47b9-18b3-4429-9d0b-85efcd69b556,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
45975094-ddc6-407f-b82e-aba50c488d4f,b3572638-ae3b-4e0a-ad35-1d88aea48f40,70944bdb-26a5-44e3-90ee-7a92a09151e0
df8f2538-cd7e-4244-aaad-869f60fafcd1,e251be70-92e8-4869-8425-a008de2ae138,70944bdb-26a5-44e3-90ee-7a92a09151e0
d2bad92b-4fe9-48df-8ed3-5d3df0bd538e,8ac01f4f-40b6-44b3-bfce-a33e14bfcf49,70944bdb-26a5-44e3-90ee-7a92a09151e0
4f0690eb-b3c4-4035-a974-a2ed28300b67,b3dd8b88-b533-4b0c-a63a-ff8bf3250459,70944bdb-26a5-44e3-90ee-7a92a09151e0
2f7fbe65-3db0-485f-88a1-6e31be6c4e2f,b307b374-e002-4819-ace0-00582dfde3c2,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
ab32db1c-3e11-48b5-abaf-2203f1d48842,66a9280e-54b5-4440-920d-81c01a87496e,a1a27485-7134-4c2a-b80b-3657117b355b
2b3330c8-46aa-4e46-979b-0c542360eebb,7b7489ae-a12d-49c7-aeea-c38af9bb0fea,70944bdb-26a5-44e3-90ee-7a92a09151e0
7a90107e-7d62-4d06-89f6-7ec180a48b3a,45f7802c-1e91-4186-b1a5-b00fe8afd45c,97674900-4651-4367-8bdc-43184d85a3d2
1f2bd0bf-e3fb-4bba-bfff-31b354d652ce,64500e9f-8070-4dc2-818f-2986deda4502,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
8aecf715-b75b-42d1-aaf1-f31f46f9d9f6,4fc2913f-2bf6-44ef-a063-5368072602de,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
76af5e56-622c-4d67-9afc-56f6b900cc17,14a403b5-932a-4275-a624-44ad033a3b22,70944bdb-26a5-44e3-90ee-7a92a09151e0
ec59b4cd-892e-4dad-8f7e-40023b13e16f,0bed0ae1-4214-4cdd-9f6c-f0bdb03014a2,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
0c4db444-ae4a-4a2a-ac1f-0cb0aa4bf5b5,0f204e90-575a-4244-a291-7cbe43d017d0,70944bdb-26a5-44e3-90ee-7a92a09151e0
09ab5237-6055-4de1-b3cf-2f81dea93d7b,3fd0194f-f431-4c09-9253-9b0f25733630,70944bdb-26a5-44e3-90ee-7a92a09151e0
6461d47f-8248-47b8-8f08-3d5b2b5c8d3d,67d8e76c-1924-4bb7-b658-3b057b1d672b,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
21949453-3f19-41bd-b04c-7fae2d5c29ea,795108aa-ae15-426a-a5c1-a717212eddaa,12fe28bf-81e0-4489-9a18-e2a30e614bcd
b210df49-cc18-4afb-bd33-d597b8e507ae,037e847e-a108-4788-a0bd-6ce256acf095,12fe28bf-81e0-4489-9a18-e2a30e614bcd
d0e2f1df-7f62-4cec-a144-6b8fbb626da7,160cc607-baa1-47bd-a8ef-66dcde3e35c3,70944bdb-26a5-44e3-90ee-7a92a09151e0
3ad7b08b-29fa-41d0-84a9-d86749340b37,f6d76c2c-dfab-4085-82b9-0a2c1b9e42bd,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
17ed9d8e-82eb-432d-9653-2dda0313cbb1,3099e172-a72c-467c-9439-6e8e5a7c64f7,70944bdb-26a5-44e3-90ee-7a92a09151e0
9db19854-38fe-4b6e-8150-a55c4a8e06d9,c90bd215-473a-42fb-bc43-b7a06699f1dd,12fe28bf-81e0-4489-9a18-e2a30e614bcd
ae315c24-ef96-4868-a4fd-6b28bb099418,3a5a62d7-3d46-4041-8a5e-d52fe06f8441,97674900-4651-4367-8bdc-43184d85a3d2
e6eb45a3-fbef-4069-98f6-b696c91c9320,163c2b83-031a-4d47-ad36-871384166f2c,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
41be8f58-0bcf-4ba4-8f04-d8d1feeb7422,45cdbea8-e34a-4a39-bfe1-44c1d726ccd4,70944bdb-26a5-44e3-90ee-7a92a09151e0
47de04bf-fcb7-41c7-b263-cb0467290eb0,5e61bff1-a1ab-405d-bac1-90c50d085ce2,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
ece6686f-10e3-4bff-b475-f7fb737e1396,9acd427e-8a06-4837-8223-b53f3eb507dc,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
82d59cc4-8e34-4a00-a7a2-04cda8db65bd,410faa87-ed52-4013-9555-8194aed7997a,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7
