activityid,regardingobjectid,responsecode,channeltypecode,receivedon,createdon,companyname,ownerid,statecode,statuscode
544c1d53-a99a-468b-9c03-97c7fa3fb27b,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-10-01T09:20:00Z,2024-10-01T09:20:00Z,Ofogh-Javid Sazeh,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
a9c03038-22cd-4168-910b-0f23ff126ca5,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-28T05:34:00Z,2024-09-28T05:34:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
547b5d03-cb28-45c9-98cf-6e23f591be59,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-21T11:22:00Z,2024-09-21T11:22:00Z,Kavir Sabz Ahan Bazar Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
e76048cf-deb1-495b-b3cb-70d339e9e1e5,649f7d88-8989-45ab-be2b-34d82db0728d,4,1,2024-09-17T09:22:00Z,2024-09-17T09:22:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
008f3fc8-e82f-48b8-8e86-3135a418587a,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-28T07:13:00Z,2024-09-28T07:13:00Z,Bamdad-Behsaz Sakhteman,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
4b9e3f05-6537-4371-b946-db2b9b5c5334,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-17T10:48:00Z,2024-09-17T10:48:00Z,Dena Foolad Trading Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
7d127ea6-2ea0-458f-88a0-bb98abe1420c,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-16T11:04:00Z,2024-09-16T11:04:00Z,Negin-Farnam Eskelet Felezi,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
5925fb80-95c0-4bac-b5d8-556235faa0f9,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-10-05T07:28:00Z,2024-10-05T07:28:00Z,Atlas Ahan Bazar Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
85442cb3-38f7-47f4-a622-61d9742e4d92,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-22T07:57:00Z,2024-09-22T07:57:00Z,Alvand Steel Trading Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
6c1a3f9a-197b-47ac-a078-72e2b8beb962,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-15T08:38:00Z,2024-09-15T08:38:00Z,Karun-Karun Omran,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
e78bf2da-c8ed-4866-ae57-03b4f5fd2dbb,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-22T10:27:00Z,2024-09-22T10:27:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
2609ded1-953f-4e88-a0ae-4ddd124a0fb2,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-30T09:55:00Z,2024-09-30T09:55:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
1a8a090f-5214-4f76-bd46-419415c6f81c,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-21T06:31:00Z,2024-09-21T06:31:00Z,Parsian-Dena Contracting,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
2d9946c8-0b5a-4b5a-ad28-570ec3d3508f,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-21T07:59:00Z,2024-09-21T07:59:00Z,Diba Press Works Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f96ebcc7-67ae-43db-8298-21d9de531e47,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-25T09:25:00Z,2024-09-25T09:25:00Z,Alvand-Nikan Steel Structures,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
86782814-f465-4277-8767-433e93a757b8,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-10-05T11:32:00Z,2024-10-05T11:32:00Z,Jahan Pipe Works Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
49d1140c-d000-4a6e-86b4-cd8dd510a9c2,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-17T12:51:00Z,2024-09-17T12:51:00Z,Aban-Elham Fabrication Works,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
1a84b79b-e079-405a-bb50-b2c2b622a25a,649f7d88-8989-45ab-be2b-34d82db0728d,3,1,2024-09-25T09:14:00Z,2024-09-25T09:14:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
d2a17172-23b1-409f-b60c-90402ba7e514,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-14T12:10:00Z,2024-09-14T12:10:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
3a67db6b-2e6d-49c2-a048-38ecbab2686f,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-21T05:05:00Z,2024-09-21T05:05:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
088b9823-e806-49e4-ab8d-7660db29818b,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-25T10:57:00Z,2024-09-25T10:57:00Z,Borna Metals Supply Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
79799b18-ce2a-4bae-9c2f-ef74b430f524,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-29T12:05:00Z,2024-09-29T12:05:00Z,Tirdad Loleh Sazi Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
c1c3c7e5-c4a4-4c8d-b0ed-dc230f29fdde,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-19T11:50:00Z,2024-09-19T11:50:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
4ded94f4-9355-48ed-b833-b633c39dff73,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-14T12:59:00Z,2024-09-14T12:59:00Z,Mahan-Tous Contracting,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
d5719091-d4ba-45b2-95b3-44dd350b07b5,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-28T05:31:00Z,2024-09-28T05:31:00Z,Pardis-Parsian Contracting,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
030e5558-7ae3-4958-bfa1-17811ad5ed2c,649f7d88-8989-45ab-be2b-34d82db0728d,4,1,2024-10-01T13:08:00Z,2024-10-01T13:08:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
5a6f21cc-f995-4f74-86db-d0cefbe62af3,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-18T05:14:00Z,2024-09-18T05:14:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f5733d18-708a-4d5f-a0c3-0f268fd5db9d,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-26T11:49:00Z,2024-09-26T11:49:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
9e334d07-7acf-4115-b481-8e0e84e8f1d9,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-18T06:25:00Z,2024-09-18T06:25:00Z,Sadaf Pipe Works Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f32a2659-39a6-4072-9fb7-81152b6177c6,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-25T06:07:00Z,2024-09-25T06:07:00Z,Elham-Aban Steel Structures,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
724584ac-358a-46cb-9897-3498cf4908de,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-23T07:56:00Z,2024-09-23T07:56:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
9fe57596-1b51-4fc4-9f54-0fc9114ea4fa,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-16T07:31:00Z,2024-09-16T07:31:00Z,Rahyab-Iman Eskelet Felezi,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
72fac996-ece7-4c56-9313-495a3b5cd2cd,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-16T04:39:00Z,2024-09-16T04:39:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
451be473-4d35-4704-8b1f-f501d7aace8c,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-10-01T09:48:00Z,2024-10-01T09:48:00Z,Negin Rail & Road Projects Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
8f21f5d6-8b62-47cc-993b-c04fb6e0e668,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-30T12:36:00Z,2024-09-30T12:36:00Z,Pishgam Foolad Trading Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
3f10f34c-cdd8-4763-85c9-a543c967b8aa,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-10-05T12:58:00Z,2024-10-05T12:58:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
71bb3632-3285-46fa-80cc-0b988a51e7e4,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-28T09:41:00Z,2024-09-28T09:41:00Z,Laleh Dam & Water Works Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
a667e980-fc0f-4fb7-873f-13a1a350a6e4,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-22T12:14:00Z,2024-09-22T12:14:00Z,Rastin-Helia Eskelet Felezi,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
cdcf9e05-bd8c-480e-a34d-391a700b34a8,649f7d88-8989-45ab-be2b-34d82db0728d,3,1,2024-09-17T10:21:00Z,2024-09-17T10:21:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
1880f8f0-1f90-4aee-8b31-deb93b371fd9,649f7d88-8989-45ab-be2b-34d82db0728d,3,1,2024-09-29T11:58:00Z,2024-09-29T11:58:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
7204e7e1-3578-4061-8b00-2182392c4a2d,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-14T10:10:00Z,2024-09-14T10:10:00Z,Fardis-Diba Omran,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
932a3701-400d-472f-abd0-0d120faacef7,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-19T06:46:00Z,2024-09-19T06:46:00Z,Ofogh Profile Works Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f17dcf2b-a667-4c4b-9268-a85a5b27db20,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-14T05:25:00Z,2024-09-14T05:25:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
daa36db3-2152-4b79-84cf-0e6481f8fc53,649f7d88-8989-45ab-be2b-34d82db0728d,3,1,2024-09-24T07:31:00Z,2024-09-24T07:31:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
8d40c77f-4388-4595-aace-e49a3457c3da,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-16T06:11:00Z,2024-09-16T06:11:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
1fd35c48-aac9-4e71-99e2-d9a9b93a1e8f,649f7d88-8989-45ab-be2b-34d82db0728d,3,1,2024-09-26T11:19:00Z,2024-09-26T11:19:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
aaf1a1fb-0705-42d5-82dc-4b59c770207a,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-17T11:04:00Z,2024-09-17T11:04:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
908cf386-2ddf-4cdd-8fa5-ee938e2f172e,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-21T09:10:00Z,2024-09-21T09:10:00Z,Arya-Espadana Sazeh,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
847933e1-3b7a-42f4-befb-f06ba6e38e23,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-10-03T04:59:00Z,2024-10-03T04:59:00Z,Borna Appliance Components Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
7b32dba4-7dfd-4a7f-87c3-de2188f1faaf,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-22T12:42:00Z,2024-09-22T12:42:00Z,Tina-Omid Fabrication Works,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
c38632fe-8da7-4495-b9ac-5e1697706f7c,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-18T07:42:00Z,2024-09-18T07:42:00Z,Kaspian-Karun Contracting,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
83f43790-5732-4b44-b626-bf8c2a7d0558,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-16T13:21:00Z,2024-09-16T13:21:00Z,Arman Steel Merchants Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
381c4c97-5aa6-4cdb-bc7f-8a4b7c7ff8af,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-10-01T04:52:00Z,2024-10-01T04:52:00Z,Rayan-Karun Fabrication Works,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
be5658ab-3763-4fde-bc1f-a978f27c9e53,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-19T12:56:00Z,2024-09-19T12:56:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
04218cc7-c595-4fbf-b23d-52500887b5cc,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-18T11:57:00Z,2024-09-18T11:57:00Z,Kaspian Dam & Water Works Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
ae5a26f4-6a85-4dc2-a935-0830619e8e10,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-23T05:31:00Z,2024-09-23T05:31:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
a5069b35-0f94-4fc6-be50-a426e44690fd,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-24T07:06:00Z,2024-09-24T07:06:00Z,Ava-Ofogh Sazeh,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
66ce8d55-b2b6-4df8-a999-ac1ae3e1f96b,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-30T08:58:00Z,2024-09-30T08:58:00Z,Alvand Appliance Components Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
3ba12afe-e7c9-4300-83fb-1ffb3691f178,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-10-02T07:15:00Z,2024-10-02T07:15:00Z,Shahab Loleh Sazi Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
c9eca3eb-92b4-439b-9991-07481732436d,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-15T06:57:00Z,2024-09-15T06:57:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
6e459021-b7f8-4fbb-91af-c0bafca68d96,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-25T11:37:00Z,2024-09-25T11:37:00Z,Shahab-Diba Fabrication Works,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
1ab6d603-ffb7-42f0-97e2-6f5cb26c1757,649f7d88-8989-45ab-be2b-34d82db0728d,3,1,2024-09-25T10:30:00Z,2024-09-25T10:30:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
55177750-971c-4363-b68a-6338fd3cc4e3,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-16T13:06:00Z,2024-09-16T13:06:00Z,Aban Pipe & Profile Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
068b36e9-3860-4eb8-be5a-29645642f886,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-10-01T07:05:00Z,2024-10-01T07:05:00Z,Yekta Metals Supply Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
349fafe9-7d75-454f-beb1-f4ef984ff5dc,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-10-02T12:19:00Z,2024-10-02T12:19:00Z,Varna-Tina Eskelet Felezi,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
30b85953-d74d-415f-9d34-ee36b9f52c1c,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-30T05:34:00Z,2024-09-30T05:34:00Z,Farazan-Kimia Construction,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
3af940f5-0e9c-4a6b-af67-e1a2417134dc,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-15T05:45:00Z,2024-09-15T05:45:00Z,Persis-Mehr Eskelet Felezi,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
13c1ae4b-9f6d-49cc-be2e-56417cd7aea8,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-30T09:29:00Z,2024-09-30T09:29:00Z,Sahand Profile Sazan Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
c6220c02-0227-45cb-b76d-5a7cf8f7b82c,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-22T10:53:00Z,2024-09-22T10:53:00Z,Hoda-Kaspian Steel Structures,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
927e16ca-7c53-420c-b704-4ccdf2aa90b2,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-15T13:24:00Z,2024-09-15T13:24:00Z,Sabalan Steel Trading Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
07090814-3611-4153-a6f2-05f6a18ad358,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-30T12:36:00Z,2024-09-30T12:36:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
89d80111-cf8d-4623-98f7-3e066a06f524,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-10-01T07:06:00Z,2024-10-01T07:06:00Z,Farnam-Mahtab Builders,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
0d042933-e10d-419e-a31a-b6d394a966bb,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-15T08:10:00Z,2024-09-15T08:10:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
fc26b151-496b-41a9-83ba-b52ce56a7d7b,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-28T12:20:00Z,2024-09-28T12:20:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
212cd4ff-8471-40c6-9efe-5b1eeb671705,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-18T07:50:00Z,2024-09-18T07:50:00Z,Pouya Iron & Steel Supply Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
ce7391b4-24d5-491a-ba10-beee0b8a9c3e,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-10-03T11:44:00Z,2024-10-03T11:44:00Z,Golestan-Helia Abadgaran,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
d40007ec-2eb9-48c4-a422-a75f18b43f73,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-10-01T11:48:00Z,2024-10-01T11:48:00Z,Sabalan-Behsaz Abadgaran,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
b1598c09-f949-44ad-b2e2-5200453277a0,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-28T07:52:00Z,2024-09-28T07:52:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
6e7d46fc-4c6e-4c6e-a081-af204c6f016a,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-21T05:34:00Z,2024-09-21T05:34:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
7a6a1f12-ee82-4d16-851f-cad28f12cbcd,649f7d88-8989-45ab-be2b-34d82db0728d,4,1,2024-10-05T11:21:00Z,2024-10-05T11:21:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
e10b4445-5c35-4183-a5be-0e503e6beee6,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-21T05:28:00Z,2024-09-21T05:28:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
0f84c89c-523e-40dd-abc5-821eca123602,649f7d88-8989-45ab-be2b-34d82db0728d,3,1,2024-09-29T12:48:00Z,2024-09-29T12:48:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
5416f272-f1ed-4676-acb2-8e38c48ca510,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-28T09:52:00Z,2024-09-28T09:52:00Z,Mahan-Pouya Fabrication Works,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
a91b2218-9356-47f4-a268-25d1d5a059ba,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-21T10:31:00Z,2024-09-21T10:31:00Z,Javid-Zagros Builders,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
b76cd473-55d5-49b0-8629-f1109b1c8fdf,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-14T08:46:00Z,2024-09-14T08:46:00Z,Zagros-Kowsar Builders,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
ce9c0640-6274-4d41-b806-1da4e41f9988,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-15T06:30:00Z,2024-09-15T06:30:00Z,Sabalan-Kian Construction,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
9fd044d9-70ef-4f74-b0a7-31fcea4a2509,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-21T12:59:00Z,2024-09-21T12:59:00Z,Laleh Profile Sazan Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
0633d992-211f-4a7a-9ea1-31a1a2bf9437,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-14T10:06:00Z,2024-09-14T10:06:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
28ae1d8a-fc92-45b0-b346-9e0dd07f7698,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-18T08:32:00Z,2024-09-18T08:32:00Z,Gohar-Jahan Omran,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
3bf18e57-d8db-41da-85cf-46ab9af78021,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-15T08:24:00Z,2024-09-15T08:24:00Z,Zagros Appliance Components Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
b3a3be65-f9ad-4fd3-b200-b6a25053a5ee,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-28T07:53:00Z,2024-09-28T07:53:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
fa7f7662-eb9e-42ca-82dc-4dbe5221595c,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-19T10:07:00Z,2024-09-19T10:07:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
9abfe38f-9180-45e0-9945-7484898002a4,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-16T07:46:00Z,2024-09-16T07:46:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f79c1392-ca24-429c-8d5e-c9fec0e74da3,649f7d88-8989-45ab-be2b-34d82db0728d,3,1,2024-09-24T10:09:00Z,2024-09-24T10:09:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
dc153db4-8a23-4f14-aa16-e24ad98eb37f,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-10-02T09:06:00Z,2024-10-02T09:06:00Z,Sabalan-Gohar Eskelet Felezi,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
bf59782b-ef20-4e8a-b002-7c3bccfcca2d,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-23T08:13:00Z,2024-09-23T08:13:00Z,Sahand Housing Development Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
6f78b0aa-5263-4ba2-8715-fe0343577dc4,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-14T08:15:00Z,2024-09-14T08:15:00Z,Orang Steel Depot Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
725ad157-b43c-483c-b393-02bc539eceb1,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-10-03T09:35:00Z,2024-10-03T09:35:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
b2701138-be7e-4841-bf32-6f49ffb7c38f,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-25T13:25:00Z,2024-09-25T13:25:00Z,Arman-Tous Sazeh,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
145659ea-c7a0-4fe1-89e3-9c2ab8227f4c,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-26T05:55:00Z,2024-09-26T05:55:00Z,Sabalan-Dena Steel Structures,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
43775a1a-727f-4ed3-baa9-462dd30a0592,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-19T04:33:00Z,2024-09-19T04:33:00Z,Ilia Metals Supply Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
b0c51dde-ec59-4190-9eb2-0456ebd4e983,649f7d88-8989-45ab-be2b-34d82db0728d,3,1,2024-09-19T07:06:00Z,2024-09-19T07:06:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
7bfe0f86-6b79-4c2a-9369-a5ecaa7dbfcc,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-16T07:26:00Z,2024-09-16T07:26:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
027670d5-47d5-4fcf-bca8-1956cc2d2fae,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-10-01T09:58:00Z,2024-10-01T09:58:00Z,Mahtab Agri-Steel Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
062744c8-fb20-428b-acbc-c7e409124512,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-24T06:48:00Z,2024-09-24T06:48:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
41eb2f3f-e25f-4e36-b95d-185512516225,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-10-05T07:43:00Z,2024-10-05T07:43:00Z,Chakad Steel Depot Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
4d9fec20-1414-483d-a0af-0b16dd35585c,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-21T04:50:00Z,2024-09-21T04:50:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
bcdbaa37-595f-42f3-8884-5406df853f89,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-21T09:58:00Z,2024-09-21T09:58:00Z,Kaspian-Iman Builders,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
6339a865-0d5a-4251-89f1-b1a9a10fbf9e,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-19T12:52:00Z,2024-09-19T12:52:00Z,Zarrin-Farazan Abadgaran,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
03781bed-0c8c-4388-b9ed-09f0016c357c,649f7d88-8989-45ab-be2b-34d82db0728d,1,1,2024-09-21T07:39:00Z,2024-09-21T07:39:00Z,Hamoon Ahan Forooshi Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
8746bac4-6292-4d86-b643-24669f8ea154,649f7d88-8989-45ab-be2b-34d82db0728d,2,1,2024-09-19T10:53:00Z,2024-09-19T10:53:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
