quoteid,quotenumber,revisionnumber,opportunityid,customerid,customeridtype,ownerid,createdon,effectivefrom,effectiveto,discountpercentage,totalamount,statecode,statuscode,transactioncurrencyid
2e424736-2e90-4581-9501-fa1b3db0cdbb,QUO-008706,1,72722e5a-4cd8-4d8b-892c-960ff585ef2f,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2025-04-08T13:39:46Z,2025-04-08,2025-04-11,1.58,31658100000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8b1e04a7-70af-4ea2-b8cd-0e06421ab938,QUO-008707,0,7bfb5563-e734-4540-8873-f9735f693193,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2025-05-06T11:22:29Z,2025-05-06,2025-05-09,2.13,69308400000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c7ce5138-286a-4931-841c-c1e72e119d90,QUO-008708,1,7bfb5563-e734-4540-8873-f9735f693193,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2025-05-11T01:01:45Z,2025-05-11,2025-05-14,2.33,69166800000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
38a82c4b-32c0-4ede-82a0-d2147bbce996,QUO-008709,0,8e95e1fd-9de5-4eb2-bbd4-a3ebf6c618f4,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2025-06-30T15:00:45Z,2025-06-30,2025-07-03,2.73,114292800000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f2366044-1170-4385-af5d-051b70620d6a,QUO-008710,0,fd69f740-fcb3-4a98-9221-291b360f79e6,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2025-06-05T07:42:05Z,2025-06-05,2025-06-08,1.76,34690100000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
11e75203-8928-4ec6-94fb-f86a06822f7a,QUO-008711,1,fd69f740-fcb3-4a98-9221-291b360f79e6,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2025-06-10T21:25:43Z,2025-06-11,2025-06-14,1.96,34619500000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
72bdcf0c-f001-4ccf-a8fa-abc675d962aa,QUO-008712,0,90b343dc-1670-4f18-9d79-d7f44624aff1,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2025-08-27T08:33:21Z,2025-08-27,2025-08-30,1.57,32177600000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
caadc9e9-fdbf-47f3-a9a9-3288ed734fe7,QUO-008713,1,90b343dc-1670-4f18-9d79-d7f44624aff1,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2025-09-04T06:03:32Z,2025-09-04,2025-09-07,1.77,33349900000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
594b56fe-f2aa-43a9-87be-41df84b3a3a6,QUO-008714,0,5d4f8ba1-c663-4ec8-812a-7886bdbeac78,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2025-08-12T17:20:22Z,2025-08-12,2025-08-15,1.7,38564900000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5a69b19b-2cf3-4d56-b2e3-fef27ed27347,QUO-008715,1,5d4f8ba1-c663-4ec8-812a-7886bdbeac78,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2025-08-20T04:04:02Z,2025-08-20,2025-08-23,1.9,38486400000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ec7ad0d4-95d0-4567-baca-927b2b4e4827,QUO-008716,0,0116d3fc-2d48-4fbe-a8a7-9792baccb55c,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2025-10-11T18:35:21Z,2025-10-11,2025-10-14,3.28,34919400000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8db1f92c-c062-4c3b-81da-e2c4019686a6,QUO-008717,1,0116d3fc-2d48-4fbe-a8a7-9792baccb55c,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2025-10-15T19:30:59Z,2025-10-15,2025-10-18,3.48,34847200000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2c5f8a1d-ece9-497f-bcf8-9c48b6ef7ed5,QUO-008718,2,0116d3fc-2d48-4fbe-a8a7-9792baccb55c,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2025-10-20T21:48:47Z,2025-10-21,2025-10-24,3.68,34775000000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
391a84a1-093e-4128-8328-8ccad0fbad16,QUO-008719,0,96f668fc-3648-4a45-a61c-744f6862025f,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2025-12-21T08:28:29Z,2025-12-21,2025-12-24,3.14,51537500000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c295f6df-bbf6-4812-81e6-fcde6b7b68f9,QUO-008720,1,96f668fc-3648-4a45-a61c-744f6862025f,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2025-12-27T04:44:41Z,2025-12-27,2025-12-30,3.34,51431100000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
434a6b07-96ae-46ee-8e74-2253a1fd251a,QUO-008721,0,96339cf4-7cbe-483e-b4da-7f0985af8127,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2026-02-01T12:19:20Z,2026-02-01,2026-02-04,1.25,42639700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b5065f83-8142-4929-9010-5abec1e2e86f,QUO-008722,1,96339cf4-7cbe-483e-b4da-7f0985af8127,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2026-02-08T09:38:24Z,2026-02-08,2026-02-11,1.45,42553400000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b54c8332-09ba-4589-b3c4-c0a666331b7c,QUO-008723,0,e2b95588-1b35-434d-929b-dee024d3ac04,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2026-03-30T06:38:22Z,2026-03-30,2026-04-02,3.34,23707800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1638fef1-bc45-48c6-aded-0cd4c6ec81fa,QUO-008724,1,e2b95588-1b35-434d-929b-dee024d3ac04,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2026-04-04T02:44:58Z,2026-04-04,2026-04-07,3.54,23903600000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
cf29c287-c8c4-43f0-8e3d-617a58f7f1ae,QUO-008725,0,c5bd8ed9-1678-477d-bc63-39d94ad8cd1a,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2026-04-25T11:31:40Z,2026-04-25,2026-04-28,1.97,34206500000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a246a3a1-1565-4b52-8071-c6173d87108b,QUO-008726,1,c5bd8ed9-1678-477d-bc63-39d94ad8cd1a,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2026-05-02T09:23:04Z,2026-05-02,2026-05-05,2.17,34857400000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3ebf05a9-c7d5-4c7b-89bc-b5d10f58aa92,QUO-008727,0,876497bc-84e4-4616-b202-b13109c5f54e,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2026-05-10T15:34:29Z,2026-05-10,2026-05-13,2.32,157549800000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
68593ec7-e9a6-46a6-bd95-a57ef2de7f83,QUO-008728,0,ff917e7b-4b05-4c25-9d65-561689ebdae8,ed28e55c-4cf6-4115-ad42-b7e2bf63b3d7,account,5304317f-af42-412f-b838-b3268e944239,2026-06-28T09:03:38Z,2026-06-28,2026-07-01,1.65,48527700000.0,1,3,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1dd9d242-f921-4efa-9f80-4e9c75b7186c,QUO-008729,0,7e6c070f-2f76-4c8a-ad3f-eb96ce5589b2,2c785b5d-a50f-4e4c-82b6-9b8b6d26c41d,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-06-24T06:54:46Z,2025-06-24,2025-06-27,2.06,9394300000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0c17c124-3ba4-480b-b83d-bd0384b90ded,QUO-008730,0,a3ef7d55-8e5a-4559-99d3-e737f7181de5,757211ce-749c-4f46-a2aa-7a4ca9c8e5db,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-05-03T19:27:02Z,2025-05-03,2025-05-06,2.06,10013400000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
081d485c-9116-4c8b-8cc2-08485a7bc49a,QUO-008731,1,a3ef7d55-8e5a-4559-99d3-e737f7181de5,757211ce-749c-4f46-a2aa-7a4ca9c8e5db,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-05-08T16:58:16Z,2025-05-08,2025-05-11,2.26,9993000000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
eee68a11-2b87-49e2-8a4e-5ec1214de09b,QUO-008732,0,4f386eee-92d1-432f-b0a6-b7c7f36e9262,757211ce-749c-4f46-a2aa-7a4ca9c8e5db,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-09-08T18:58:33Z,2025-09-08,2025-09-11,2.76,12907100000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4b275163-a3fd-4790-9074-c7677d8fb879,QUO-008733,0,b40c5ec5-0041-4d27-ac5f-eb634a5cc577,757211ce-749c-4f46-a2aa-7a4ca9c8e5db,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-09-08T17:01:18Z,2025-09-08,2025-09-11,1.93,38867200000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
36a3444c-1bf0-40d0-a419-1124d23be726,QUO-008734,1,b40c5ec5-0041-4d27-ac5f-eb634a5cc577,757211ce-749c-4f46-a2aa-7a4ca9c8e5db,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-09-14T05:59:27Z,2025-09-14,2025-09-17,2.13,38787900000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e28bda34-e543-4b3f-886b-00759996eb37,QUO-008735,0,6e7d3f77-ce4a-4daa-934d-c7b29270c1e3,757211ce-749c-4f46-a2aa-7a4ca9c8e5db,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-01-07T02:55:56Z,2026-01-07,2026-01-10,1.54,20652500000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b48a4190-bef8-40f0-b117-43c1a308f0ac,QUO-008736,0,1cc7d838-9fe1-4ebd-9465-0e818d74aa30,cfc150f3-96f2-45b5-a6a9-ded1eac3c934,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-08-16T16:56:31Z,2025-08-16,2025-08-19,2.27,12040600000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ae0d8b78-917c-45a1-9482-cc2112bf161a,QUO-008737,1,1cc7d838-9fe1-4ebd-9465-0e818d74aa30,cfc150f3-96f2-45b5-a6a9-ded1eac3c934,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-08-22T21:54:11Z,2025-08-23,2025-08-26,2.47,12015900000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
611792b8-9987-4c78-8ffd-a366c354f7d6,QUO-008738,0,9e4697bb-dd58-417a-b491-43db6dc9ae12,cfc150f3-96f2-45b5-a6a9-ded1eac3c934,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2026-01-04T08:39:43Z,2026-01-04,2026-01-07,2.06,21702000000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1acebe12-de00-41ff-8de4-e9d0ff55beeb,QUO-008739,1,9e4697bb-dd58-417a-b491-43db6dc9ae12,cfc150f3-96f2-45b5-a6a9-ded1eac3c934,account,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2026-01-10T09:34:01Z,2026-01-10,2026-01-13,2.26,21657700000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6ced7b1c-579c-4113-ba61-b9dea1902fd6,QUO-008740,0,ebe7c934-89ab-45a4-ac47-2d5ecad6173e,be065757-06e7-4c94-9ff1-e6313d474260,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-08-28T14:36:32Z,2025-08-28,2025-08-31,1.87,34518300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
82340a3b-bac2-4e80-8045-40f23ec788eb,QUO-008741,1,ebe7c934-89ab-45a4-ac47-2d5ecad6173e,be065757-06e7-4c94-9ff1-e6313d474260,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-09-03T10:16:57Z,2025-09-03,2025-09-06,2.07,35721900000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5a79dd1a-09f2-4324-92f7-0fdfcb21ca7c,QUO-008742,0,687975e7-0c39-4b76-93b6-64cd064b2de3,be065757-06e7-4c94-9ff1-e6313d474260,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-08-09T02:26:29Z,2025-08-09,2025-08-12,1.34,23195700000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7694b25e-bcdb-4233-84ba-6ae29df3aaee,QUO-008743,0,0582c7c8-4d61-4090-9c47-e812545caac6,be065757-06e7-4c94-9ff1-e6313d474260,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-03-26T19:25:48Z,2026-03-26,2026-03-29,1.58,6278500000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3f800e20-d09f-4319-85eb-dc842dccb188,QUO-008744,1,0582c7c8-4d61-4090-9c47-e812545caac6,be065757-06e7-4c94-9ff1-e6313d474260,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-03-31T04:11:16Z,2026-03-31,2026-04-03,1.78,6265700000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f8fb537a-6f66-4729-a67b-02396f61fc40,QUO-008745,0,f98fd283-e9ec-49b8-a6e5-dfe0ec11f240,be065757-06e7-4c94-9ff1-e6313d474260,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-04-09T03:38:59Z,2026-04-09,2026-04-12,4.02,36986000000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
cf4e23cf-62a9-4a3e-98d1-ba9027e4f366,QUO-008746,1,f98fd283-e9ec-49b8-a6e5-dfe0ec11f240,be065757-06e7-4c94-9ff1-e6313d474260,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-04-15T06:44:43Z,2026-04-15,2026-04-18,4.22,36908900000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0f68fb69-93be-4da3-b40b-e55c78cfcad9,QUO-008747,0,a9d899d1-b0ce-42d8-9bd3-e71916d1b780,be065757-06e7-4c94-9ff1-e6313d474260,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-04-16T16:27:31Z,2026-04-16,2026-04-19,2.93,15316300000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ecef60bd-ec1b-4156-88eb-bc9b633ff973,QUO-008748,0,709bc5ad-4529-4652-bb3e-610073fa133a,be065757-06e7-4c94-9ff1-e6313d474260,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-05-12T10:43:04Z,2026-05-12,2026-05-15,2.09,46478200000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f2b632b0-9857-41dc-a002-d875d60f21c6,QUO-008749,1,709bc5ad-4529-4652-bb3e-610073fa133a,be065757-06e7-4c94-9ff1-e6313d474260,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-05-18T06:57:52Z,2026-05-18,2026-05-21,2.29,46383300000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
269e1c21-a1a6-4cb3-a851-6ce2f120a8b1,QUO-008750,0,6c1ce7fa-8c70-478c-bb4f-045897c4d091,be065757-06e7-4c94-9ff1-e6313d474260,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-06-19T23:53:09Z,2026-06-20,2026-06-23,2.63,29727700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2eb06302-3308-4c98-90aa-89bd43c921d9,QUO-008751,1,6c1ce7fa-8c70-478c-bb4f-045897c4d091,be065757-06e7-4c94-9ff1-e6313d474260,account,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-06-27T12:29:55Z,2026-06-27,2026-06-30,2.83,29666600000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
df43f393-a9e2-40f5-8b93-88efa7b691e1,QUO-008752,0,bba84850-47fc-4ad8-a605-2675181109bd,0511a147-5aae-47ff-9722-6456b74c2e80,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-04-28T17:36:45Z,2025-04-28,2025-05-01,3.88,8479700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
761751ad-cdb0-4a2e-8712-724923923de8,QUO-008753,1,bba84850-47fc-4ad8-a605-2675181109bd,0511a147-5aae-47ff-9722-6456b74c2e80,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-05-04T20:11:45Z,2025-05-04,2025-05-07,4.08,8488800000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6b414e7c-d3d6-4ec6-944a-cbdfe7f9e4d6,QUO-008754,0,b983a2da-372f-40c7-a463-b233c9577ac2,0511a147-5aae-47ff-9722-6456b74c2e80,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-05-06T09:08:12Z,2025-05-06,2025-05-09,3.31,42080000000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2677f0d1-d964-4bd5-abf7-973d09bfb951,QUO-008755,0,f3be4b01-c1af-450f-aca2-b9cbcae21b56,0511a147-5aae-47ff-9722-6456b74c2e80,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-02-10T11:36:13Z,2026-02-10,2026-02-13,3.08,15107800000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
20e20bf7-c27c-4176-b3f4-fbd436696c0f,QUO-008756,0,e22f9910-9170-445e-98bc-52d8847d0270,0511a147-5aae-47ff-9722-6456b74c2e80,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-03-04T09:50:47Z,2026-03-04,2026-03-07,4.13,7623900000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1f28a7b4-94ad-4f74-b949-19d4427a51de,QUO-008757,0,5b7945b7-b136-45d6-a991-7ddede50e464,0511a147-5aae-47ff-9722-6456b74c2e80,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-06-16T20:19:43Z,2026-06-16,2026-06-19,3.16,4147600000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8939e98b-46ef-43b2-847c-81c2057f9a27,QUO-008758,1,5b7945b7-b136-45d6-a991-7ddede50e464,0511a147-5aae-47ff-9722-6456b74c2e80,account,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-06-21T02:22:11Z,2026-06-21,2026-06-24,3.36,4139100000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e42a54ab-c279-4c5a-8a33-1341beb2b653,QUO-008759,0,c548189a-1caf-4903-998c-7c5117cac121,705ad90a-6f79-4139-ba6d-befbc44e9e72,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-07-06T11:14:49Z,2025-07-06,2025-07-09,1.15,41591100000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7fb38cd7-8de7-42a9-8a40-1bd5401181a4,QUO-008760,1,c548189a-1caf-4903-998c-7c5117cac121,705ad90a-6f79-4139-ba6d-befbc44e9e72,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-07-12T00:30:37Z,2025-07-12,2025-07-15,1.35,41507000000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a5f4f275-d197-467c-9754-dc5d33f295b1,QUO-008761,0,18f960b1-147c-431a-8d62-c8bae8f4f6dc,705ad90a-6f79-4139-ba6d-befbc44e9e72,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-08-18T15:26:00Z,2025-08-18,2025-08-21,2.21,48145200000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
149571b8-ac8d-40d3-9919-cd7dab8e813a,QUO-008762,1,18f960b1-147c-431a-8d62-c8bae8f4f6dc,705ad90a-6f79-4139-ba6d-befbc44e9e72,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-08-23T04:48:04Z,2025-08-23,2025-08-26,2.41,48046700000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
30716ce6-6b59-47ba-8eed-f0334413fe7f,QUO-008763,0,7dd9d84d-f47b-4a8a-a765-f82d6e8f122e,705ad90a-6f79-4139-ba6d-befbc44e9e72,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-08-18T21:42:07Z,2025-08-19,2025-08-22,0.94,49680400000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c0683433-18bb-4772-84c5-ee8778e658b9,QUO-008764,1,7dd9d84d-f47b-4a8a-a765-f82d6e8f122e,705ad90a-6f79-4139-ba6d-befbc44e9e72,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-08-25T20:24:21Z,2025-08-25,2025-08-28,1.14,49580100000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6c5300f0-86a6-458c-87e7-73284fcf3a9a,QUO-008765,2,7dd9d84d-f47b-4a8a-a765-f82d6e8f122e,705ad90a-6f79-4139-ba6d-befbc44e9e72,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-08-30T10:45:41Z,2025-08-30,2025-09-02,1.34,49479800000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c6eb00f0-fdb8-459e-a439-22d4307191ec,QUO-008766,0,2fe2ccac-4aef-49f5-99da-d0c1b10c26e2,705ad90a-6f79-4139-ba6d-befbc44e9e72,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-11-19T18:38:26Z,2025-11-19,2025-11-22,2.23,176413700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7081f3e0-051c-42c1-b90d-ab123d5875e6,QUO-008767,1,2fe2ccac-4aef-49f5-99da-d0c1b10c26e2,705ad90a-6f79-4139-ba6d-befbc44e9e72,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-11-25T06:37:06Z,2025-11-25,2025-11-28,2.43,176052800000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d21a8280-9ca2-44f0-8c9e-7738816bdd67,QUO-008768,0,1a397524-bb88-4f17-9947-ddebe8f8d889,705ad90a-6f79-4139-ba6d-befbc44e9e72,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-11-20T15:21:21Z,2025-11-20,2025-11-23,1.56,52039900000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6902f4bf-7e9e-4872-9f0f-780f2fd21bce,QUO-008769,0,9be2e983-a0b6-4f58-a08b-23dd32d7bb48,705ad90a-6f79-4139-ba6d-befbc44e9e72,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-02-18T21:25:31Z,2026-02-19,2026-02-22,2.52,105900000000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8a492243-5bb1-4151-ad36-d2b7635fb094,QUO-008770,0,1254fe6f-700b-4727-af64-f30df9a53b65,705ad90a-6f79-4139-ba6d-befbc44e9e72,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-03-09T08:47:00Z,2026-03-09,2026-03-12,2.84,25110800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ce615dd0-1c35-4bef-b8e2-c0c1f93ee3a5,QUO-008771,1,1254fe6f-700b-4727-af64-f30df9a53b65,705ad90a-6f79-4139-ba6d-befbc44e9e72,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-03-14T05:00:38Z,2026-03-14,2026-03-17,3.04,25059100000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
eadef714-26cb-469a-a623-e6811fedc242,QUO-008772,2,1254fe6f-700b-4727-af64-f30df9a53b65,705ad90a-6f79-4139-ba6d-befbc44e9e72,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-03-18T19:10:23Z,2026-03-18,2026-03-21,3.24,25007400000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5bc3d277-0768-43c6-b54c-77919365e13a,QUO-008773,0,da4c4932-59c6-4087-b477-1ba5bd36d94f,705ad90a-6f79-4139-ba6d-befbc44e9e72,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-04-13T06:19:23Z,2026-04-13,2026-04-16,1.96,72415100000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3d02b5c8-2464-410a-8088-4f54617b1d72,QUO-008774,1,da4c4932-59c6-4087-b477-1ba5bd36d94f,705ad90a-6f79-4139-ba6d-befbc44e9e72,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-04-20T05:01:45Z,2026-04-20,2026-04-23,2.16,72267400000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
