ahn_pipelinesnapshotid,ahn_snapshotdate,ahn_opportunityid,ownerid,ahn_stepname,ahn_closeprobability,ahn_estimatedvalue,ahn_forecastcategory,ahn_estimatedclosedate
425c4e57-eaa7-4be0-a0cd-5fd6e3e7281e,2025-10-25,7533b7d6-4835-4ec4-b40a-aaf75056fe4f,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,65,32689400000.0,100000002,2025-11-01
127b7572-c435-4de6-99f8-0a2767c94bbe,2025-11-01,7533b7d6-4835-4ec4-b40a-aaf75056fe4f,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,75,32689400000.0,100000003,2025-11-01
0bb7af8e-32a9-414b-9d41-bf76c19707e8,2026-03-21,ff36037f-d4f7-4b62-8673-a2012eb54750,24933b83-7577-40a9-a491-f0b2ea1fca65,1-Qualify,35,10344400000.0,100000001,2026-03-28
b59f0ab9-af5c-4fcc-a13f-735257ad001f,2026-03-28,ff36037f-d4f7-4b62-8673-a2012eb54750,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,75,10344400000.0,100000003,2026-03-28
3b38cccc-c72f-4bae-a9bf-429598d3259a,2026-04-04,ff36037f-d4f7-4b62-8673-a2012eb54750,24933b83-7577-40a9-a491-f0b2ea1fca65,4-Close,95,10344400000.0,100000003,2026-03-28
617efaa5-54ad-44f8-8140-51e9f4158dc6,2024-12-14,cc9b5903-966c-4708-9686-2101ba380355,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,25,31147200000.0,100000001,2024-12-21
aa3752a6-1b6b-4124-a018-676fb2228b7f,2024-12-21,cc9b5903-966c-4708-9686-2101ba380355,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4-Close,95,31147200000.0,100000003,2024-12-21
86bd6e7a-eaf7-4946-b99a-e2950f2ba54c,2025-01-30,4f0fa652-97bb-420b-b5d9-51dfa6020c58,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,25,58717600000.0,100000001,2025-02-06
167990ef-ca8f-496c-94bf-34acb97fc023,2025-02-01,4f0fa652-97bb-420b-b5d9-51dfa6020c58,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,75,58717600000.0,100000003,2025-02-06
ded2efad-c222-450e-90cb-5b6057328d6a,2025-02-08,4f0fa652-97bb-420b-b5d9-51dfa6020c58,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,85,58717600000.0,100000003,2025-02-06
d9b6ed9b-68f2-47ce-9ae5-f3efd036e3d5,2025-02-15,4f0fa652-97bb-420b-b5d9-51dfa6020c58,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,75,58717600000.0,100000003,2025-02-06
bed6ec4b-ca81-409b-8581-e069f478ebb5,2025-01-13,5ed2c6f0-f809-4455-a987-3912d175a1a7,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,85,70526500000.0,100000003,2025-01-20
850e6a6e-cb04-4b9c-b556-713fff7881bb,2025-01-18,5ed2c6f0-f809-4455-a987-3912d175a1a7,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,85,70526500000.0,100000003,2025-01-20
a7fe60a3-cae6-4c6e-b793-7fbef1106235,2025-04-05,b78283d0-3ef0-4a0d-ae31-cbae8bca4c55,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,35,60384300000.0,100000001,2025-04-12
88d2ba17-5b1f-47b9-b006-7e9d42ecf39e,2025-04-14,1527889d-b693-4285-b49b-ad700d228264,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,40,18509500000.0,100000001,2025-04-21
7f561cc0-73c4-43b4-9cd4-5ad11bb0c016,2025-04-19,1527889d-b693-4285-b49b-ad700d228264,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,75,18509500000.0,100000003,2025-04-21
780659e8-5857-4089-9492-517ad2804270,2025-05-27,4c640f76-fde2-4b08-91b6-34bd97c43bdd,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,35,64325100000.0,100000001,2025-06-03
d02155ce-63e3-4b16-acee-dee69dddd117,2025-05-31,4c640f76-fde2-4b08-91b6-34bd97c43bdd,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,75,64325100000.0,100000003,2025-06-03
fdf07191-b000-45c4-8c29-3e6b9feca8a8,2025-07-13,fbb098e7-1408-42c9-8d90-4de955f917f9,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,40,80851400000.0,100000001,2025-07-20
cfdbb82b-b275-426b-87b2-251cc6e7fd35,2025-08-12,5e30a146-abb2-4577-8eb2-cab12c9d8ded,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,45,27233100000.0,100000001,2025-08-19
6141b9df-4c6f-4b9b-9c66-3ddca20b9638,2025-08-16,5e30a146-abb2-4577-8eb2-cab12c9d8ded,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,80,27233100000.0,100000003,2025-08-19
a348b5e0-63be-4ff7-801b-3ea3b1ef353d,2025-09-23,07c749fb-7b24-4936-a159-68102890c547,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,35,98178200000.0,100000001,2025-09-30
2fa11593-7b10-4e33-91e2-fa960b8aeaa5,2025-09-27,07c749fb-7b24-4936-a159-68102890c547,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,70,98178200000.0,100000002,2025-09-30
46bdee50-969f-44c0-a353-9013ad070117,2025-10-04,07c749fb-7b24-4936-a159-68102890c547,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4-Close,95,98178200000.0,100000003,2025-09-30
586fd16c-7d7e-46e0-8cad-595a014b246a,2025-10-08,00f5f5a6-0310-4efe-9fba-142fe75583f5,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,30,22031000000.0,100000001,2025-10-15
9dbdc20c-0911-4a59-a331-5569f56f38b1,2025-10-11,00f5f5a6-0310-4efe-9fba-142fe75583f5,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,85,22031000000.0,100000003,2025-10-15
d8663582-b821-4bb9-8354-0704af121a9d,2026-01-08,75379eee-f313-4294-baeb-b2c7cc50d140,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,35,124434100000.0,100000001,2026-01-15
d3497354-5320-4fc3-9f36-8a17065f8f69,2026-01-10,75379eee-f313-4294-baeb-b2c7cc50d140,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,75,124434100000.0,100000003,2026-01-15
2a036585-d898-484e-834d-216eb0b615c0,2024-11-25,76e8e11c-b043-44a6-afbb-835318980ba4,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,65,16674700000.0,100000002,2024-12-02
39be519e-e026-4240-8609-af348987b3e0,2024-11-30,76e8e11c-b043-44a6-afbb-835318980ba4,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,75,16674700000.0,100000003,2024-12-02
64d5327d-f7a5-4772-b167-284dd597943b,2025-01-25,935e1823-2a6d-42de-881a-ccd19d96b98a,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,75,8130600000.0,100000003,2025-02-01
112743c9-85dc-44ba-ba7a-31d36e136b2d,2025-02-01,935e1823-2a6d-42de-881a-ccd19d96b98a,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,4-Close,90,8130600000.0,100000003,2025-02-01
296920d3-a388-4125-a6bb-653ce7d95f0a,2025-03-22,43b3d221-7167-4fa0-b8f8-817f0bdffed7,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,70,19580300000.0,100000002,2025-03-29
35dbda9a-b2af-4333-82cf-303d243b89b6,2025-03-29,43b3d221-7167-4fa0-b8f8-817f0bdffed7,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,4-Close,90,19580300000.0,100000003,2025-03-29
38d28a1b-80fa-476d-8246-92977007921a,2025-08-18,400a4280-5d62-4411-9a49-b4e4b9a13b01,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,65,8326300000.0,100000002,2025-08-25
93f9bf1c-15e3-4aa5-bf7d-d6e1f21357f4,2025-08-23,400a4280-5d62-4411-9a49-b4e4b9a13b01,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,80,8326300000.0,100000003,2025-08-25
a98a5180-6e22-4283-88dc-498be57aa442,2025-08-30,400a4280-5d62-4411-9a49-b4e4b9a13b01,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,4-Close,95,8326300000.0,100000003,2025-08-25
6efd973a-00ef-4a6a-9972-52e52f4ae127,2025-11-02,c7662233-1164-4508-b447-a8ed1583190a,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,75,10497700000.0,100000003,2025-11-09
6d55f2cf-3194-4ecf-9e1d-c215a6cf34c7,2025-11-08,c7662233-1164-4508-b447-a8ed1583190a,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,4-Close,95,10497700000.0,100000003,2025-11-09
fca1f008-f051-4ed1-9d6c-8001755fa539,2025-11-25,df255750-d423-46e8-a77f-3140f8acf04f,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,75,14677400000.0,100000003,2025-12-02
2bddce7a-4c47-4ac4-ba76-80aa91b630ea,2025-11-29,df255750-d423-46e8-a77f-3140f8acf04f,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,65,14677400000.0,100000002,2025-12-02
94139f08-f185-4a2c-9ad2-c225f0d4db08,2025-12-06,df255750-d423-46e8-a77f-3140f8acf04f,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,70,14677400000.0,100000002,2025-12-02
52e55157-837c-43cf-b77a-cc41d830adc6,2025-10-07,895b19a3-4771-4cb8-9084-039aa2200ff9,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,75,43061900000.0,100000003,2025-10-14
e8053392-2d12-494e-b63e-7fe19d0ede28,2025-10-11,895b19a3-4771-4cb8-9084-039aa2200ff9,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,75,43061900000.0,100000003,2025-10-14
5bbece25-8de6-4995-b639-ab062abf241f,2025-11-01,3954e4e2-ab98-4db4-8694-b1db03a1bb5e,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,70,166375600000.0,100000002,2025-11-08
e0f1842c-9ee7-4b54-a2b5-89686ebabbfe,2025-12-30,b757b850-f940-4c40-9d2f-0f5ed75801d9,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,70,18580600000.0,100000002,2026-01-06
888664f6-8bcd-4a89-ae75-ac50c1d2f192,2026-01-03,b757b850-f940-4c40-9d2f-0f5ed75801d9,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,75,18580600000.0,100000003,2026-01-06
e74ad511-0186-40a3-895a-ee84094e7e53,2026-01-10,b757b850-f940-4c40-9d2f-0f5ed75801d9,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,4-Close,90,18580600000.0,100000003,2026-01-06
0a74b40d-1eec-4487-8c9a-05b1ac052bbb,2026-03-04,7c5889df-f2d7-4b99-98a7-730fb9837201,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,75,58782300000.0,100000003,2026-03-11
a5520378-f125-4c2b-84e1-e5c863c952bc,2026-03-07,7c5889df-f2d7-4b99-98a7-730fb9837201,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,80,58782300000.0,100000003,2026-03-11
29ec1e0b-2326-4736-b91a-e513a8738c4f,2026-05-09,eddeba60-35ee-4f85-945b-21ed11ce734c,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,1-Qualify,30,44705000000.0,100000001,2026-05-16
8bc538dc-45c8-435d-b69f-189441e48f0b,2026-05-16,eddeba60-35ee-4f85-945b-21ed11ce734c,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,3-Propose,75,44705000000.0,100000003,2026-05-16
da0e16c0-f5fb-4c24-bb07-21e8f14c7265,2026-05-23,eddeba60-35ee-4f85-945b-21ed11ce734c,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,4-Close,95,44705000000.0,100000003,2026-05-16
32f03b58-14c0-4872-b4da-649eba32f57a,2025-01-13,ba3c1cd6-aa21-44d4-82df-5c1c04ad6c28,24933b83-7577-40a9-a491-f0b2ea1fca65,1-Qualify,30,138220100000.0,100000001,2025-01-20
f1654ceb-0de4-40ae-88cc-64771c787601,2025-01-18,ba3c1cd6-aa21-44d4-82df-5c1c04ad6c28,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,138220100000.0,100000002,2025-01-20
9993fa0d-773b-434d-a872-1ec22f291438,2025-03-29,73b85234-0ed9-4a26-9c50-78a66bc28ddc,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,55909700000.0,100000002,2025-04-05
92a0eaf4-e0ef-4756-aa2d-c7e77c7f29c3,2025-07-10,4a5886c7-8397-4d02-a6db-06ed48fde126,24933b83-7577-40a9-a491-f0b2ea1fca65,1-Qualify,30,21639800000.0,100000001,2025-07-17
64c2afbd-be01-4be7-879b-a1c8278ec9c4,2025-07-12,4a5886c7-8397-4d02-a6db-06ed48fde126,24933b83-7577-40a9-a491-f0b2ea1fca65,2-Develop,50,21639800000.0,100000002,2025-07-17
738b0171-20c7-43cd-991b-eec167135932,2025-08-17,ac42cb2c-09d2-4b7f-878d-f1c15bf496f0,24933b83-7577-40a9-a491-f0b2ea1fca65,1-Qualify,30,17801700000.0,100000001,2025-08-24
262878a8-50e1-4924-bbca-dc3565d605fb,2025-08-23,ac42cb2c-09d2-4b7f-878d-f1c15bf496f0,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,17801700000.0,100000002,2025-08-24
fdc371b4-149b-4e3a-9fce-f9c715623c14,2025-08-30,ac42cb2c-09d2-4b7f-878d-f1c15bf496f0,24933b83-7577-40a9-a491-f0b2ea1fca65,4-Close,85,17801700000.0,100000003,2025-08-24
5b7bfda2-aa36-40bb-87ad-b283913e0144,2025-09-07,9820ef87-e1c7-41a0-8c16-ee78b1d339f5,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,31884800000.0,100000002,2025-09-14
680b159f-6c71-42df-a444-2801a96556cc,2025-09-13,9820ef87-e1c7-41a0-8c16-ee78b1d339f5,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,31884800000.0,100000002,2025-09-14
03248da6-0110-4733-a6cb-db35587f84fd,2025-09-20,9820ef87-e1c7-41a0-8c16-ee78b1d339f5,24933b83-7577-40a9-a491-f0b2ea1fca65,4-Close,95,31884800000.0,100000003,2025-09-14
2d00f732-ee40-4000-b234-8c790e55d84f,2025-09-15,23872447-f864-4239-9321-2b3907c2e6df,24933b83-7577-40a9-a491-f0b2ea1fca65,1-Qualify,30,72063300000.0,100000001,2025-09-22
80be51cf-3bf3-49a7-8214-6f6276ecf536,2025-09-20,23872447-f864-4239-9321-2b3907c2e6df,24933b83-7577-40a9-a491-f0b2ea1fca65,2-Develop,45,72063300000.0,100000001,2025-09-22
f62af254-ca10-4911-9cd9-ff43ede8d96e,2025-11-19,fc71f069-1c52-4a68-aed7-46947e8edcc1,24933b83-7577-40a9-a491-f0b2ea1fca65,1-Qualify,30,24934700000.0,100000001,2025-11-26
5e490376-0e06-4ec6-b3d1-e50d1494bade,2025-11-22,fc71f069-1c52-4a68-aed7-46947e8edcc1,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,75,24934700000.0,100000003,2025-11-26
44ac11eb-984b-4444-a204-5977d8f14b2c,2026-01-31,0ca7542d-241b-4d8c-b9b2-f62dc690517b,24933b83-7577-40a9-a491-f0b2ea1fca65,1-Qualify,25,70216800000.0,100000001,2026-02-07
5d5ddf99-7875-468a-888a-a10b2bcac0c3,2026-02-26,36876d2f-83de-4b1f-8f67-3b3806b9af3b,24933b83-7577-40a9-a491-f0b2ea1fca65,1-Qualify,25,59476300000.0,100000001,2026-03-05
afafb0f6-c5ac-44ab-80f3-7664343c8558,2026-02-28,36876d2f-83de-4b1f-8f67-3b3806b9af3b,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,60,59476300000.0,100000002,2026-03-05
dea4d740-f4ea-4add-98d5-77479b092d6e,2026-02-17,bee51373-4560-4a76-88df-2ceb6c7af7d0,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,65,41575900000.0,100000002,2026-02-24
34092602-9a37-4369-926b-7f70a196e2a0,2026-02-21,bee51373-4560-4a76-88df-2ceb6c7af7d0,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,41575900000.0,100000002,2026-02-24
e110db41-88eb-46c6-b88f-e9deb6614c31,2026-02-28,bee51373-4560-4a76-88df-2ceb6c7af7d0,24933b83-7577-40a9-a491-f0b2ea1fca65,4-Close,90,41575900000.0,100000003,2026-02-24
4165bf63-44a1-486c-9b75-659ac9bdf37d,2026-04-16,6b29a430-9251-4e48-a367-559517016cc7,24933b83-7577-40a9-a491-f0b2ea1fca65,1-Qualify,30,48777500000.0,100000001,2026-04-23
b4c47c8b-14f2-4035-a368-02373e5ac415,2026-04-18,6b29a430-9251-4e48-a367-559517016cc7,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,48777500000.0,100000002,2026-04-23
c5790a8b-4e5d-4395-9bdf-6f96e15fa3ba,2026-04-25,6b29a430-9251-4e48-a367-559517016cc7,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,48777500000.0,100000002,2026-04-23
ec881a13-2d53-4953-aee9-582d6811df61,2026-05-09,fba39d31-068d-4dbf-bec7-d423eb0f4a2f,24933b83-7577-40a9-a491-f0b2ea1fca65,1-Qualify,25,136075900000.0,100000001,2026-05-16
c405d8b1-f761-4abb-a819-1c408ce28ec1,2026-05-16,fba39d31-068d-4dbf-bec7-d423eb0f4a2f,24933b83-7577-40a9-a491-f0b2ea1fca65,4-Close,90,136075900000.0,100000003,2026-05-16
5205f350-0dec-420f-85ad-5104b6f20711,2024-12-19,a507a37f-de90-4d7d-9d27-9e8d1a9c2046,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,70,21404700000.0,100000002,2024-12-26
d4cc7623-b4f5-4192-9ab7-c0c9bbbd8fad,2024-12-21,a507a37f-de90-4d7d-9d27-9e8d1a9c2046,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,70,21404700000.0,100000002,2024-12-26
ee691690-e0db-4e57-b5c7-528fc9f0f42a,2024-12-28,a507a37f-de90-4d7d-9d27-9e8d1a9c2046,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,4-Close,95,21404700000.0,100000003,2024-12-26
6100438f-5711-4e8a-97e6-3b5dca15a859,2025-02-01,861eb645-eedb-49e3-b6df-619d60cf1e5f,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,80,46666000000.0,100000003,2025-02-08
32cab7f3-7595-4e66-9b70-c43d5b038e01,2025-02-08,861eb645-eedb-49e3-b6df-619d60cf1e5f,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,4-Close,85,46666000000.0,100000003,2025-02-08
ddccdb36-a918-4392-b6d6-297af5cc7aa8,2025-02-19,69a8bafa-45e7-450e-8b5f-c5e4d069bdc3,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,1-Qualify,30,14063800000.0,100000001,2025-02-26
7b0ac73e-adc9-48ea-ae01-631175f77ce5,2025-02-22,69a8bafa-45e7-450e-8b5f-c5e4d069bdc3,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2-Develop,45,14063800000.0,100000001,2025-02-26
bfd22eab-9bad-42fd-9c25-909b2443779e,2025-02-04,ca3cce1a-3158-4afb-bd6d-6ac38a962a8c,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,1-Qualify,30,35747200000.0,100000001,2025-02-11
00eb1fe6-a193-427e-b3fa-afbca64da266,2025-02-08,ca3cce1a-3158-4afb-bd6d-6ac38a962a8c,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,4-Close,85,35747200000.0,100000003,2025-02-11
d74d9022-1d76-4ab7-ab2c-0d105db75eab,2025-03-25,734cf9e5-6418-4d4e-9898-e9f4a0b9340d,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,75,63549500000.0,100000003,2025-04-01
0929ba53-f18b-431d-b0a1-f2b61066c646,2025-03-29,734cf9e5-6418-4d4e-9898-e9f4a0b9340d,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,60,63549500000.0,100000002,2025-04-01
fac45057-fe31-4e3b-ae3e-d098fa99d463,2025-04-05,734cf9e5-6418-4d4e-9898-e9f4a0b9340d,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,4-Close,90,63549500000.0,100000003,2025-04-01
b7999728-cfec-4284-bbeb-6c81b4c58f6d,2025-03-22,d81179ca-5c62-40fd-91ce-c475c05e95d9,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,75,23192500000.0,100000003,2025-03-29
2b778355-15f5-4651-8f0a-5706e52af305,2025-03-29,d81179ca-5c62-40fd-91ce-c475c05e95d9,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,65,23192500000.0,100000002,2025-03-29
6f40e732-e6f9-4811-a8d2-9a856d0b4a23,2025-05-17,cd1d923e-c5a8-4c70-92d6-cddd722570bd,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,70,105365300000.0,100000002,2025-05-24
96fcfcc9-2b52-4d07-a8bc-6bf4e774d01d,2025-05-24,cd1d923e-c5a8-4c70-92d6-cddd722570bd,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,65,105365300000.0,100000002,2025-05-24
d8c0458a-d929-4927-9751-b6f348a79876,2025-05-31,cd1d923e-c5a8-4c70-92d6-cddd722570bd,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,4-Close,90,105365300000.0,100000003,2025-05-24
d4d9dda0-982a-4379-a4be-bce4e55084d6,2025-08-30,307d7e9b-af6e-40e3-893d-cca42a5bc6d9,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,75,84255200000.0,100000003,2025-09-06
5e1dbbad-8a91-41dc-9b64-19a418b1102c,2025-09-06,307d7e9b-af6e-40e3-893d-cca42a5bc6d9,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,70,84255200000.0,100000002,2025-09-06
a4fa9bfa-e6b2-4d4a-adb0-1817a3cb2c1a,2026-02-23,e2962adb-9e1d-4ee9-84ba-524aa2324e08,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,1-Qualify,25,88820300000.0,100000001,2026-03-02
99717f9d-ad63-4b37-8f0d-f2673084a4fa,2026-02-28,e2962adb-9e1d-4ee9-84ba-524aa2324e08,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,70,88820300000.0,100000002,2026-03-02
99d59e76-a355-402d-8d34-8fde96335a55,2026-02-17,0cebdbe3-0c0a-4939-93ee-7bd67a4ba9e7,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,1-Qualify,25,49846900000.0,100000001,2026-02-24
4f253e22-6d1d-44ea-9e7a-2760ecfd5b22,2026-02-21,0cebdbe3-0c0a-4939-93ee-7bd67a4ba9e7,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2-Develop,45,49846900000.0,100000001,2026-02-24
647f8b0a-f124-4709-8ea8-ccf2fcd75303,2026-03-15,786515b9-0b68-4e12-8424-f31b5d4f97e6,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,1-Qualify,30,117137500000.0,100000001,2026-03-22
9a6b8688-3f69-4743-9114-8a1a3fe0986c,2026-03-21,786515b9-0b68-4e12-8424-f31b5d4f97e6,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,65,117137500000.0,100000002,2026-03-22
5c94d276-1ad5-4d73-9098-3a761b73b5ab,2026-05-25,29c19503-11bc-47dc-a879-82a1f2ac0ef6,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,3-Propose,70,115169800000.0,100000002,2026-06-01
e25cf514-f90a-4201-8d53-2e88ff37c5a4,2026-05-30,29c19503-11bc-47dc-a879-82a1f2ac0ef6,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,4-Close,95,115169800000.0,100000003,2026-06-01
fdebfb67-e0d9-441d-b0fc-db2ba59aa9eb,2025-03-23,8afdccef-bf56-4200-9f60-4c50b0a618cf,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1-Qualify,30,10954800000.0,100000001,2025-03-30
3e645085-e0ca-44cf-a292-68093066fb7c,2025-03-29,8afdccef-bf56-4200-9f60-4c50b0a618cf,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4-Close,95,10954800000.0,100000003,2025-03-30
5abd93ff-ff3d-4c9b-9a9a-d4025a703ac0,2025-05-21,4a1fe12c-5a50-413b-8bc4-6cb47414808a,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1-Qualify,35,13129100000.0,100000001,2025-05-28
7281b173-8ca3-440a-9393-f379e601d68a,2025-05-24,4a1fe12c-5a50-413b-8bc4-6cb47414808a,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,75,13129100000.0,100000003,2025-05-28
111d948c-de0d-483d-8079-04d026ebf87b,2025-05-31,4a1fe12c-5a50-413b-8bc4-6cb47414808a,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4-Close,90,13129100000.0,100000003,2025-05-28
c87274fd-206c-4155-9299-f0a48e423680,2025-08-13,4dd1afcb-eccc-4ec7-a1ea-4d7b205254a9,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1-Qualify,30,34600500000.0,100000001,2025-08-20
8afddb71-27de-4672-b089-a3856114cb36,2025-08-16,4dd1afcb-eccc-4ec7-a1ea-4d7b205254a9,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,80,34600500000.0,100000003,2025-08-20
3af4a54e-8ba7-40d9-b3fd-db9e99beb3d6,2025-12-27,54eaf232-434b-47d3-84e6-98c8fc7f80f9,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1-Qualify,40,26546000000.0,100000001,2026-01-03
27200d54-be9d-46ec-bbbb-284aac1354dc,2026-06-24,3f7b3417-22e0-493a-907f-a5a71bb3bb26,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,55829700000.0,100000002,2026-07-01
54d35189-7f1a-4431-ad4a-c68d40d2a8dc,2026-06-27,3f7b3417-22e0-493a-907f-a5a71bb3bb26,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,65,55829700000.0,100000002,2026-07-01
32bfd79e-566e-4dd6-b4b6-9c804b4616d5,2024-11-20,bfa09fcd-5a2b-421f-81bb-d9b3aa2ed3fe,5304317f-af42-412f-b838-b3268e944239,3-Propose,80,26774500000.0,100000003,2024-11-27
b85f5464-2bfa-4ba1-81d0-dbd608089463,2024-11-23,bfa09fcd-5a2b-421f-81bb-d9b3aa2ed3fe,5304317f-af42-412f-b838-b3268e944239,3-Propose,65,26774500000.0,100000002,2024-11-27
73233b5c-5fa0-4a64-9dcc-a5c021df496a,2024-11-14,51e47931-d91d-432a-9262-ceb52430f135,5304317f-af42-412f-b838-b3268e944239,3-Propose,75,14639900000.0,100000003,2024-11-21
51a8320c-c187-4f66-a6ee-240edaf8130d,2024-11-16,51e47931-d91d-432a-9262-ceb52430f135,5304317f-af42-412f-b838-b3268e944239,3-Propose,75,14639900000.0,100000003,2024-11-21
