opportunityid,name,customerid,customeridtype,originatingleadid,campaignid,ownerid,createdon,estimatedclosedate,estimatedvalue,ahn_productgroup,ahn_tonnage,ahn_isrepeatbusiness,transactioncurrencyid,actualclosedate,actualvalue,ahn_lossreason,statecode,statuscode,closeprobability,salesstage,stepname,msdyn_forecastcategory,modifiedon
a0751034-6daf-42d8-a01a-16193441b3dc,125 t Beams & Sections - Raman Foolad Trading Industries,2c9c763b-e454-4286-9dd9-76469d892032,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-08-30T09:16:00Z,2025-09-06,50342400000.0,100000001,125.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-09-13,51655836000.0,,1,3,100,3,4-Close,100000005,2025-09-13T11:02:00Z
8188dcfe-97d4-4832-bb67-068199bf8365,235 t Rebar - Raman Foolad Trading Industries,2c9c763b-e454-4286-9dd9-76469d892032,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-08-07T11:26:00Z,2025-08-14,77672800000.0,100000000,235.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-08-19,77513972000.0,,1,3,100,3,4-Close,100000005,2025-08-19T04:36:00Z
91fcb327-767c-40c1-a764-e6996c65c8c9,250 t Rebar - Raman Foolad Trading Industries,2c9c763b-e454-4286-9dd9-76469d892032,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-10-05T11:04:00Z,2025-10-12,88531700000.0,100000000,250.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-10-07,,100000002.0,2,5,0,0,1-Qualify,100000006,2025-10-07T06:47:00Z
07b19343-c4cd-4f06-a5a9-e3a5e98ba374,235 t Beams & Sections - Raman Foolad Trading Industries,2c9c763b-e454-4286-9dd9-76469d892032,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-12-06T05:07:00Z,2025-12-13,103288600000.0,100000001,235.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-12-18,,100000001.0,2,5,0,2,3-Propose,100000006,2025-12-18T07:42:00Z
7eb43c53-1bde-4292-9a2f-0a098129e4aa,130 t Pipes & Profiles - Raman Foolad Trading Industries,2c9c763b-e454-4286-9dd9-76469d892032,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-02-21T07:48:00Z,2026-02-28,71385300000.0,100000005,130.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-02-26,71239404000.0,,1,3,100,3,4-Close,100000005,2026-02-26T06:25:00Z
fd266620-40b1-4c55-b170-7000fbc88fdc,90 t Pipes & Profiles - Raman Foolad Trading Industries,2c9c763b-e454-4286-9dd9-76469d892032,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-05-14T09:39:00Z,2026-05-21,52405400000.0,100000005,90.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-05-31,,100000001.0,2,5,0,3,4-Close,100000006,2026-05-31T05:07:00Z
e8f482e5-254e-4f18-9dbf-ceae558e8724,255 t Hot-Rolled Sheet - Raman Foolad Trading Industries,2c9c763b-e454-4286-9dd9-76469d892032,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-05-02T09:09:00Z,2026-05-09,137106700000.0,100000002,255.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-05-11,136827147000.0,,1,3,100,3,4-Close,100000005,2026-05-11T09:09:00Z
056b93b2-dd8c-4e28-8b46-38d117ab9f1a,85 t Beams & Sections - Sepehr Steel Merchants Co.,c6e4472d-983a-4d16-ba66-f439ee62af25,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-09-01T08:37:00Z,2025-09-08,35447700000.0,100000001,85.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-09-06,35447730000.0,,1,3,100,3,4-Close,100000005,2025-09-06T09:59:00Z
e64cf11e-1115-46f0-8256-2c2ef3e17611,160 t Beams & Sections - Sepehr Steel Merchants Co.,c6e4472d-983a-4d16-ba66-f439ee62af25,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-09-03T08:11:00Z,2025-09-10,65559500000.0,100000001,160.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-09-13,,100000006.0,2,4,0,3,4-Close,100000006,2025-09-13T05:22:00Z
73129783-eb81-41b0-a3ba-12d83920d788,230 t Pipes & Profiles - Sepehr Steel Merchants Co.,c6e4472d-983a-4d16-ba66-f439ee62af25,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-02-04T08:30:00Z,2026-02-11,131209000000.0,100000005,230.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-02-08,131208954000.0,,1,3,100,3,4-Close,100000005,2026-02-08T04:53:00Z
872b199e-5b08-4485-a68e-6f2a6bf99e14,275 t Hot-Rolled Sheet - Sepehr Steel Merchants Co.,c6e4472d-983a-4d16-ba66-f439ee62af25,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-02-16T11:08:00Z,2026-02-23,138832600000.0,100000002,275.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-02-24,138546619000.0,,1,3,100,3,4-Close,100000005,2026-02-24T06:58:00Z
f85b7194-832e-405c-a970-1a2771147290,120 t Hot-Rolled Sheet - Sepehr Steel Merchants Co.,c6e4472d-983a-4d16-ba66-f439ee62af25,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-06-03T05:02:00Z,2026-06-10,68289400000.0,100000002,120.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-06-15,68013138000.0,,1,3,100,3,4-Close,100000005,2026-06-15T09:52:00Z
5ba5cde5-7dd0-4816-a1c7-acebf59305da,145 t Beams & Sections - Jahan Steel Merchants Ltd.,244a603e-156e-47f8-8af0-cf0c596b0c6f,account,,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-08-20T05:58:00Z,2025-08-27,57407900000.0,100000001,145.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-08-28,,100000001.0,2,5,0,2,3-Propose,100000006,2025-08-28T08:10:00Z
ceab0d50-18fc-468c-a240-4713ecbff6e7,90 t Rebar - Jahan Steel Merchants Ltd.,244a603e-156e-47f8-8af0-cf0c596b0c6f,account,,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-09-13T08:45:00Z,2025-09-20,29317600000.0,100000000,90.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-09-24,29256308000.0,,1,3,100,3,4-Close,100000005,2025-09-24T09:57:00Z
0f719fea-3dd4-4055-a6f0-0c8af0e33b82,40 t Pipes & Profiles - Jahan Steel Merchants Ltd.,244a603e-156e-47f8-8af0-cf0c596b0c6f,account,,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-09-06T13:23:00Z,2025-09-13,18645000000.0,100000005,40.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-09-15,18606413000.0,,1,3,100,3,4-Close,100000005,2025-09-15T06:20:00Z
89aa1a59-3108-4392-9ecb-1466727dba1a,295 t Wire Rod - Jahan Steel Merchants Ltd.,244a603e-156e-47f8-8af0-cf0c596b0c6f,account,,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-09-06T12:34:00Z,2025-09-13,96535700000.0,100000006,295.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-09-09,96535663000.0,,1,3,100,3,4-Close,100000005,2025-09-09T12:34:00Z
190002d3-1db2-4373-a352-0884fb147ba9,120 t Rebar - Jahan Steel Merchants Ltd.,244a603e-156e-47f8-8af0-cf0c596b0c6f,account,,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-11-16T10:44:00Z,2025-11-23,42505800000.0,100000000,120.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-11-22,,100000002.0,2,5,0,3,4-Close,100000006,2025-11-22T12:50:00Z
ba7b6aaa-7d88-41b0-ad09-28bccc4cc803,100 t Rebar - Jahan Steel Merchants Ltd.,244a603e-156e-47f8-8af0-cf0c596b0c6f,account,,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-02-21T10:28:00Z,2026-02-28,38690700000.0,100000000,100.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-02-28,38609847000.0,,1,3,100,3,4-Close,100000005,2026-02-28T06:30:00Z
c4e6159c-13ae-4dc6-952b-b5c2567d19bf,405 t Wire Rod - Jahan Steel Merchants Ltd.,244a603e-156e-47f8-8af0-cf0c596b0c6f,account,,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-05-30T12:15:00Z,2026-06-06,160474700000.0,100000006,405.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-06-22,,100000007.0,2,5,0,3,4-Close,100000006,2026-06-22T10:48:00Z
06c224b9-8fb8-4ab4-8009-bd9dcba9d45a,50 t Rebar - Tous Sazeh Group,f4de6a69-6494-446a-bf00-5dab4a490f80,account,,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2026-02-19T05:54:00Z,2026-02-26,20167900000.0,100000000,50.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-02-22,20167922000.0,,1,3,100,3,4-Close,100000005,2026-02-22T12:15:00Z
770fe671-e972-43f2-aea3-586a02d88d87,70 t Rebar - Vista Sazeh Industries,59cb1e01-8a40-45cd-9597-b5085bed5760,account,,,9132b63e-f162-47e4-a9c3-49e03602f8ac,2026-05-16T08:55:00Z,2026-05-23,30000600000.0,100000000,70.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-05-24,29937763000.0,,1,3,100,3,4-Close,100000005,2026-05-24T13:16:00Z
f7e13c60-9757-4821-8223-ea3d09cf8b15,120 t Rebar - Borna Sazeh Industries,b5ef1ee6-7ff3-44b9-b69f-a399e1bfff1a,account,,,9132b63e-f162-47e4-a9c3-49e03602f8ac,2026-03-28T13:04:00Z,2026-04-04,48003900000.0,100000000,120.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-04-08,,100000004.0,2,4,0,2,3-Propose,100000006,2026-04-08T09:54:00Z
0cd82ad9-20ff-4f5f-a5ef-6ccb957e40ec,35 t Rebar - Borna Sazeh Industries,b5ef1ee6-7ff3-44b9-b69f-a399e1bfff1a,account,,,9132b63e-f162-47e4-a9c3-49e03602f8ac,2026-04-27T08:54:00Z,2026-05-04,13740900000.0,100000000,35.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-05-03,13999434000.0,,1,3,100,3,4-Close,100000005,2026-05-03T12:18:00Z
d83f80f0-25bf-43eb-b7fa-c3db9d0c4501,60 t Rebar - Bamdad Sazeh Ltd.,c2c76cf4-91fd-42b9-b2d9-c2b7416a4f9f,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-05-05T08:14:00Z,2026-05-12,24276100000.0,100000000,60.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-05-09,24276103000.0,,1,3,100,3,4-Close,100000005,2026-05-09T11:17:00Z
8b8080a8-8446-4d0a-8855-a88dadec0061,65 t Rebar - Bamdad Sazeh Ltd.,c2c76cf4-91fd-42b9-b2d9-c2b7416a4f9f,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-05-25T11:09:00Z,2026-06-01,25962200000.0,100000000,65.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-06-02,,100000003.0,2,4,0,2,3-Propose,100000006,2026-06-02T09:26:00Z
7b40fa5e-3a94-4c86-aead-580ec51e522e,65 t Rebar - Negin Builders Co.,087df61d-21e4-47e7-b856-fcb38b27036b,account,,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-02-09T13:06:00Z,2026-02-16,26399200000.0,100000000,65.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-02-14,26399182000.0,,1,3,100,3,4-Close,100000005,2026-02-14T08:17:00Z
894aa412-7f82-4c8c-8954-5827190ab0f2,105 t Beams & Sections - Negin Builders Co.,087df61d-21e4-47e7-b856-fcb38b27036b,account,,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-04-04T05:17:00Z,2026-04-11,52799000000.0,100000001,105.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-04-09,,100000000.0,2,5,0,2,3-Propose,100000006,2026-04-09T08:14:00Z
6d0c0507-ee7d-4181-8052-d416e298c3ea,20 t Rebar - Negin Builders Co.,087df61d-21e4-47e7-b856-fcb38b27036b,account,,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-06-02T12:07:00Z,2026-06-09,8592100000.0,100000000,20.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-06-16,8574534000.0,,1,3,100,3,4-Close,100000005,2026-06-16T08:44:00Z
098597d3-bcd1-4bc9-98f4-3a850b6afd82,115 t Hot-Rolled Sheet - Pishgam Loleh Sazi Group,8400bf6e-32c2-468c-973d-c559122beb5e,account,,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2026-04-29T09:10:00Z,2026-05-06,60822400000.0,100000002,115.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-05-03,62158173000.0,,1,3,100,3,4-Close,100000005,2026-05-03T11:53:00Z
e9d49297-c6d1-419c-9811-383ff9af7a7d,85 t Galvanized Sheet - Pishgam Loleh Sazi Group,8400bf6e-32c2-468c-973d-c559122beb5e,account,,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2026-05-25T07:35:00Z,2026-06-01,62942500000.0,100000004,85.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-06-06,65043727000.0,,1,3,100,3,4-Close,100000005,2026-06-06T11:50:00Z
36ca96d6-0cc4-4aba-a811-2ecb997dc6ae,80 t Hot-Rolled Sheet - Pishgam Loleh Sazi Group,8400bf6e-32c2-468c-973d-c559122beb5e,account,,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2026-06-01T10:11:00Z,2026-06-08,44759700000.0,100000002,80.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-06-06,44759724000.0,,1,3,100,3,4-Close,100000005,2026-06-06T09:52:00Z
5870298c-3620-4014-bea7-e3d3c8c40462,75 t Rebar - Tarava Ahan Forooshi Co.,474cd1a1-b60f-4d69-9d05-0f7045cb86d6,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2026-03-25T10:12:00Z,2026-04-01,30418900000.0,100000000,75.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-03-30,30418863000.0,,1,3,100,3,4-Close,100000005,2026-03-30T07:34:00Z
4f090510-1ac8-4bdc-ba84-7a8371371ef8,215 t Beams & Sections - Farnam Ahan Forooshi Co.,cca8f708-df77-41cc-85d1-cfbdd2ec8e7a,account,,,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-06-08T12:34:00Z,2026-06-15,110039600000.0,100000001,215.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-06-20,109579337000.0,,1,3,100,3,4-Close,100000005,2026-06-20T13:29:00Z
4f70a022-28b1-432d-baae-685dad3495dd,115 t Hot-Rolled Sheet - Darya Contracting Ltd.,7a9ede9d-af6c-4716-8453-2d47f5a0cc24,account,,,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-02-21T07:32:00Z,2026-02-28,59906400000.0,100000002,115.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-02-25,,100000003.0,2,4,0,2,3-Propose,100000006,2026-02-25T07:08:00Z
91c84011-5ba2-4db0-9825-41368cb03dea,35 t Rebar - Darya Contracting Ltd.,7a9ede9d-af6c-4716-8453-2d47f5a0cc24,account,,,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-02-21T08:56:00Z,2026-02-28,14151400000.0,100000000,35.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-02-28,,100000003.0,2,4,0,3,4-Close,100000006,2026-02-28T11:42:00Z
8c17fb33-a4d0-4f58-95c2-d06eae8b2bfe,60 t Rebar - Darya Contracting Ltd.,7a9ede9d-af6c-4716-8453-2d47f5a0cc24,account,,,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-03-01T11:41:00Z,2026-03-08,24417400000.0,100000000,60.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-03-08,24368002000.0,,1,3,100,3,4-Close,100000005,2026-03-08T12:47:00Z
3d0e09e7-71a1-4b99-90b0-7bd9a1173ca2,70 t Beams & Sections - Zagros Steel Structures Industries,77009e43-7af3-4f44-ba03-d8a09f5b4ced,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2026-06-16T13:18:00Z,2026-06-23,37312500000.0,100000001,70.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-06-27,37235727000.0,,1,3,100,3,4-Close,100000005,2026-06-27T07:28:00Z
16608380-5169-4823-969e-ad19cd1624ed,70 t Beams & Sections - Ilia Steel Depot Co.,d50624d6-6a9f-4613-9acc-0bfc28f724f6,account,,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-06-13T10:24:00Z,2026-06-20,36672800000.0,100000001,70.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-06-20,,100000001.0,2,5,0,1,2-Develop,100000006,2026-06-20T09:02:00Z
02c662ad-4963-4047-8e9f-df911ae4a6c1,175 t Beams & Sections - Ilia Steel Depot Co.,d50624d6-6a9f-4613-9acc-0bfc28f724f6,account,,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-06-24T07:28:00Z,2026-07-01,94140800000.0,100000001,175.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,,,,0,1,80,2,3-Propose,100000003,2026-06-27T06:30:00Z
b3f27e24-98af-4241-8aff-39471708c794,40 t Pipes & Profiles - Orang Greenhouse Structures Ltd.,d57a1134-c82f-48db-9bc6-9dfca6a148c3,account,,,5304317f-af42-412f-b838-b3268e944239,2024-09-28T10:44:00Z,2024-10-05,14633900000.0,100000005,40.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-05,,100000000.0,2,5,0,3,4-Close,100000006,2024-10-05T12:30:00Z
f56842b7-cf90-413e-99c3-c0f5c3056232,180 t Hot-Rolled Sheet - Chakad Profile Works Industries,17158cbe-342b-4225-9873-7a1d4d6d1f82,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-09-21T06:00:00Z,2024-09-28,59636700000.0,100000002,180.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-09-29,,100000001.0,2,5,0,3,4-Close,100000006,2024-09-29T08:38:00Z
42db439e-0ab8-48d3-a3c4-8dd57c56cfff,165 t Galvanized Sheet - Chakad Profile Works Industries,17158cbe-342b-4225-9873-7a1d4d6d1f82,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-12-05T04:42:00Z,2024-12-12,79335400000.0,100000004,165.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-12-09,79335391000.0,,1,3,100,3,4-Close,100000005,2024-12-09T08:35:00Z
684e1410-3ee5-451c-aafe-8591827e60bf,90 t Hot-Rolled Sheet - Chakad Profile Works Industries,17158cbe-342b-4225-9873-7a1d4d6d1f82,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-04-23T08:14:00Z,2025-04-30,38954000000.0,100000002,90.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-04-28,38954018000.0,,1,3,100,3,4-Close,100000005,2025-04-28T09:15:00Z
52c84195-1477-480d-965f-1521c7d31da3,130 t Hot-Rolled Sheet - Chakad Profile Works Industries,17158cbe-342b-4225-9873-7a1d4d6d1f82,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-11-08T13:04:00Z,2025-11-15,57985700000.0,100000002,130.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-11-19,,100000000.0,2,5,0,2,3-Propose,100000006,2025-11-19T04:54:00Z
5e25b414-9f46-4965-a09d-e9ff1717f677,95 t Hot-Rolled Sheet - Chakad Profile Works Industries,17158cbe-342b-4225-9873-7a1d4d6d1f82,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-11-11T04:53:00Z,2025-11-18,42585800000.0,100000002,95.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-11-15,,100000002.0,2,5,0,1,2-Develop,100000006,2025-11-15T05:27:00Z
802c2fdb-0156-4e6c-8a3d-c62454beef2c,75 t Hot-Rolled Sheet - Chakad Profile Works Industries,17158cbe-342b-4225-9873-7a1d4d6d1f82,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-11-24T11:06:00Z,2025-12-01,33186100000.0,100000002,75.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-12-07,34485966000.0,,1,3,100,3,4-Close,100000005,2025-12-07T04:33:00Z
69aad34b-f929-4b22-8f58-8de911a4ef42,55 t Hot-Rolled Sheet - Chakad Profile Works Industries,17158cbe-342b-4225-9873-7a1d4d6d1f82,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2026-03-17T09:31:00Z,2026-03-24,29462000000.0,100000002,55.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-03-23,,100000001.0,2,5,0,2,3-Propose,100000006,2026-03-23T09:08:00Z
31e60480-cec5-4c59-aaa8-389500d1845d,50 t Hot-Rolled Sheet - Chakad Profile Works Industries,17158cbe-342b-4225-9873-7a1d4d6d1f82,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2026-06-21T11:05:00Z,2026-06-28,28167100000.0,100000002,50.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-06-28,28167052000.0,,1,3,100,3,4-Close,100000005,2026-06-28T08:44:00Z
9aa4dc3b-f546-4b9f-9ac3-a93fd3dd19b2,35 t Galvanized Sheet - Sabalan Appliance Components Industries,c0d4173b-aa58-40e6-86ef-a55196d0ae38,account,,,5304317f-af42-412f-b838-b3268e944239,2024-11-09T09:58:00Z,2024-11-16,16799600000.0,100000004,35.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-12,16799595000.0,,1,3,100,3,4-Close,100000005,2024-11-12T05:34:00Z
a55da67f-cefd-4e0e-84ba-8d63b970769c,20 t Galvanized Sheet - Sabalan Appliance Components Industries,c0d4173b-aa58-40e6-86ef-a55196d0ae38,account,,,5304317f-af42-412f-b838-b3268e944239,2025-03-13T09:37:00Z,2025-03-20,11217600000.0,100000004,20.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-03-17,11217624000.0,,1,3,100,3,4-Close,100000005,2025-03-17T04:56:00Z
9e6b8faf-e7dd-407a-816e-fed65dcd340e,40 t Cold-Rolled Sheet - Sabalan Appliance Components Industries,c0d4173b-aa58-40e6-86ef-a55196d0ae38,account,,,5304317f-af42-412f-b838-b3268e944239,2025-07-26T08:22:00Z,2025-08-02,19724000000.0,100000003,40.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-08-04,19578073000.0,,1,3,100,3,4-Close,100000005,2025-08-04T12:15:00Z
0a3810d1-091a-4b3c-9430-cd29a37e8be4,60 t Cold-Rolled Sheet - Sabalan Appliance Components Industries,c0d4173b-aa58-40e6-86ef-a55196d0ae38,account,,,5304317f-af42-412f-b838-b3268e944239,2025-11-25T08:15:00Z,2025-12-02,31962600000.0,100000003,60.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-11-29,31962620000.0,,1,3,100,3,4-Close,100000005,2025-11-29T12:36:00Z
6a13d697-5078-4eee-8446-8a9bb04146ac,30 t Rebar - Mahtab Builders Co.,d4f10cf9-f12e-43a3-ae77-54d24c4b6f67,account,,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-07-12T07:25:00Z,2025-07-19,10054600000.0,100000000,30.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-07-19,,100000003.0,2,4,0,3,4-Close,100000006,2025-07-19T07:20:00Z
71011f36-f795-4ea8-9c7b-eb67fbd194b8,40 t Rebar - Mahtab Builders Co.,d4f10cf9-f12e-43a3-ae77-54d24c4b6f67,account,,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-07-28T09:21:00Z,2025-08-04,13123500000.0,100000000,40.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-08-04,13158561000.0,,1,3,100,3,4-Close,100000005,2025-08-04T08:37:00Z
546f2c67-dfed-4433-9598-e13854be51ed,40 t Hot-Rolled Sheet - Mahtab Builders Co.,d4f10cf9-f12e-43a3-ae77-54d24c4b6f67,account,,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-09-13T09:12:00Z,2025-09-20,18027800000.0,100000002,40.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-09-25,,100000000.0,2,5,0,2,3-Propose,100000006,2025-09-25T09:03:00Z
d1eba380-12a7-43d9-bfe6-e68694a2314b,50 t Rebar - Mahtab Builders Co.,d4f10cf9-f12e-43a3-ae77-54d24c4b6f67,account,,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-10-05T13:10:00Z,2025-10-12,18038100000.0,100000000,50.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-10-18,18000855000.0,,1,3,100,3,4-Close,100000005,2025-10-18T10:17:00Z
2a2b936a-db60-424d-95ea-6ae13a03ec66,35 t Hot-Rolled Sheet - Hirad Steel Structures Group,c7d4f9ba-cf77-45c0-940b-86685d7b783f,account,,,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-11-28T09:10:00Z,2024-12-05,12691300000.0,100000002,35.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-12-11,,100000001.0,2,5,0,2,3-Propose,100000006,2024-12-11T04:41:00Z
b9f421bd-371f-492a-bdb6-865b6a272954,40 t Rebar - Hirad Steel Structures Group,c7d4f9ba-cf77-45c0-940b-86685d7b783f,account,,,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-11-26T05:59:00Z,2024-12-03,11018500000.0,100000000,40.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-12-01,10816770000.0,,1,3,100,3,4-Close,100000005,2024-12-01T08:37:00Z
a27d1507-d74e-4f0e-9504-252359271f97,40 t Beams & Sections - Hirad Steel Structures Group,c7d4f9ba-cf77-45c0-940b-86685d7b783f,account,,,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-07-29T11:55:00Z,2025-08-05,17308900000.0,100000001,40.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-08-17,17250782000.0,,1,3,100,3,4-Close,100000005,2025-08-17T11:33:00Z
