salesorderdetailid,salesorderid,productid,uomid,quantity,priceperunit,baseamount,manualdiscountamount,extendedamount,ahn_costperton,sequencenumber,transactioncurrencyid
0981efc5-1430-4c83-a04c-6ccced2b7f18,8b66ff0e-b63e-40d9-9918-c801320dabfd,47378190-96da-4dac-b2ff-5d2a386ecbe0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,52.0,435900000.0,22666800000.0,655388000.0,22011412000.0,396927000.0,3,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
94b856f5-583a-48e7-b7aa-0dcf14356829,ff6be918-ade5-4265-81b5-ec817616f0df,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,190.0,514299999.99999994,97716999999.99998,1952064000.0,95764935999.99998,438635000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
05be9b98-f3ae-4edb-b510-fa18381c146e,b033c9ba-72aa-404e-ba3f-81bf1e90e1f1,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,145.0,578500000.0,83882500000.0,2379957000.0,81502543000.0,509344000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2d7ed2de-28ed-4023-9acc-64284bca19e1,ba19581c-dd86-4dbb-a71f-890d7fcf7a80,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,240.0,428300000.0,102792000000.0,1552502000.0,101239498000.0,385776000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a213dd66-0edf-41d4-ba25-b1428861a752,5dcdc3e2-aac9-465e-a55d-96e895abb68c,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,6.5,458000000.0,2977000000.0,124368000.0,2852632000.0,409220000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4f0d9243-e85a-4062-9bee-5e921f1454eb,5dcdc3e2-aac9-465e-a55d-96e895abb68c,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,34.0,445700000.0,15153800000.0,633068000.0,14520732000.0,404872000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
47975d7f-8203-4e48-a79e-ee155ef70476,5dcdc3e2-aac9-465e-a55d-96e895abb68c,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,49.5,441400000.0,21849300000.0,912781000.0,20936519000.0,397010000.0,3,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ec5cc6a6-c4dc-4dc5-a8a3-2fd9d11a75e5,a9565679-0e48-4a7d-ba77-4d7a290cb756,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,107.0,460400000.0,49262800000.0,1437717000.0,47825083000.0,413660000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c2aa3c5e-55aa-478c-b85d-1479cd9b669f,a9565679-0e48-4a7d-ba77-4d7a290cb756,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,63.0,436700000.0,27512100000.0,802931000.0,26709169000.0,398120000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1a3f13a7-1f0c-48ce-905a-6ea05974041e,87b6e5a8-22a0-43ce-949d-235f45cda735,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,330.0,627000000.0,206910000000.0,7842836000.0,199067164000.0,548788000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c8441228-9d07-496f-b2de-2a6e341aa6f9,d99f0444-6db6-4f62-9b10-75578c8e652c,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,42.0,536500000.0,22533000000.0,591127000.0,21941873000.0,491823000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
fccb932f-ce6d-4b30-b4f8-d2bfddb16d38,d99f0444-6db6-4f62-9b10-75578c8e652c,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,48.0,560100000.0,26884800000.0,705292000.0,26179508000.0,512358000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8646f377-b441-4636-aed9-b7bf719959f8,870d537f-6033-4970-948f-9cc9492aa483,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,65.0,581200000.0,37778000000.0,599324000.0,37178676000.0,534363000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f0d69f19-8dfd-4ea1-8693-70dffef5f47a,62739970-e2ef-4715-b9cf-d5ea19ee4d47,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,5.5,599200000.0,3295600000.0,42835000.0,3252765000.0,524380000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a127469e-7f31-4818-926c-699ff731ca7f,62739970-e2ef-4715-b9cf-d5ea19ee4d47,3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,10.0,617400000.0,6174000000.0,80247000.0,6093753000.0,525723000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
74dfd00d-53e3-4181-9e5f-8d6a09b85dd7,62739970-e2ef-4715-b9cf-d5ea19ee4d47,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,4.5,626000000.0,2817000000.0,36614000.0,2780386000.0,541117000.0,3,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
17fd4836-428c-46f3-bbb0-d466c86c0b49,b74cc7fb-f034-4e51-b464-8743aa8940a7,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,50.0,626000000.0,31300000000.0,777721000.0,30522279000.0,541117000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d658c516-bd4c-4ce2-b70d-7719cdc00b64,72254fa4-376d-46f1-a121-4eae369f3f2f,6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,65.0,399700000.0,25980500000.0,315823000.0,25664677000.0,366732000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2511b7e6-dab2-49b9-b184-2ef89968941c,25176cee-1587-4259-ac8e-e3f5b2414e0f,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,60.0,546000000.0,32760000000.0,690442000.0,32069558000.0,445889000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e8812437-cc98-4a58-971b-97e8b4f0199e,90b7a8a3-8d13-4a03-a3e6-7be9cd76285f,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,140.0,510600000.0,71484000000.0,1685617000.0,69798383000.0,468754000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2fbf83b5-c3ae-4820-890a-a05fadbbf4c2,71d1d212-5cab-4ddb-9433-caad897faab9,6b65a6a4-8b81-48f6-b38a-088ca65ed389,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,5.5,519500000.0,2857250000.0,83825000.0,2773425000.0,468938000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3f9c19c5-671d-4d6b-ac36-4954229ef89f,71d1d212-5cab-4ddb-9433-caad897faab9,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,134.5,531200000.00000006,71446400000.00002,2096064000.0,69350336000.00002,475434000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
63d13c0e-d22d-4df2-8662-032f8e9876ec,2440e340-6351-48e8-9ef7-883ff49968de,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,130.0,438800000.0,57044000000.0,1072904000.0,55971096000.0,395786000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
92c2144f-91a9-48fa-8126-f67bdd4f05d9,a502836d-9fcb-4765-bd92-df723980b6d8,23b8c1e9-3924-46de-beb1-3b9046685257,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,25.0,343600000.0,8590000000.0,96434000.0,8493566000.0,320424000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e72a40d4-c906-4510-94ba-bf86e1b5c0dd,a502836d-9fcb-4765-bd92-df723980b6d8,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,20.0,333000000.0,6660000000.0,74767000.0,6585233000.0,304716000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5be674f3-9cc4-498a-a726-113bcfdc1ee8,2cd02da9-74bf-46e8-b7d5-188fec174c5f,6b65a6a4-8b81-48f6-b38a-088ca65ed389,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,90.0,536200000.00000006,48258000000.00001,845154000.0,47412846000.00001,475342000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7e1873e3-e5cb-4fda-ab53-cfcf9c98610c,25a2b98c-218c-4dd9-bb0b-ec4b7d3f2384,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,65.0,337100000.0,21911500000.0,986557000.0,20924943000.0,328278000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f4f0bb8f-3ff8-4e50-9f5a-600c00ce26a7,218bf379-7f6a-41d2-a573-baa2e65beb9f,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,23.5,325900000.0,7658650000.0,259377000.0,7399273000.0,314440000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
183e31e1-0aae-4c04-bb7e-f22aa7143a65,218bf379-7f6a-41d2-a573-baa2e65beb9f,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,51.5,336600000.0,17334900000.0,587085000.0,16747815000.0,321827000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
73214d6f-5591-4ba8-9d93-a1f1664a30b0,da227292-0933-40d9-b8da-2f8714ade547,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,30.0,338000000.0,10140000000.0,520591000.0,9619409000.0,315188000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
874cd774-cbe5-4ef8-bbfa-b815853d5fa1,b358d767-19e1-4386-904e-09ea7c7848f7,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,14.5,345900000.0,5015550000.0,164918000.0,4850632000.0,325474000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e380af64-5d05-4bb2-b395-072487b24771,b358d767-19e1-4386-904e-09ea7c7848f7,972a8469-1641-4f82-8b9d-2434e465e150,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,7.0,353900000.0,2477300000.0,81457000.0,2395843000.0,329962000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d9d0744c-a3d2-4357-9986-63ca261ef842,b358d767-19e1-4386-904e-09ea7c7848f7,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,23.5,375700000.0,8828950000.0,290308000.0,8538642000.0,348381000.0,3,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2a560655-bf0e-4b60-ae46-66d290b0a83f,b9dd7975-048b-4f14-87a8-cc6292251425,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,60.0,474200000.0,28452000000.0,1119004000.0,27332996000.0,420135000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
dca67878-9d99-45fe-981f-5b913cdd67eb,b9dd7975-048b-4f14-87a8-cc6292251425,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,30.0,461700000.0,13851000000.0,544753000.0,13306247000.0,425222000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ff442d79-9761-4ee3-970d-05b31ff14daa,57cfb752-23a8-4063-8899-2edaf475b0c7,759cde66-bacf-43d0-8b1f-9163ce9ff57f,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,85.0,504500000.0,42882500000.0,1902661000.0,40979839000.0,475216000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b4d7904a-d773-47e4-9671-af978719c220,aae82999-36b1-4b7b-99e6-266a7dbfb504,4b0dbb41-8d52-48f1-942c-3fe860e7a113,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,35.0,623600000.0,21826000000.0,296719000.0,21529281000.0,535071000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
615a0a6b-25e1-4e3e-9462-f1f03be89d88,34f406c7-1314-4259-94e4-7f35f7e9d527,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,20.0,627000000.0,12540000000.0,275556000.0,12264444000.0,548788000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
84b2da08-b1a2-44df-944f-846669f80d42,5431493a-1efc-4823-8385-392ab3995d15,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,50.5,430400000.0,21735200000.0,503603000.0,21231597000.0,396640000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
831d1ce6-39f6-4cd6-8e0a-5b4afe546646,5431493a-1efc-4823-8385-392ab3995d15,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,67.5,435900000.0,29423250000.0,681735000.0,28741515000.0,400525000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
121ad00f-4880-4a69-b6ca-eb438e0ba093,5431493a-1efc-4823-8385-392ab3995d15,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,32.0,447200000.0,14310400000.0,331571000.0,13978829000.0,413845000.0,3,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1e8f2611-4061-477d-98c1-2bd02c32132a,83bdf86d-0aed-41dd-bf51-c23580423b76,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,180.0,345900000.0,62262000000.0,1456581000.0,60805419000.0,325474000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
13288a16-27fa-45b3-bc4b-858d180d70f3,363bb3f5-5122-4914-a456-19e23d6d4458,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,86.5,474200000.0,41018300000.0,1033270000.0,39985030000.0,420135000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
cc9191de-b8eb-4150-b80c-a638fd4e91b0,363bb3f5-5122-4914-a456-19e23d6d4458,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,63.5,461700000.0,29317950000.0,738533000.0,28579417000.0,425222000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b793124c-29cf-451b-913c-9933414eb97a,2741316e-cd3f-46ca-80c8-295733418b4a,c241330b-01a9-471f-9e8a-774bcf36d58b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,74.5,558100000.0,41578450000.0,1035241000.0,40543209000.0,501512000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
69c1b969-cee9-49b5-ba57-45bb227d8e0e,2741316e-cd3f-46ca-80c8-295733418b4a,47378190-96da-4dac-b2ff-5d2a386ecbe0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,20.5,518900000.0,10637450000.0,264857000.0,10372593000.0,469395000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f67693c1-a9ec-4fbb-bfb5-f09473f520f7,5e4b21f4-41a0-4c34-8959-d749b60b451b,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,10.5,338000000.0,3549000000.0,66616000.0,3482384000.0,315188000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ace1345a-ae20-4363-8d77-b32c41d6f9f2,5e4b21f4-41a0-4c34-8959-d749b60b451b,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,14.5,337600000.0,4895200000.0,91885000.0,4803315000.0,314721000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
80803370-e2c2-448f-ac4b-cbf0f34a4cb5,97d13e79-af3d-420e-ab79-956b09c32d5c,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,10.0,447200000.0,4472000000.0,90781000.0,4381219000.0,413845000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
cc34ec4f-564f-4123-b2ed-7828aef3b4dd,414266ac-730b-4f6c-a5aa-da14308e1820,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,35.0,452700000.0,15844500000.0,373517000.0,15470983000.0,403208000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9de71099-0471-4230-9977-cd87b0617e07,7c46c840-afe3-41b7-b98b-8c245c1d67d2,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,27.0,553900000.0,14955300000.0,310992000.0,14644308000.0,502645000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4f24d74a-f2ff-4797-96b5-c3d740652405,7c46c840-afe3-41b7-b98b-8c245c1d67d2,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,28.0,544800000.0,15254400000.0,317212000.0,14937188000.0,490620000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6d2f8205-72aa-4e4d-b4aa-ae3290337d45,70b2938b-cfd4-4e2b-b416-f7157ccc98be,47378190-96da-4dac-b2ff-5d2a386ecbe0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,120.0,412100000.0,49452000000.0,1627054000.0,47824946000.0,371490000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c8a35f1c-9a0a-4b9d-afb9-259f565aa1e9,94455558-4763-4bc5-8231-3a174fd609a6,c241330b-01a9-471f-9e8a-774bcf36d58b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,105.0,450600000.0,47313000000.0,1147052000.0,46165948000.0,402234000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e90c0e32-5f19-40b1-bb9f-35c9616d3315,0c961133-a70b-4836-b28b-06bf2bb7a3ed,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,474.5,459700000.0,218127650000.0,7695641000.0,210432009000.0,416620000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a13cf311-5b94-49f2-b61f-bf5738a6a574,0c961133-a70b-4836-b28b-06bf2bb7a3ed,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,85.5,454200000.0,38834100000.0,1370084000.0,37464016000.0,426795000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5a418e1b-2730-4e09-9eb5-f4ccb8c8a04a,f87fd2c6-cd4a-4062-843b-48f7a603949f,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,110.0,348100000.0,38291000000.0,880262000.0,37410738000.0,313786000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7d8e32c2-af92-4ea8-b5b6-abc8442b3f6f,735f79c2-7e85-43cf-98f3-b4a1e3b0391f,371ecd7b-27cd-4130-8722-9389571aa876,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,205.0,512700000.00000006,105103500000.00002,2191611000.0,102911889000.00002,468206000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d4cbafe2-c2b9-481a-9261-500f4a6c2703,8e385046-e619-49d5-909c-f306dea0d7fe,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,140.0,428300000.0,59962000000.0,1913853000.0,58048147000.0,385776000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6ef7765c-bbb4-4b62-93d9-2099d3c2b287,d1cb28f9-1397-49b9-9427-41d91b3d6222,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,45.0,361500000.0,16267500000.0,425209000.0,15842291000.0,334824000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0b90c577-dad2-4d35-b15a-c250f0d98257,644d0602-b44e-4c06-a585-ec5070015680,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,85.0,416900000.0,35436500000.0,1082761000.0,34353739000.0,382602000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0c0ac1cd-d3fb-4da0-8637-253b96be40cd,89251674-df74-4cbc-9308-bbd069aa30b3,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,235.0,458000000.0,107630000000.0,2217213000.0,105412787000.0,409220000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
04949b70-9383-417c-a58d-de3399ca9bab,c23963a2-dcd9-437a-afa6-147f696ae564,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,76.5,435900000.0,33346350000.0,1045234000.0,32301116000.0,400525000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
569008c6-e196-4cb3-8c9b-9718625052e8,c23963a2-dcd9-437a-afa6-147f696ae564,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,108.5,447200000.0,48521200000.0,1520887000.0,47000313000.0,413845000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0ceeaf2e-4a9c-455b-97df-3b868e4c8ed9,355d3e0c-c631-4191-ab51-ac472ccbad70,6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,280.0,508000000.0,142240000000.0,3648307000.0,138591693000.0,459879000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2b27a7ee-3419-4c02-836c-b6aba177d332,882a2c77-73da-4d0d-8501-60f6bfa044f6,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,16.0,531200000.00000006,8499200000.000001,151398000.0,8347802000.000001,475434000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
74782cd0-6737-4189-ab6c-d75104c9c6de,882a2c77-73da-4d0d-8501-60f6bfa044f6,371ecd7b-27cd-4130-8722-9389571aa876,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,24.0,512700000.00000006,12304800000.000002,219188000.0,12085612000.000002,468206000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ff12a852-ab18-460a-be31-f9b48d46e7a1,be04e89f-6a8e-49aa-a9c1-a0c63818a9bd,371ecd7b-27cd-4130-8722-9389571aa876,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,38.0,429600000.0,16324800000.0,431366000.0,15893434000.0,393633000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a88527b3-02dd-4a24-a23f-612e900f1614,be04e89f-6a8e-49aa-a9c1-a0c63818a9bd,6b65a6a4-8b81-48f6-b38a-088ca65ed389,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,47.0,438300000.0,20600100000.0,544337000.0,20055763000.0,393816000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c78938b3-4655-42dc-baaf-77cedc8edb94,ad2bba41-ad2d-4ccf-876e-926aa67e3a42,371ecd7b-27cd-4130-8722-9389571aa876,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,80.0,429600000.0,34368000000.0,868793000.0,33499207000.0,393633000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
15ed77cd-3e6d-4ce2-ab37-6ab7babe7a22,b09d01d5-164c-433f-898f-3d3106b78e90,759cde66-bacf-43d0-8b1f-9163ce9ff57f,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,10.5,532799999.99999994,5594399999.999999,138432000.0,5455967999.999999,462184000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
dfc06491-9432-4c3a-9f5a-d10524dbb888,b09d01d5-164c-433f-898f-3d3106b78e90,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,24.5,517500000.0,12678750000.0,313733000.0,12365017000.0,452500000.0,2,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
260c0996-0236-4bce-9c85-d7602942e130,173a3df3-1e09-44d7-9418-6637ad7a263c,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,18.0,626100000.0,11269800000.0,268292000.0,11001508000.0,562910000.0,1,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
