incidentid,ticketnumber,title,customerid,customeridtype,ahn_salesorderid,ahn_shipmentid,casetypecode,ahn_casecategory,ahn_investigatingteam,prioritycode,caseorigincode,ownerid,createdon,responseby,resolveby,firstresponsesent,ahn_firstresponseon,isescalated,escalatedon,ahn_claimupheld,ahn_compensationamount,customersatisfactioncode,statecode,statuscode,modifiedon
cb417c9c-ee9c-4b0a-baf3-17f1f20d3d2a,CAS-00149-K8A2T8,Invoice dispute: ORD-000898,20509c62-08e8-45d7-b02c-1821c8040fb7,account,f3df01ed-2889-41f1-b3b1-cd684261423b,a7eecd5a-9e7a-4997-9b86-47a8d46da621,2,100000004,100000004,2,2,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2024-11-09T00:46:58Z,2024-11-09T04:46:58Z,2024-11-14T00:46:58Z,True,2024-11-09T05:04:30Z,False,,False,0.0,4.0,1,5,2024-11-12T15:12:06Z
a0ed9ef0-b6e9-4d6b-a279-29be635b545b,CAS-00150-T8GW8B,Late delivery: ORD-000907,a52964ff-c74c-4890-bc6a-3174113634a5,account,2072f096-f83b-4c46-a6dc-f05dafa559e0,12349769-bdac-4b78-b6cf-fa839e196314,2,100000001,100000002,2,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-07-14T15:29:50Z,2025-07-14T19:29:50Z,2025-07-19T15:29:50Z,True,2025-07-14T16:34:07Z,False,,True,0.0,4.0,1,5,2025-07-15T10:48:45Z
079fd05f-b590-488a-99bd-4e74d1e70bd8,CAS-00151-AQ0YAV,Mill certificate request: ORD-000909,a52964ff-c74c-4890-bc6a-3174113634a5,account,34a58acf-9d7b-4492-8942-f445c7b8d46a,e2fe9293-54b8-4ee2-913e-a665cd4c2f88,3,100000005,100000003,3,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2026-01-04T04:36:10Z,2026-01-04T12:36:10Z,2026-01-14T04:36:10Z,True,2026-01-04T04:48:02Z,False,,,0.0,5.0,1,1000,2026-01-04T20:17:55Z
5f3e699d-852b-4f9b-b8d6-65142735b632,CAS-00152-0414XB,Late delivery: ORD-000912,a52964ff-c74c-4890-bc6a-3174113634a5,account,0355823e-e934-4c65-a161-c0510e725f69,892850ee-30af-47aa-ade9-288127ac099a,2,100000001,100000002,2,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2026-03-22T06:27:34Z,2026-03-22T10:27:34Z,2026-03-27T06:27:34Z,True,2026-03-22T08:12:12Z,False,,True,0.0,4.0,1,5,2026-03-23T01:52:53Z
dd9172ed-0693-46c0-b3d8-5a41f60b6964,CAS-00153-3VYQU9,Late delivery: ORD-000916,f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,account,8337862e-5611-46fd-a742-d38342042ba3,7897fad0-9c4b-4324-9cb6-aec2303ed5b0,2,100000001,100000002,2,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-03-09T13:56:41Z,2025-03-09T17:56:41Z,2025-03-14T13:56:41Z,True,2025-03-09T17:06:42Z,False,,False,0.0,,1,5,2025-03-11T00:18:28Z
2ab28b2f-6a2a-4e8d-b3fe-585c3ce9be2b,CAS-00154-K9HSDR,Late delivery: ORD-000919,f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,account,8fab0b3f-9d7a-4b84-b38c-22e40a62ef80,6ab0f9dc-30ea-46d8-bfc8-aaddeae51dd8,2,100000001,100000002,2,2,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2026-02-21T07:55:56Z,2026-02-21T11:55:56Z,2026-02-26T07:55:56Z,True,2026-02-21T09:29:02Z,False,,False,0.0,,1,5,2026-02-21T11:36:27Z
fb602de4-b657-4fec-a443-a3558c4f5126,CAS-00155-N3SSWL,Late delivery: ORD-000921,2747b93c-9ae7-4eab-884a-67809136f1f8,account,e1f176b0-df39-40c9-8a63-447c16fd8ca0,5cea8945-feb5-4485-9658-4b4494e16177,2,100000001,100000002,2,3,7931db9d-7b28-4616-ab82-a35fc263b420,2024-10-27T20:46:44Z,2024-10-28T00:46:44Z,2024-11-01T20:46:44Z,True,2024-10-27T23:56:54Z,False,,False,0.0,,1,5,2024-10-29T10:01:24Z
42152570-8367-4fb0-93c9-7504bd726fa0,CAS-00156-1P7YTE,Delivery change request: ORD-000921,2747b93c-9ae7-4eab-884a-67809136f1f8,account,e1f176b0-df39-40c9-8a63-447c16fd8ca0,5cea8945-feb5-4485-9658-4b4494e16177,3,100000006,100000002,2,3,4b30bd90-ff3f-4312-a47b-630f7d42a132,2024-10-26T03:16:52Z,2024-10-26T07:16:52Z,2024-10-31T03:16:52Z,True,2024-10-26T05:12:33Z,False,,,0.0,,1,1000,2024-10-26T10:16:40Z
661988b1-8045-43ea-9db2-94e186153e2f,CAS-00157-EZF0JA,Late delivery: ORD-000933,5df06e8c-878a-4ed9-a33f-fc8292ec89af,account,0e84b493-bf9c-4673-a5b0-e7a7d9c57eed,5725bee7-e419-4fad-86b1-d5aa83475b9d,2,100000001,100000002,2,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2024-12-01T17:04:41Z,2024-12-01T21:04:41Z,2024-12-06T17:04:41Z,True,2024-12-01T17:50:07Z,False,,True,0.0,4.0,1,5,2024-12-02T05:27:02Z
83ea9108-6870-45af-8a2b-e09b3cb7378f,CAS-00158-A9EMGV,Quality / spec claim: ORD-000942,06a241af-1d0a-47f7-b5e4-a4713fe68c9c,account,b5ddaf31-f485-48d8-a161-e8166357bce6,815efc31-bddc-4507-beec-bdebc9211f84,2,100000002,100000003,2,2,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-08-05T19:32:50Z,2025-08-05T23:32:50Z,2025-08-10T19:32:50Z,True,2025-08-05T21:16:02Z,True,2025-08-09T13:32:50Z,False,0.0,,1,5,2025-08-15T16:32:27Z
c079b896-11fb-4219-87eb-a5d0bc28a6da,CAS-00159-58BZX9,Quality / spec claim: ORD-000944,1e2595b8-8fc9-486b-a9dd-ebf563119aca,account,6ea4c5a6-5373-4c17-a4b3-6dbf087478c9,4e35f67c-c2f9-419c-9ccd-72d689e3c943,2,100000002,100000003,2,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2024-08-11T11:25:48Z,2024-08-11T15:25:48Z,2024-08-16T11:25:48Z,True,2024-08-11T11:56:21Z,False,,False,0.0,4.0,1,5,2024-08-13T10:49:47Z
03f98d51-98d4-439f-9a44-8e9057906e44,CAS-00160-NG7912,Weight discrepancy: ORD-000948,1e2595b8-8fc9-486b-a9dd-ebf563119aca,account,ac29187a-5000-4730-ba5c-687db2fba555,dacd0a29-140c-427d-8580-8d3ccf1f7527,2,100000000,100000001,2,3,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2026-04-04T15:57:58Z,2026-04-04T19:57:58Z,2026-04-09T15:57:58Z,True,2026-04-04T18:17:32Z,False,,False,0.0,,1,5,2026-04-08T04:21:44Z
4e478003-4262-4a73-9054-3b7f5506b7eb,CAS-00161-S103UT,Late delivery: ORD-000948,1e2595b8-8fc9-486b-a9dd-ebf563119aca,account,ac29187a-5000-4730-ba5c-687db2fba555,dacd0a29-140c-427d-8580-8d3ccf1f7527,2,100000001,100000002,2,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2026-04-04T15:38:13Z,2026-04-04T19:38:13Z,2026-04-09T15:38:13Z,True,2026-04-04T15:55:46Z,False,,True,0.0,5.0,1,5,2026-04-05T11:14:43Z
997dd45b-5185-4ab2-b0ab-68f3b1ba8c1a,CAS-00162-V83AB9,Invoice dispute: ORD-000957,b43bd27f-42a2-49a6-8664-12854303cbc1,account,47219b6b-cc6a-4b4d-9b08-daf8309177ce,970b6f6b-0853-4e7c-b0b8-ac7e57011f88,2,100000004,100000004,2,2,4b30bd90-ff3f-4312-a47b-630f7d42a132,2026-03-17T18:47:50Z,2026-03-17T22:47:50Z,2026-03-22T18:47:50Z,True,2026-03-17T20:40:02Z,False,,False,0.0,,1,5,2026-03-19T21:35:15Z
e109a915-227b-4a92-a861-8472d687b04a,CAS-00163-043W3W,Late delivery: ORD-000979,4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,account,7e315e39-5aa3-4464-82ef-bf8fd0de074d,cad041c3-f78a-4fae-969a-9df1f8931c6c,2,100000001,100000002,2,1,7931db9d-7b28-4616-ab82-a35fc263b420,2024-07-15T04:58:50Z,2024-07-15T08:58:50Z,2024-07-20T04:58:50Z,True,2024-07-15T06:11:03Z,False,,False,0.0,3.0,1,5,2024-07-16T23:30:29Z
85410232-de9d-4335-8773-39df7a573c28,CAS-00164-W7P15U,Invoice dispute: ORD-000982,4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,account,9436ce27-d2be-4c36-b467-f95ae6c6e8c4,07ce07ac-d097-42c4-805d-bf5ac6c154ff,2,100000004,100000004,2,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-06-01T05:54:27Z,2025-06-01T09:54:27Z,2025-06-06T05:54:27Z,True,2025-06-01T09:35:14Z,True,2025-06-04T23:54:27Z,False,0.0,3.0,1,5,2025-06-05T13:53:22Z
6ea9a724-ef80-4e28-9023-f43d3d93a9be,CAS-00165-TN0V63,Quality / spec claim: ORD-000984,4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,account,fed45978-c9ce-42b2-a9ba-3f8c465e4f14,91194085-9925-4898-911f-f6188e1cbdaf,2,100000002,100000003,2,2,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-11-23T15:05:53Z,2025-11-23T19:05:53Z,2025-11-28T15:05:53Z,True,2025-11-23T17:45:19Z,True,2025-11-27T09:05:53Z,False,0.0,1.0,1,5,2025-12-05T16:39:36Z
b60759ae-5986-4c63-b986-11a4254abfc8,CAS-00166-JFXP9W,Weight discrepancy: ORD-001012,68d0a2a8-c4e7-47dd-a929-de738693fd9d,account,080dab32-25bd-4f17-9c38-dc67d105ca4f,70417c84-c9bb-461e-89c1-af70b7df4829,2,100000000,100000001,2,2,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-08-05T20:15:25Z,2025-08-06T00:15:25Z,2025-08-10T20:15:25Z,True,2025-08-05T23:31:55Z,False,,True,273700000.0,4.0,1,5,2025-08-08T06:38:12Z
7ce78b9e-1843-4d43-b70c-5822b7e31595,CAS-00167-Y8WLVK,Late delivery: ORD-001022,12fc7a87-a470-4d48-9128-b9b1f8ede0ca,account,dd046e91-4890-406d-80a9-d7ceaec96fc9,d6dc7546-bbe1-40d6-9db8-3167f3250620,2,100000001,100000002,2,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2026-05-24T13:40:13Z,2026-05-24T17:40:13Z,2026-05-29T13:40:13Z,True,2026-05-24T14:33:10Z,False,,False,0.0,,1,5,2026-05-24T22:43:02Z
bdf04cf2-ad08-417f-bf68-96bb082261c0,CAS-00168-CN25GJ,Invoice dispute: ORD-001024,d43cdd6d-e0c1-4f1e-a0da-897258321ee4,account,da07d251-3f19-4c87-9b3d-de64817bb006,6e7c1c2d-0e2a-480a-af89-77cd6eb1506f,2,100000004,100000004,2,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-03-19T14:46:35Z,2025-03-19T18:46:35Z,2025-03-24T14:46:35Z,True,2025-03-19T16:04:47Z,False,,False,0.0,3.0,1,5,2025-03-20T16:33:27Z
1506271f-16e5-4665-ba71-6f284b240bc5,CAS-00169-B07Z1E,Mill certificate request: ORD-001024,d43cdd6d-e0c1-4f1e-a0da-897258321ee4,account,da07d251-3f19-4c87-9b3d-de64817bb006,6e7c1c2d-0e2a-480a-af89-77cd6eb1506f,3,100000005,100000003,3,2,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-03-09T01:29:47Z,2025-03-09T09:29:47Z,2025-03-19T01:29:47Z,True,2025-03-09T03:58:27Z,False,,,0.0,,1,1000,2025-03-09T08:53:47Z
6b786117-9d56-4561-a7a7-365e39eb766d,CAS-00170-1ZTPGV,Weight discrepancy: ORD-001039,21084dd9-f75d-4e3c-848d-56502e9522d6,account,8d009896-0d37-4c86-8e92-71071e2b655d,8ded677c-ced8-4366-9fb1-23fd4fb8112d,2,100000000,100000001,2,3,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2026-03-28T19:51:42Z,2026-03-28T23:51:42Z,2026-04-02T19:51:42Z,True,2026-03-28T21:39:34Z,False,,False,0.0,,1,5,2026-03-30T19:52:51Z
e79a4af6-db4f-45c4-9d03-1c339e4b3ad3,CAS-00171-3EH5KA,Invoice dispute: ORD-001039,21084dd9-f75d-4e3c-848d-56502e9522d6,account,8d009896-0d37-4c86-8e92-71071e2b655d,8ded677c-ced8-4366-9fb1-23fd4fb8112d,2,100000004,100000004,2,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2026-04-04T00:26:31Z,2026-04-04T04:26:31Z,2026-04-09T00:26:31Z,True,2026-04-04T02:37:14Z,False,,False,0.0,4.0,1,5,2026-04-05T21:12:04Z
e27a4e34-7a87-477b-a545-e2ae06cbc5e9,CAS-00172-VAK5HB,Weight discrepancy: ORD-001051,84a2576c-1fc9-45f8-94d6-07350e2f8958,account,6dafc50b-99b3-4f6c-acb4-a7d8c53eee4f,97d51b46-9ae2-4319-8be4-2b3ae3dc3421,2,100000000,100000001,2,3,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2026-06-23T12:04:45Z,2026-06-23T16:04:45Z,2026-06-28T12:04:45Z,True,2026-06-23T13:39:24Z,False,,True,184100000.0,5.0,1,5,2026-06-24T16:59:30Z
8267b27c-f89a-4b03-985f-f49eec69a64d,CAS-00173-J3MHLG,Late delivery: ORD-001051,84a2576c-1fc9-45f8-94d6-07350e2f8958,account,6dafc50b-99b3-4f6c-acb4-a7d8c53eee4f,97d51b46-9ae2-4319-8be4-2b3ae3dc3421,2,100000001,100000002,2,2,4b30bd90-ff3f-4312-a47b-630f7d42a132,2026-06-22T15:28:32Z,2026-06-22T19:28:32Z,2026-06-27T15:28:32Z,True,2026-06-22T18:04:21Z,False,,False,0.0,,1,5,2026-06-23T00:42:27Z
152cddea-5e2b-41f5-ac57-47998f41bd08,CAS-00174-S2UKTA,Weight discrepancy: ORD-001054,39b86bb2-b596-4a7c-af4a-fa885299e505,account,ae01a90f-dae4-4236-9a80-9472cdb503f2,39679e45-e1c9-439f-a033-4a7c50d2e5da,2,100000000,100000001,2,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-09-03T13:50:21Z,2025-09-03T17:50:21Z,2025-09-08T13:50:21Z,True,2025-09-03T14:36:20Z,False,,True,139900000.0,,1,5,2025-09-04T02:49:21Z
88139249-12ef-4922-a35f-9a17a99847f8,CAS-00175-GNH44V,Mill certificate request: ORD-001059,84d67c4f-f0df-4684-b28e-41225894f7f1,account,6b669e60-d5cc-4cea-90d6-d13b176fc3d8,605a2830-8162-4361-ba93-1050e29ccc3f,3,100000005,100000003,3,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-06-07T11:27:47Z,2025-06-07T19:27:47Z,2025-06-17T11:27:47Z,True,2025-06-07T13:00:56Z,False,,,0.0,,1,1000,2025-06-08T16:51:37Z
afcb4fa5-e18f-4148-8c03-e3715f12cfe9,CAS-00176-74EBJ0,Invoice dispute: ORD-001063,143029a9-d88f-4c94-88b7-63d5e519dd7e,account,750658f4-6d36-49ed-8cd9-d59fd6da31f8,8d6ef2fe-10cc-4d30-9398-02f553907e40,2,100000004,100000004,2,3,7931db9d-7b28-4616-ab82-a35fc263b420,2025-06-18T03:05:25Z,2025-06-18T07:05:25Z,2025-06-23T03:05:25Z,True,2025-06-18T05:26:25Z,True,2025-06-21T21:05:25Z,True,649800000.0,2.0,1,5,2025-06-23T13:25:22Z
179a5957-bf26-4bed-afca-705f8d2fb160,CAS-00177-NA419K,Mill certificate request: ORD-001064,143029a9-d88f-4c94-88b7-63d5e519dd7e,account,d3ecea4e-fba3-49bf-9971-a776876d88f4,71472307-19e1-4415-bac7-d7d14e55c860,3,100000005,100000003,3,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-07-28T22:36:49Z,2025-07-29T06:36:49Z,2025-08-07T22:36:49Z,True,2025-07-28T23:34:30Z,False,,,0.0,,1,1000,2025-07-29T02:26:22Z
1a9a2d0b-7319-4bc0-a205-920a5e6d6722,CAS-00178-VV1PC7,Quality / spec claim: ORD-001065,f4d375c1-a293-49fa-b240-d7a14027ab7d,account,e7ea4c90-d678-4c0a-855a-60ee8f1469cb,0b575535-df51-4d84-8a15-57f516d9ac40,2,100000002,100000003,2,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2025-05-03T09:00:58Z,2025-05-03T13:00:58Z,2025-05-08T09:00:58Z,True,2025-05-03T10:29:47Z,False,,True,1391000000.0,4.0,1,5,2025-05-05T04:30:02Z
2cf23544-516e-44bc-8dbd-7e22eb04c108,CAS-00179-ZWHAK8,Damaged or rusted material: ORD-001070,a0017720-200b-4903-8642-6c458d03f17a,account,8a327bf7-c0ab-48d6-80d6-7611d541db43,623e4e3a-5b88-43f7-b62e-42acf06bd3c8,2,100000003,100000003,1,2,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-08-23T00:06:13Z,2025-08-23T02:06:13Z,2025-08-25T00:06:13Z,True,2025-08-23T01:48:26Z,True,2025-08-24T12:06:13Z,True,101600000.0,,1,5,2025-08-28T16:48:57Z
12b7d1b1-355d-4647-96b0-178eec22d857,CAS-00180-37HZKM,Mill certificate request: ORD-001077,17eaec83-8892-442f-9d4b-2bf94d85e9c7,account,8e0021ff-642b-41bf-aa29-f0f7fce0b894,617ffeb9-ab52-472f-953f-ce1289d8befe,3,100000005,100000003,3,3,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-08-28T11:14:54Z,2025-08-28T19:14:54Z,2025-09-07T11:14:54Z,True,2025-08-28T13:50:54Z,False,,,0.0,,1,1000,2025-08-29T08:27:42Z
f36f71a1-0178-4e4f-a61a-aa91034154f3,CAS-00181-WPEK4B,Weight discrepancy: ORD-001079,9780c215-2b2b-48e9-a417-c09380a8a23d,account,b9113e31-d3fc-48b6-93bc-339486893e0f,c60d87be-40fb-4f2d-ac9e-0a8c5689c805,2,100000000,100000001,2,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2024-07-28T17:48:11Z,2024-07-28T21:48:11Z,2024-08-02T17:48:11Z,True,2024-07-28T18:19:44Z,False,,True,98700000.0,,1,5,2024-07-31T03:42:29Z
3f23683a-76a8-4c63-99d5-94dabc8ec8f6,CAS-00182-7H21YK,Late delivery: ORD-001083,2bd3cdcd-2779-4685-94a5-3fdef10d27c8,account,eba8a51d-c824-489a-a97a-347ec51bb264,1a880f9d-f752-4bb7-b313-ea3f0c6afe16,2,100000001,100000002,2,2,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2024-09-21T14:45:46Z,2024-09-21T18:45:46Z,2024-09-26T14:45:46Z,True,2024-09-21T16:25:45Z,False,,True,0.0,4.0,1,5,2024-09-22T14:49:04Z
4d14fe55-8f63-4ec8-affc-b7ca698cb6f4,CAS-00183-N98652,Mill certificate request: ORD-001083,2bd3cdcd-2779-4685-94a5-3fdef10d27c8,account,eba8a51d-c824-489a-a97a-347ec51bb264,1a880f9d-f752-4bb7-b313-ea3f0c6afe16,3,100000005,100000003,3,2,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2024-09-21T20:51:00Z,2024-09-22T04:51:00Z,2024-10-01T20:51:00Z,True,2024-09-21T22:46:43Z,False,,,0.0,,1,1000,2024-09-22T11:01:14Z
66cca22f-93fc-4187-836e-7b41c36d364a,CAS-00184-ZHPH4R,Weight discrepancy: ORD-001084,2bd3cdcd-2779-4685-94a5-3fdef10d27c8,account,8724f781-d669-44c5-ac73-bec8d9cb10e5,ee719d18-57e5-427c-a444-163ab91d43f9,2,100000000,100000001,2,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-06-19T16:31:43Z,2025-06-19T20:31:43Z,2025-06-24T16:31:43Z,True,2025-06-19T16:55:50Z,False,,False,0.0,3.0,1,5,2025-06-23T00:16:05Z
eab71fb1-56b6-4d0b-8144-d042bd429392,CAS-00185-RHJLVW,Damaged or rusted material: ORD-001085,2bd3cdcd-2779-4685-94a5-3fdef10d27c8,account,dcbac5c8-653d-49ea-b35a-664148161ddf,b58c0aaf-6ae3-45c4-9d82-43793a88244b,2,100000003,100000003,1,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-08-14T00:41:23Z,2025-08-14T02:41:23Z,2025-08-16T00:41:23Z,True,2025-08-14T01:38:39Z,True,2025-08-15T12:41:23Z,False,0.0,1.0,1,5,2025-08-19T08:44:24Z
4e0badac-b1fc-4947-9c94-2c5c39ffb17e,CAS-00186-RLKA4H,Mill certificate request: ORD-001085,2bd3cdcd-2779-4685-94a5-3fdef10d27c8,account,dcbac5c8-653d-49ea-b35a-664148161ddf,b58c0aaf-6ae3-45c4-9d82-43793a88244b,3,100000005,100000003,3,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-08-10T16:28:41Z,2025-08-11T00:28:41Z,2025-08-20T16:28:41Z,True,2025-08-10T18:16:02Z,False,,,0.0,,1,1000,2025-08-15T02:23:49Z
6b6fa4ac-e97c-47b2-a8ba-2fdc2efbe65b,CAS-00187-FESQJQ,Quality / spec claim: ORD-001086,2bd3cdcd-2779-4685-94a5-3fdef10d27c8,account,ab14d59d-79db-4e37-964e-e0e50e3e7d75,060d8250-2cce-4c82-81f7-1558b83301dc,2,100000002,100000003,2,3,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-08-02T16:00:48Z,2025-08-02T20:00:48Z,2025-08-07T16:00:48Z,True,2025-08-02T17:44:34Z,True,2025-08-06T10:00:48Z,True,2439300000.0,4.0,1,5,2025-08-07T13:57:38Z
e832eee0-0534-4b12-bdf1-bbba087f3080,CAS-00188-SPQ6NW,Weight discrepancy: ORD-001116,ceae71cf-ce00-4af0-beb0-51817ba24588,account,8cb1779e-0a99-436d-a679-8c247149b77e,a87ae2ec-7015-4dd6-9b44-9c3cd7a1a582,2,100000000,100000001,2,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-06-26T04:05:05Z,2025-06-26T08:05:05Z,2025-07-01T04:05:05Z,True,2025-06-26T06:22:35Z,True,2025-06-29T22:05:05Z,True,275100000.0,,1,5,2025-06-30T01:46:44Z
29be1d9f-2de4-4ee3-b5a3-b633824139bb,CAS-00189-2GTWMJ,Weight discrepancy: ORD-001123,741b77f5-4c24-4053-a7f5-ae02af5b8f47,account,e082a7cd-f424-4dc8-b2c2-1aa12e6485eb,cf96fe1c-8ba1-4b61-8606-d2fa318a7c39,2,100000000,100000001,2,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2026-01-15T11:12:47Z,2026-01-15T15:12:47Z,2026-01-20T11:12:47Z,True,2026-01-15T16:05:38Z,True,2026-01-19T05:12:47Z,False,0.0,2.0,1,5,2026-02-14T11:03:10Z
e5f004e4-4919-4ede-a77e-4d54f596f2cb,CAS-00190-1M01K8,Weight discrepancy: ORD-001133,76e5ae78-7bf7-41d3-aa66-2fce7089fc6d,account,d7ca9ab8-9ec1-442f-bdae-a7cbf84068a0,85f9ee6d-46e1-4748-8a66-8bee0a08e567,2,100000000,100000001,2,3,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2026-01-10T14:57:24Z,2026-01-10T18:57:24Z,2026-01-15T14:57:24Z,True,2026-01-10T16:37:54Z,True,2026-01-14T08:57:24Z,True,221400000.0,,1,5,2026-01-14T18:33:59Z
bd5af08d-b111-4f44-966e-e616dfb7a141,CAS-00191-XCWJ51,Invoice dispute: ORD-001143,586a346a-dc5b-47d1-bcef-1972bbf483ce,account,51a1f175-4410-44dd-8077-aa2817469a68,55770279-ef68-4751-9709-669f8f52fc5a,2,100000004,100000004,2,1,4b30bd90-ff3f-4312-a47b-630f7d42a132,2024-09-07T08:31:51Z,2024-09-07T12:31:51Z,2024-09-12T08:31:51Z,True,2024-09-07T09:47:25Z,False,,True,684900000.0,3.0,1,5,2024-09-08T12:57:00Z
daf08676-11b3-4e93-bdfc-2139b869a3c3,CAS-00192-843D9Q,Late delivery: ORD-001150,1f5d988f-776a-4f09-bde2-885951b1943c,account,84ce9001-fa93-4192-bfdb-279309cb647a,afb96a01-309a-4164-915b-5269dc903d1c,2,100000001,100000002,2,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2025-05-10T07:07:55Z,2025-05-10T11:07:55Z,2025-05-15T07:07:55Z,True,2025-05-10T09:16:28Z,False,,False,0.0,4.0,1,5,2025-05-10T19:11:32Z
5fbbd895-7ba8-467d-b415-f6490c3cbaa1,CAS-00193-J3DH8C,Late delivery: ORD-001159,f204be89-4a4b-4563-8cf4-77ef18c8a616,account,8fb1ac58-ff39-4008-8410-bc565fdde0de,c551896b-4f99-4ddd-8cf3-e2e8bef269b1,2,100000001,100000002,2,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2024-10-10T14:57:58Z,2024-10-10T18:57:58Z,2024-10-15T14:57:58Z,True,2024-10-10T15:06:58Z,False,,False,0.0,,1,5,2024-10-11T07:17:52Z
1826011e-5b31-4930-b738-895e7d305771,CAS-00194-7706NV,Late delivery: ORD-001192,170d7507-05ee-41d4-bf53-a88e4efc8248,account,0eab3b99-0209-4b2f-9b44-ec5478121415,b370088f-a5b8-41a4-8f00-94f83ff93e01,2,100000001,100000002,2,1,4cae8e39-e278-419b-94aa-01f9ef63cd2c,2024-11-03T15:13:42Z,2024-11-03T19:13:42Z,2024-11-08T15:13:42Z,True,2024-11-03T16:45:00Z,False,,False,0.0,,1,5,2024-11-04T04:53:21Z
884067e3-2e25-491c-ae1d-e29c19c683bc,CAS-00195-83CC8P,Damaged or rusted material: ORD-001200,95560a2d-3713-4466-bda0-6476f778c676,account,e602163a-49ef-4146-a68f-7c1acced4c38,9975ad64-1817-4b59-8623-9582cafea982,2,100000003,100000003,1,3,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-09-21T20:35:34Z,2025-09-21T22:35:34Z,2025-09-23T20:35:34Z,True,2025-09-21T22:20:30Z,False,,True,530900000.0,5.0,1,5,2025-09-22T21:47:18Z
24d62e91-16e6-4af9-bb91-1e3326fe3829,CAS-00196-4VSUAY,Late delivery: ORD-001204,4806f804-0cf0-474c-8c74-dc0f5a575539,account,b9be6f81-2b42-4175-b57c-f62f5fbf371d,030dffca-7777-4b6b-8196-2b32561751fd,2,100000001,100000002,2,1,7931db9d-7b28-4616-ab82-a35fc263b420,2025-05-20T14:57:27Z,2025-05-20T18:57:27Z,2025-05-25T14:57:27Z,True,2025-05-20T21:46:48Z,False,,False,0.0,,1,5,2025-05-24T05:48:25Z
587e0521-22a0-49a3-9030-f69696fefbfe,CAS-00197-V97LM7,Delivery change request: ORD-001204,4806f804-0cf0-474c-8c74-dc0f5a575539,account,b9be6f81-2b42-4175-b57c-f62f5fbf371d,030dffca-7777-4b6b-8196-2b32561751fd,3,100000006,100000002,2,2,4b30bd90-ff3f-4312-a47b-630f7d42a132,2025-05-17T10:52:57Z,2025-05-17T14:52:57Z,2025-05-22T10:52:57Z,True,2025-05-17T12:51:52Z,False,,,0.0,5.0,1,1000,2025-05-17T14:19:20Z
10048f3e-fd78-4701-a2f3-2680fbe48eff,CAS-00198-PD1J16,Weight discrepancy: ORD-001211,4806f804-0cf0-474c-8c74-dc0f5a575539,account,94947430-5da3-4f0a-9aaa-507f19c9dcd0,e0a1ba58-c3f7-454c-aa61-5f575e286601,2,100000000,100000001,2,1,0e108913-5aeb-4cd9-a56a-e9713fdfefe6,2026-06-08T10:17:16Z,2026-06-08T14:17:16Z,2026-06-13T10:17:16Z,True,2026-06-08T11:17:03Z,False,,True,156700000.0,5.0,1,5,2026-06-09T18:03:15Z
