productpricelevelid,pricelevelid,productid,uomid,amount,transactioncurrencyid
96ef2ad6-b97e-4703-86c8-adfe7bf47042,6786d506-38ba-4abc-8b53-05e517d2582e,c241330b-01a9-471f-9e8a-774bcf36d58b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,453300000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
98c7472a-864e-4a13-829c-fc0cfa02eaec,6786d506-38ba-4abc-8b53-05e517d2582e,6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,411900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d52721e7-19bc-443e-bb02-bebb48729a4d,6786d506-38ba-4abc-8b53-05e517d2582e,371ecd7b-27cd-4130-8722-9389571aa876,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,422800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5c62b3a2-3a3c-463e-8bd6-cee631b1b099,6786d506-38ba-4abc-8b53-05e517d2582e,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,445700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b540b30e-039f-4a25-8d61-68bd2defe193,6786d506-38ba-4abc-8b53-05e517d2582e,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,441400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0ba6eab9-4639-447b-a067-bdac88bd13d1,6786d506-38ba-4abc-8b53-05e517d2582e,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,458000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4ac9778d-8da8-4ee4-8df5-6ac6f96b648a,6786d506-38ba-4abc-8b53-05e517d2582e,759cde66-bacf-43d0-8b1f-9163ce9ff57f,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,525100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a34b6cf6-2053-4a42-b1af-db65b289f224,6786d506-38ba-4abc-8b53-05e517d2582e,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,519400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1a432f0a-7daa-49f0-80b6-fce2de53790a,6786d506-38ba-4abc-8b53-05e517d2582e,4b0dbb41-8d52-48f1-942c-3fe860e7a113,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,618400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
48ca7651-92f5-4f7b-8323-d342df6a8f93,6786d506-38ba-4abc-8b53-05e517d2582e,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,603800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5738811d-70c2-403f-ba8d-03aa782a65e0,6786d506-38ba-4abc-8b53-05e517d2582e,3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,476600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
40a26c60-0d27-4659-b72a-da9b2f32751e,6786d506-38ba-4abc-8b53-05e517d2582e,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,479600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1d34d08e-7a4c-45d4-9c99-e04cf0e98b3b,6786d506-38ba-4abc-8b53-05e517d2582e,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,493200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7de31a51-6694-4343-90ba-58e3d2762bdc,6786d506-38ba-4abc-8b53-05e517d2582e,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,341600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
cfa701cd-2631-400b-a6d7-94d30db95301,afbb411a-a123-4a8c-93b7-a88612f70c97,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,351100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
15ce6a66-4dc8-4a1e-b2f9-e5fa90164161,afbb411a-a123-4a8c-93b7-a88612f70c97,23b8c1e9-3924-46de-beb1-3b9046685257,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,342700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8edddfcd-1e52-4770-bf89-7142fe716b14,afbb411a-a123-4a8c-93b7-a88612f70c97,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,337100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
989bc4da-9b37-422b-aa8a-616fc3b290d0,afbb411a-a123-4a8c-93b7-a88612f70c97,972a8469-1641-4f82-8b9d-2434e465e150,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,335000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c693da11-39c6-41ca-9e50-aa42ca6dfda1,afbb411a-a123-4a8c-93b7-a88612f70c97,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,336600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
e893be3d-7354-4a6f-a160-745985c7504b,afbb411a-a123-4a8c-93b7-a88612f70c97,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,325900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
96a9954f-dc33-41f9-8c1f-55ab715629ee,afbb411a-a123-4a8c-93b7-a88612f70c97,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,417600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9191b363-4e2d-4645-adc7-cac7fd72b050,afbb411a-a123-4a8c-93b7-a88612f70c97,6b65a6a4-8b81-48f6-b38a-088ca65ed389,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,404800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f5c9b047-9c10-4572-8f6b-40d09efba58b,afbb411a-a123-4a8c-93b7-a88612f70c97,47378190-96da-4dac-b2ff-5d2a386ecbe0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,406000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c342bd2b-f295-456e-9967-5f06bd767e35,afbb411a-a123-4a8c-93b7-a88612f70c97,c241330b-01a9-471f-9e8a-774bcf36d58b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,438400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
43bfd931-3605-4f54-a021-c0ca3531968d,afbb411a-a123-4a8c-93b7-a88612f70c97,6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,400800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3d67cde9-2834-44c0-94c8-b3b4a911d192,afbb411a-a123-4a8c-93b7-a88612f70c97,371ecd7b-27cd-4130-8722-9389571aa876,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,406600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2812859a-1337-439e-8d4f-5d272c7f0b79,afbb411a-a123-4a8c-93b7-a88612f70c97,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,433000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b07aa066-7354-45ea-a894-9b8d00af5b3a,afbb411a-a123-4a8c-93b7-a88612f70c97,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,428800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
085b15fb-4a8f-4810-b84c-2f29980402a2,afbb411a-a123-4a8c-93b7-a88612f70c97,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,447400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
48603b32-b4fb-4eb9-89c1-3de73b4206c5,afbb411a-a123-4a8c-93b7-a88612f70c97,759cde66-bacf-43d0-8b1f-9163ce9ff57f,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,504500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1238d630-743b-45a2-9c0f-2fcfb3f6fe0d,afbb411a-a123-4a8c-93b7-a88612f70c97,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,502700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
43b9da13-ec85-4f37-bbc1-a987aff8754d,afbb411a-a123-4a8c-93b7-a88612f70c97,4b0dbb41-8d52-48f1-942c-3fe860e7a113,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,592700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
96fc734d-a003-4d28-8a8f-3653c9af18f8,afbb411a-a123-4a8c-93b7-a88612f70c97,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,581200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
32a447b2-ef04-457d-8dcc-c33aa9434aa0,afbb411a-a123-4a8c-93b7-a88612f70c97,3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,465700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
398d1ca6-8b68-40b5-9d61-fac36cd5e859,afbb411a-a123-4a8c-93b7-a88612f70c97,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,459600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
44007d5a-e88d-4719-a624-2b40a5cb63a2,afbb411a-a123-4a8c-93b7-a88612f70c97,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,478600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0f44704f-1247-4a4e-a469-98e8d39e198b,afbb411a-a123-4a8c-93b7-a88612f70c97,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,322200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ebd34616-91b7-4d8e-9301-6989bfbbb17f,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,348700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
77fc9703-1fd5-4423-b06c-5c5649e2623d,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,23b8c1e9-3924-46de-beb1-3b9046685257,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,343600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
670acc5c-b321-4f21-8dd8-eb85b04d3376,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,338000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8a3c3b5e-801e-41da-85b1-ed25f1533ae8,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,972a8469-1641-4f82-8b9d-2434e465e150,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,332400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9918ee46-1497-4658-b010-f7197e695d0d,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,337600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bc0a6a5d-6e99-4e3e-a3b1-37fc0a3450fc,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,333000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
069f14f1-4018-4c6e-9a8c-fa3c5283aac7,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,412400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ac9ed156-f63f-4e41-ba9a-ca5e176132ed,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,6b65a6a4-8b81-48f6-b38a-088ca65ed389,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,408800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
964db03f-9340-4fad-9c4a-d56bd6016237,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,47378190-96da-4dac-b2ff-5d2a386ecbe0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,412100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c3c75611-ffe3-4a49-854f-92fff366bad4,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,c241330b-01a9-471f-9e8a-774bcf36d58b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,439600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9384ec2b-44fe-4cae-9248-a9a7ac1aa554,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,399700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2cd94cbb-c19a-458c-835b-1c8c0a4c9f7f,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,371ecd7b-27cd-4130-8722-9389571aa876,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,410400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7135f221-a6c9-437f-84da-d06a7872bdeb,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,435900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ff37d19c-2e76-428b-8735-44f9ea83bf00,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,430400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d0725b5c-a281-4044-af96-288295d82980,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,447200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
785299f4-175b-498d-b814-01027de1bdfe,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,759cde66-bacf-43d0-8b1f-9163ce9ff57f,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,510700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5230dfbd-5553-42fe-a889-803e5913f9d3,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,500000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
292bd156-db94-4570-9ac7-0ec0ab8ddeb4,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,4b0dbb41-8d52-48f1-942c-3fe860e7a113,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,588400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7ed70ed7-b194-490b-a961-929e546e035a,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,586200000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
668409e3-f1f8-443e-a99f-131849c8a43f,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,466700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0964fbbf-8cd3-41b0-82b0-1cfdd045dd1c,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,465300000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
409d3602-5084-4242-968b-1625746f7891,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,477000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c5c5b37a-f85e-46a1-9dad-09b252c21221,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,322700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
de8ede0b-a85c-4e4a-804b-6fabfcf56188,d32e6dcd-83bc-4478-9d6a-c7b86778043b,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,359700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0de051a6-69ca-47d2-b644-14fd8ae769ed,d32e6dcd-83bc-4478-9d6a-c7b86778043b,23b8c1e9-3924-46de-beb1-3b9046685257,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,355600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
9f64eeed-5c9d-427d-84b8-71bb300568d2,d32e6dcd-83bc-4478-9d6a-c7b86778043b,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,349900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
71299889-a01a-4992-bf9d-3e64c1a6423b,d32e6dcd-83bc-4478-9d6a-c7b86778043b,972a8469-1641-4f82-8b9d-2434e465e150,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,340500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
445dcc38-341c-4494-8d36-6dfcc28ebd70,d32e6dcd-83bc-4478-9d6a-c7b86778043b,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,351400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
49bc473f-ed7b-4656-a18a-15368c99a894,d32e6dcd-83bc-4478-9d6a-c7b86778043b,9a1de644-815e-46d1-bb8f-aa1837f8a88b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,335600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7c16128d-b2c0-4394-a17f-29e170286046,d32e6dcd-83bc-4478-9d6a-c7b86778043b,b74d0fb1-32e7-4629-8fad-c1a606cb0fb3,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,424900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a14923c2-f920-464c-8763-fcd01f15c7b6,d32e6dcd-83bc-4478-9d6a-c7b86778043b,6b65a6a4-8b81-48f6-b38a-088ca65ed389,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,419900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b5b453ca-3d42-493c-8c9f-d3349bdf0377,d32e6dcd-83bc-4478-9d6a-c7b86778043b,47378190-96da-4dac-b2ff-5d2a386ecbe0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,422000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
03802b70-8d03-491e-8f8d-5238288b78b5,d32e6dcd-83bc-4478-9d6a-c7b86778043b,c241330b-01a9-471f-9e8a-774bcf36d58b,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,450600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3985fb62-17dc-4eff-a872-13f98d605936,d32e6dcd-83bc-4478-9d6a-c7b86778043b,6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,411100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1d0bc9bd-e9b5-45cf-9766-5cdafe049059,d32e6dcd-83bc-4478-9d6a-c7b86778043b,371ecd7b-27cd-4130-8722-9389571aa876,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,419000000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a5d04d53-1e12-42e3-b272-92b6762172ed,d32e6dcd-83bc-4478-9d6a-c7b86778043b,1a2a73ed-562b-4f79-8374-59eef50bea63,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,452700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
eec259dc-7f95-497c-a76a-a6ced50755d9,d32e6dcd-83bc-4478-9d6a-c7b86778043b,5be6128e-18c2-4797-a142-ea7d17be3111,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,436700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b495db4e-8245-4fb4-8ab7-706eb77350ca,d32e6dcd-83bc-4478-9d6a-c7b86778043b,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,460400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7b85179a-d5b0-47e0-aa5d-932b45ff2c83,d32e6dcd-83bc-4478-9d6a-c7b86778043b,759cde66-bacf-43d0-8b1f-9163ce9ff57f,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,532799999.99999994,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
74eff545-3e65-4603-b8e3-654bfaf14ff0,d32e6dcd-83bc-4478-9d6a-c7b86778043b,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,517500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
30cbd755-6232-417a-a507-41818d1fb540,d32e6dcd-83bc-4478-9d6a-c7b86778043b,4b0dbb41-8d52-48f1-942c-3fe860e7a113,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,604600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bf0d073d-821c-4336-9970-cf60ebff8d15,d32e6dcd-83bc-4478-9d6a-c7b86778043b,e2acf72f-9e57-4f7a-a0ee-89aed453dd32,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,598500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
11df12d7-dd30-4e89-a2f2-35f2e11b868d,d32e6dcd-83bc-4478-9d6a-c7b86778043b,3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,480700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
dabac50d-ca3d-4859-85ce-099c46b82659,d32e6dcd-83bc-4478-9d6a-c7b86778043b,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,466500000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c9a7d91f-ef2a-4713-9702-10496a39aaa6,d32e6dcd-83bc-4478-9d6a-c7b86778043b,fc377a4c-4a15-444d-85e7-ce8a3a578a8e,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,488800000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
00a81de9-d20f-47d0-8465-6d6b81fb18b3,d32e6dcd-83bc-4478-9d6a-c7b86778043b,ddd1dfb2-3b98-4ef8-9af6-1a26146d3f31,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,335700000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a8f1e091-ffb8-402d-9475-dbc996418ced,d664d264-4c6e-47ff-b9de-7a3a486822b9,bdd640fb-0667-4ad1-9c80-317fa3b1799d,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,372600000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7250ee18-260a-4962-9d81-b7f57d5911c6,d664d264-4c6e-47ff-b9de-7a3a486822b9,23b8c1e9-3924-46de-beb1-3b9046685257,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,364400000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
551ac8ea-585a-4afa-bbfd-cc1289e06ab3,d664d264-4c6e-47ff-b9de-7a3a486822b9,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,358100000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6090d697-8b1e-4b9d-834b-9fbb8d4a75b8,d664d264-4c6e-47ff-b9de-7a3a486822b9,972a8469-1641-4f82-8b9d-2434e465e150,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,352900000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
de9e3757-5260-401e-aecf-67d2749176f4,d664d264-4c6e-47ff-b9de-7a3a486822b9,17fc695a-07a0-4a6e-8822-e8f36c031199,3b0b0e6c-5a36-4b8e-8c1e-0d7c5e2f9a11,362300000.0,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
